Innings Player,Innings Runs Scored,Innings Runs Scored Num,Innings Minutes Batted,Innings Batted Flag,Innings Not Out Flag,Innings Balls Faced,Innings Boundary Fours,Innings Boundary Sixes,Innings Batting Strike Rate,Innings Number,Opposition,Ground,Innings Date,Country,"50's","100's",Innings Runs Scored Buckets,Innings Overs Bowled,Innings Bowled Flag,Innings Maidens Bowled,Innings Runs Conceded,Innings Wickets Taken,4 Wickets,5 Wickets,10 Wickets,Innings Wickets Taken Buckets,Innings Economy Rate
SJ Myburgh,56,56,118,1,0,74,7,2,75.67,2,v Kenya,The Hague,2011/09/13,Netherlands,1,0,50-99,,,,,,,,,,
TLW Cooper,55*,55,114,1,1,72,9,0,76.38,2,v West Indies,Delhi,2011/02/28,Netherlands,1,0,50-99,,,,,,,,,,
W Barresi,55,55,-,1,0,67,8,0,82.08,2,v Ireland,Amstelveen,2013/07/07,Netherlands,1,0,50-99,,,,,,,,,,
RN ten Doeschate,53*,53,103,1,1,71,2,1,74.64,1,v Bangladesh,Chattogram,2011/03/14,Netherlands,1,0,50-99,,,,,,,,,,
SJ Myburgh,52*,52,47,1,1,33,6,2,157.57,2,v Canada,King City (NW),2013/08/29,Netherlands,1,0,50-99,,,,,,,,,,
MR Swart,52,52,-,1,0,57,5,3,91.22,1,v Afghanistan,Sharjah,2012/03/31,Netherlands,1,0,50-99,,,,,,,,,,
TLW Cooper,52,52,-,1,0,66,0,2,78.78,1,v Afghanistan,Sharjah,2012/03/31,Netherlands,1,0,50-99,,,,,,,,,,
W Barresi,51,51,-,1,0,68,2,2,75.00,1,v Afghanistan,Sharjah,2012/03/31,Netherlands,1,0,50-99,,,,,,,,,,
MJG Rippon,51,51,-,1,0,76,2,0,67.10,1,v Nepal,Amstelveen,2018/08/01,Netherlands,1,0,50-99,,,,,,,,,,
AN Kervezee,49,49,82,1,0,52,0,4,94.23,2,v Scotland,Aberdeen,2011/06/28,Netherlands,0,0,0-49,,,,,,,,,,
PW Borren,48,48,43,1,0,42,7,0,114.28,2,v South Africa,Amstelveen,2013/05/31,Netherlands,0,0,0-49,,,,,,,,,,
TLW Cooper,47,47,84,1,0,73,3,0,64.38,1,v England,Nagpur,2011/02/22,Netherlands,0,0,0-49,,,,,,,,,,
AN Kervezee,47,47,-,1,0,52,3,2,90.38,1,v Afghanistan,Sharjah,2012/03/31,Netherlands,0,0,0-49,,,,,,,,,,
W Barresi,46,46,-,1,0,67,4,0,68.65,2,v Ireland,Amstelveen,2013/07/09,Netherlands,0,0,0-49,,,,,,,,,,
DLS van Bunge,45,45,-,1,0,40,4,2,112.50,2,v Ireland,Amstelveen,2013/07/09,Netherlands,0,0,0-49,,,,,,,,,,
SA Edwards,44*,44,82,1,1,47,3,0,93.61,2,v Zimbabwe,Deventer,2019/06/21,Netherlands,0,0,0-49,,,,,,,,,,
W Barresi,44,44,98,1,0,66,5,0,66.66,2,v South Africa,Mohali,2011/03/03,Netherlands,0,0,0-49,,,,,,,,,,
W Barresi,44,44,61,1,0,49,4,2,89.79,1,v Ireland,Kolkata,2011/03/18,Netherlands,0,0,0-49,,,,,,,,,,
ES Szwarczynski,44,44,-,1,0,77,4,0,57.14,2,v Ireland,Amstelveen,2013/07/09,Netherlands,0,0,0-49,,,,,,,,,,
MR Swart,42*,42,-,1,1,67,4,1,62.68,2,v Afghanistan,Sharjah,2012/03/29,Netherlands,0,0,0-49,,,,,,,,,,
Mudassar Bukhari,41,41,34,1,0,23,3,3,178.26,2,v Scotland,Aberdeen,2011/06/28,Netherlands,0,0,0-49,,,,,,,,,,
TP Visee,41,41,30,1,0,33,6,2,124.24,2,v Zimbabwe,Deventer,2019/06/21,Netherlands,0,0,0-49,,,,,,,,,,
PW Borren,40,40,62,1,0,42,1,1,95.23,2,v Kenya,The Hague,2011/09/12,Netherlands,0,0,0-49,,,,,,,,,,
W Barresi,39*,39,61,1,1,47,4,1,82.97,2,v Zimbabwe,Deventer,2019/06/19,Netherlands,0,0,0-49,,,,,,,,,,
DJ ter Braak,39,39,-,1,0,83,2,0,46.98,2,v Nepal,Amstelveen,2018/08/03,Netherlands,0,0,0-49,,,,,,,,,,
PW Borren,38,38,46,1,0,36,3,2,105.55,1,v India,Delhi,2011/03/09,Netherlands,0,0,0-49,,,,,,,,,,
TLW Cooper,38,38,-,1,0,57,2,0,66.66,2,v Ireland,Amstelveen,2013/07/09,Netherlands,0,0,0-49,,,,,,,,,,
Mudassar Bukhari,37*,37,50,1,1,29,3,2,127.58,2,v Kenya,The Hague,2011/09/12,Netherlands,0,0,0-49,,,,,,,,,,
SJ Myburgh,36,36,65,1,0,52,3,1,69.23,2,v Canada,Mount Maunganui,2014/01/28,Netherlands,0,0,0-49,,,,,,,,,,
PW Borren,35*,35,41,1,1,24,4,0,145.83,1,v England,Nagpur,2011/02/22,Netherlands,0,0,0-49,,,,,,,,,,
SJ Myburgh,35,35,-,1,0,26,5,1,134.61,2,v Ireland,Amstelveen,2013/07/09,Netherlands,0,0,0-49,,,,,,,,,,
BN Cooper,35,35,48,1,0,55,5,1,63.63,2,v Zimbabwe,Deventer,2019/06/19,Netherlands,0,0,0-49,,,,,,,,,,
N Kruger,34,34,64,1,0,55,3,0,61.81,2,v Scotland,Aberdeen,2011/06/28,Netherlands,0,0,0-49,,,,,,,,,,
PW Borren,34,34,-,1,0,34,3,1,100.00,2,v Ireland,Amstelveen,2013/07/07,Netherlands,0,0,0-49,,,,,,,,,,
TGJ Gruijters,32,32,55,1,0,52,4,0,61.53,2,v Kenya,The Hague,2011/09/12,Netherlands,0,0,0-49,,,,,,,,,,
PM Seelaar,32,32,26,1,0,15,5,1,213.33,2,v Zimbabwe,Deventer,2019/06/21,Netherlands,0,0,0-49,,,,,,,,,,
MR Swart,30,30,79,1,0,45,3,0,66.66,2,v Kenya,The Hague,2011/09/12,Netherlands,0,0,0-49,,,,,,,,,,
BFW de Leede,30,30,-,1,0,60,1,1,50.00,1,v Nepal,Amstelveen,2018/08/01,Netherlands,0,0,0-49,,,,,,,,,,
W Barresi,29,29,49,1,0,25,6,0,116.00,1,v England,Nagpur,2011/02/22,Netherlands,0,0,0-49,,,,,,,,,,
TLW Cooper,29,29,52,1,0,47,2,0,61.70,1,v India,Delhi,2011/03/09,Netherlands,0,0,0-49,,,,,,,,,,
TLW Cooper,29,29,48,1,0,41,2,0,70.73,1,v Bangladesh,Chattogram,2011/03/14,Netherlands,0,0,0-49,,,,,,,,,,
MR Swart,29,29,35,1,0,28,3,0,103.57,1,v Kenya,Lincoln,2014/01/23,Netherlands,0,0,0-49,,,,,,,,,,
SJ Myburgh,29,29,-,1,0,32,4,1,90.62,1,v Nepal,Amstelveen,2018/08/01,Netherlands,0,0,0-49,,,,,,,,,,
TN de Grooth,28,28,47,1,0,31,3,0,90.32,1,v England,Nagpur,2011/02/22,Netherlands,0,0,0-49,,,,,,,,,,
ES Szwarczynski,28,28,59,1,0,42,4,0,66.66,1,v India,Delhi,2011/03/09,Netherlands,0,0,0-49,,,,,,,,,,
ES Szwarczynski,28,28,87,1,0,63,0,1,44.44,1,v Bangladesh,Chattogram,2011/03/14,Netherlands,0,0,0-49,,,,,,,,,,
Mudassar Bukhari,28,28,37,1,0,21,1,1,133.33,1,v Scotland,Aberdeen,2011/06/29,Netherlands,0,0,0-49,,,,,,,,,,
PW Borren,28,28,20,1,0,18,2,2,155.55,1,v Kenya,Lincoln,2014/01/23,Netherlands,0,0,0-49,,,,,,,,,,
W Barresi,28,28,23,1,0,21,4,1,133.33,2,v Canada,Mount Maunganui,2014/01/28,Netherlands,0,0,0-49,,,,,,,,,,
TP Visee,28,28,26,1,0,23,6,0,121.73,2,v Zimbabwe,Deventer,2019/06/19,Netherlands,0,0,0-49,,,,,,,,,,
PW Borren,27,27,63,1,0,52,1,0,51.92,2,v Kenya,The Hague,2011/09/13,Netherlands,0,0,0-49,,,,,,,,,,
SJ Myburgh,27,27,34,1,0,27,4,1,100.00,2,v South Africa,Amstelveen,2013/05/31,Netherlands,0,0,0-49,,,,,,,,,,
W Barresi,26,26,67,1,0,58,2,0,44.82,1,v India,Delhi,2011/03/09,Netherlands,0,0,0-49,,,,,,,,,,
AF Buurman,26,26,49,1,0,30,4,0,86.66,1,v Ireland,Kolkata,2011/03/18,Netherlands,0,0,0-49,,,,,,,,,,
TLW Cooper,26,26,57,1,0,36,3,0,72.22,1,v Scotland,Aberdeen,2011/06/29,Netherlands,0,0,0-49,,,,,,,,,,
PW Borren,24*,24,-,1,1,24,2,0,100.00,1,v Afghanistan,Sharjah,2012/03/31,Netherlands,0,0,0-49,,,,,,,,,,
Mudassar Bukhari,24,24,35,1,0,42,2,0,57.14,2,v West Indies,Delhi,2011/02/28,Netherlands,0,0,0-49,,,,,,,,,,
SJ Myburgh,23,23,-,1,0,28,4,0,82.14,2,v Afghanistan,Sharjah,2012/03/29,Netherlands,0,0,0-49,,,,,,,,,,
TJ Heggelman,22,22,74,1,0,61,0,0,36.06,1,v Scotland,Aberdeen,2011/06/29,Netherlands,0,0,0-49,,,,,,,,,,
TN de Grooth,22,22,32,1,0,32,2,0,68.75,2,v Kenya,The Hague,2011/09/12,Netherlands,0,0,0-49,,,,,,,,,,
Mudassar Bukhari,22,22,29,1,0,24,3,0,91.66,2,v South Africa,Amstelveen,2013/05/31,Netherlands,0,0,0-49,,,,,,,,,,
SJ Myburgh,22,22,-,1,0,36,2,0,61.11,2,v Ireland,Amstelveen,2013/07/07,Netherlands,0,0,0-49,,,,,,,,,,
W Barresi,22,22,29,1,0,26,2,1,84.61,2,v Zimbabwe,Deventer,2019/06/21,Netherlands,0,0,0-49,,,,,,,,,,
Mudassar Bukhari,21,21,20,1,0,18,1,2,116.66,1,v India,Delhi,2011/03/09,Netherlands,0,0,0-49,,,,,,,,,,
PM Seelaar,21,21,-,1,0,32,0,0,65.62,2,v Nepal,Amstelveen,2018/08/03,Netherlands,0,0,0-49,,,,,,,,,,
MR Swart,20,20,-,1,0,23,2,1,86.95,1,v Canada,King City (NW),2013/08/27,Netherlands,0,0,0-49,,,,,,,,,,
BN Cooper,20,20,-,1,0,17,4,0,117.64,1,v Nepal,Amstelveen,2018/08/01,Netherlands,0,0,0-49,,,,,,,,,,
BN Cooper,20,20,37,1,0,33,1,1,60.60,2,v Zimbabwe,Deventer,2019/06/21,Netherlands,0,0,0-49,,,,,,,,,,
BN Cooper,19,19,-,1,0,18,4,0,105.55,2,v Nepal,Amstelveen,2018/08/03,Netherlands,0,0,0-49,,,,,,,,,,
AN Kervezee,18,18,29,1,0,24,2,0,75.00,1,v Bangladesh,Chattogram,2011/03/14,Netherlands,0,0,0-49,,,,,,,,,,
Mudassar Bukhari,18,18,-,1,0,31,0,0,58.06,1,v Canada,King City (NW),2013/08/27,Netherlands,0,0,0-49,,,,,,,,,,
SA Edwards,18,18,-,1,0,23,1,0,78.26,1,v Nepal,Amstelveen,2018/08/01,Netherlands,0,0,0-49,,,,,,,,,,
ES Szwarczynski,17,17,86,1,0,34,3,0,50.00,2,v Kenya,The Hague,2011/09/13,Netherlands,0,0,0-49,,,,,,,,,,
AN Kervezee,16,16,25,1,0,25,2,0,64.00,1,v England,Nagpur,2011/02/22,Netherlands,0,0,0-49,,,,,,,,,,
PW Borren,16,16,-,1,0,13,0,1,123.07,2,v Ireland,Amstelveen,2013/07/09,Netherlands,0,0,0-49,,,,,,,,,,
PA van Meekeren,15*,15,26,1,1,17,1,0,88.23,2,v South Africa,Amstelveen,2013/05/31,Netherlands,0,0,0-49,,,,,,,,,,
B Zuiderent,15,15,38,1,0,26,1,1,57.69,2,v South Africa,Mohali,2011/03/03,Netherlands,0,0,0-49,,,,,,,,,,
MJG Rippon,14*,14,-,1,1,9,1,1,155.55,2,v Ireland,Amstelveen,2013/07/09,Netherlands,0,0,0-49,,,,,,,,,,
AN Kervezee,14,14,20,1,0,20,2,0,70.00,2,v West Indies,Delhi,2011/02/28,Netherlands,0,0,0-49,,,,,,,,,,
TLW Cooper,14,14,39,1,0,30,1,0,46.66,2,v South Africa,Amstelveen,2013/05/31,Netherlands,0,0,0-49,,,,,,,,,,
MR Swart,13,13,28,1,0,25,1,0,52.00,2,v Scotland,Aberdeen,2011/06/28,Netherlands,0,0,0-49,,,,,,,,,,
W Barresi,13,13,78,1,0,42,1,0,30.95,2,v Kenya,The Hague,2011/09/12,Netherlands,0,0,0-49,,,,,,,,,,
FJ Klaassen,13,13,-,1,0,19,0,0,68.42,2,v Nepal,Amstelveen,2018/08/03,Netherlands,0,0,0-49,,,,,,,,,,
PA van Meekeren,12*,12,-,1,1,20,0,0,60.00,2,v Nepal,Amstelveen,2018/08/03,Netherlands,0,0,0-49,,,,,,,,,,
TN de Grooth,12,12,35,1,0,26,0,0,46.15,2,v South Africa,Mohali,2011/03/03,Netherlands,0,0,0-49,,,,,,,,,,
AN Kervezee,12,12,34,1,0,16,2,0,75.00,1,v Ireland,Kolkata,2011/03/18,Netherlands,0,0,0-49,,,,,,,,,,
W Barresi,12,12,-,1,0,22,1,0,54.54,1,v Nepal,Amstelveen,2018/08/01,Netherlands,0,0,0-49,,,,,,,,,,
S Snater,12,12,-,1,0,12,0,1,100.00,2,v Nepal,Amstelveen,2018/08/03,Netherlands,0,0,0-49,,,,,,,,,,
RN ten Doeschate,11,11,23,1,0,21,0,0,52.38,2,v South Africa,Mohali,2011/03/03,Netherlands,0,0,0-49,,,,,,,,,,
RN ten Doeschate,11,11,29,1,0,28,1,0,39.28,1,v India,Delhi,2011/03/09,Netherlands,0,0,0-49,,,,,,,,,,
AN Kervezee,11,11,45,1,0,23,1,0,47.82,1,v India,Delhi,2011/03/09,Netherlands,0,0,0-49,,,,,,,,,,
Mudassar Bukhari,11,11,22,1,0,8,0,1,137.50,1,v Ireland,Kolkata,2011/03/18,Netherlands,0,0,0-49,,,,,,,,,,
DLS van Bunge,11,11,-,1,0,25,1,0,44.00,2,v Ireland,Amstelveen,2013/07/07,Netherlands,0,0,0-49,,,,,,,,,,
FJ Klaassen,11,11,-,1,0,27,1,0,40.74,1,v Nepal,Amstelveen,2018/08/01,Netherlands,0,0,0-49,,,,,,,,,,
Ahsan Malik,10*,10,19,1,1,15,1,0,66.66,2,v South Africa,Amstelveen,2013/05/31,Netherlands,0,0,0-49,,,,,,,,,,
PW Borren,10,10,25,1,0,28,1,0,35.71,2,v West Indies,Delhi,2011/02/28,Netherlands,0,0,0-49,,,,,,,,,,
AN Kervezee,10,10,23,1,0,18,1,0,55.55,2,v South Africa,Mohali,2011/03/03,Netherlands,0,0,0-49,,,,,,,,,,
W Barresi,10,10,30,1,0,29,1,0,34.48,1,v Bangladesh,Chattogram,2011/03/14,Netherlands,0,0,0-49,,,,,,,,,,
DLS van Bunge,10,10,-,1,0,15,1,0,66.66,1,v Canada,King City (NW),2013/08/27,Netherlands,0,0,0-49,,,,,,,,,,
TLW Cooper,9,9,26,1,0,21,1,0,42.85,2,v South Africa,Mohali,2011/03/03,Netherlands,0,0,0-49,,,,,,,,,,
W Barresi,9,9,22,1,0,17,1,0,52.94,1,v Scotland,Aberdeen,2011/06/29,Netherlands,0,0,0-49,,,,,,,,,,
SA Edwards,9,9,-,1,0,11,1,0,81.81,2,v Nepal,Amstelveen,2018/08/03,Netherlands,0,0,0-49,,,,,,,,,,
W Barresi,8*,8,25,1,1,19,1,0,42.10,2,v Canada,King City (NW),2013/08/29,Netherlands,0,0,0-49,,,,,,,,,,
BP Kruger,8,8,16,1,0,12,1,0,66.66,1,v India,Delhi,2011/03/09,Netherlands,0,0,0-49,,,,,,,,,,
Mudassar Bukhari,8,8,-,1,0,6,0,1,133.33,1,v Afghanistan,Sharjah,2012/03/31,Netherlands,0,0,0-49,,,,,,,,,,
TN de Grooth,8,8,21,1,0,15,1,0,53.33,2,v South Africa,Amstelveen,2013/05/31,Netherlands,0,0,0-49,,,,,,,,,,
TLW Cooper,8,8,-,1,0,14,1,0,57.14,2,v Ireland,Amstelveen,2013/07/07,Netherlands,0,0,0-49,,,,,,,,,,
RN ten Doeschate,7,7,7,1,0,6,1,0,116.66,2,v West Indies,Delhi,2011/02/28,Netherlands,0,0,0-49,,,,,,,,,,
W Barresi,7,7,16,1,0,15,1,0,46.66,2,v Scotland,Aberdeen,2011/06/28,Netherlands,0,0,0-49,,,,,,,,,,
Mudassar Bukhari,7,7,-,1,0,8,1,0,87.50,2,v Ireland,Amstelveen,2013/07/09,Netherlands,0,0,0-49,,,,,,,,,,
Mudassar Bukhari,6*,6,11,1,1,5,0,0,120.00,1,v England,Nagpur,2011/02/22,Netherlands,0,0,0-49,,,,,,,,,,
FJ Klaassen,6*,6,10,1,1,6,0,0,100.00,2,v Zimbabwe,Deventer,2019/06/21,Netherlands,0,0,0-49,,,,,,,,,,
BP Loots,6,6,8,1,0,7,0,1,85.71,2,v South Africa,Mohali,2011/03/03,Netherlands,0,0,0-49,,,,,,,,,,
Mudassar Bukhari,6,6,13,1,0,13,1,0,46.15,1,v Bangladesh,Chattogram,2011/03/14,Netherlands,0,0,0-49,,,,,,,,,,
WP Diepeveen,6,6,5,1,0,7,1,0,85.71,2,v Kenya,The Hague,2011/09/13,Netherlands,0,0,0-49,,,,,,,,,,
MR Swart,6,6,21,1,0,12,1,0,50.00,2,v Canada,King City (NW),2013/08/29,Netherlands,0,0,0-49,,,,,,,,,,
TN de Grooth,5*,5,8,1,1,12,1,0,41.66,2,v Kenya,The Hague,2011/09/13,Netherlands,0,0,0-49,,,,,,,,,,
TN de Grooth,5,5,14,1,0,11,0,0,45.45,1,v India,Delhi,2011/03/09,Netherlands,0,0,0-49,,,,,,,,,,
TLW Cooper,5,5,7,1,0,5,1,0,100.00,1,v Ireland,Kolkata,2011/03/18,Netherlands,0,0,0-49,,,,,,,,,,
N Kruger,5,5,23,1,0,20,0,0,25.00,1,v Scotland,Aberdeen,2011/06/29,Netherlands,0,0,0-49,,,,,,,,,,
SJ Myburgh,5,5,8,1,0,5,0,0,100.00,2,v Kenya,The Hague,2011/09/12,Netherlands,0,0,0-49,,,,,,,,,,
SJ Myburgh,5,5,-,1,0,11,1,0,45.45,1,v Afghanistan,Sharjah,2012/03/31,Netherlands,0,0,0-49,,,,,,,,,,
TN de Grooth,5,5,-,1,0,8,1,0,62.50,1,v Afghanistan,Sharjah,2012/03/31,Netherlands,0,0,0-49,,,,,,,,,,
E Schiferli,5,5,-,1,0,7,1,0,71.42,2,v Ireland,Amstelveen,2013/07/07,Netherlands,0,0,0-49,,,,,,,,,,
PM Seelaar,5,5,-,1,0,13,0,0,38.46,1,v Nepal,Amstelveen,2018/08/01,Netherlands,0,0,0-49,,,,,,,,,,
TN de Grooth,4,4,16,1,0,15,0,0,26.66,1,v Bangladesh,Chattogram,2011/03/14,Netherlands,0,0,0-49,,,,,,,,,,
VAB Tewarie,4,4,26,1,0,22,0,0,18.18,1,v Scotland,Aberdeen,2011/06/29,Netherlands,0,0,0-49,,,,,,,,,,
SJ Myburgh,4,4,-,1,0,8,0,0,50.00,1,v Canada,King City (NW),2013/08/27,Netherlands,0,0,0-49,,,,,,,,,,
Mudassar Bukhari,4,4,7,1,0,4,0,0,100.00,1,v Kenya,Lincoln,2014/01/23,Netherlands,0,0,0-49,,,,,,,,,,
Ahsan Malik,3*,3,-,1,1,10,0,0,30.00,2,v Ireland,Amstelveen,2013/07/07,Netherlands,0,0,0-49,,,,,,,,,,
PA van Meekeren,3*,3,-,1,1,3,0,0,100.00,1,v Nepal,Amstelveen,2018/08/01,Netherlands,0,0,0-49,,,,,,,,,,
PW Borren,3,3,14,1,0,13,0,0,23.07,2,v South Africa,Mohali,2011/03/03,Netherlands,0,0,0-49,,,,,,,,,,
PW Borren,3,3,11,1,0,9,0,0,33.33,1,v Bangladesh,Chattogram,2011/03/14,Netherlands,0,0,0-49,,,,,,,,,,
PW Borren,3,3,15,1,0,8,0,0,37.50,2,v Scotland,Aberdeen,2011/06/28,Netherlands,0,0,0-49,,,,,,,,,,
PM Seelaar,3,3,5,1,0,9,0,0,33.33,2,v Scotland,Aberdeen,2011/06/28,Netherlands,0,0,0-49,,,,,,,,,,
MR Swart,3,3,12,1,0,10,0,0,30.00,1,v Scotland,Aberdeen,2011/06/29,Netherlands,0,0,0-49,,,,,,,,,,
TN de Grooth,3,3,5,1,0,5,0,0,60.00,1,v Scotland,Aberdeen,2011/06/29,Netherlands,0,0,0-49,,,,,,,,,,
ES Szwarczynski,3,3,1,1,0,3,0,0,100.00,2,v Kenya,The Hague,2011/09/12,Netherlands,0,0,0-49,,,,,,,,,,
PM Seelaar,3,3,-,1,0,4,0,0,75.00,1,v Afghanistan,Sharjah,2012/03/31,Netherlands,0,0,0-49,,,,,,,,,,
DLS van Bunge,3,3,11,1,0,7,0,0,42.85,2,v South Africa,Amstelveen,2013/05/31,Netherlands,0,0,0-49,,,,,,,,,,
ES Szwarczynski,3,3,-,1,0,4,0,0,75.00,2,v Ireland,Amstelveen,2013/07/07,Netherlands,0,0,0-49,,,,,,,,,,
MJG Rippon,3,3,-,1,0,15,0,0,20.00,2,v Ireland,Amstelveen,2013/07/07,Netherlands,0,0,0-49,,,,,,,,,,
E Schiferli,3,3,-,1,0,6,0,0,50.00,1,v Canada,King City (NW),2013/08/27,Netherlands,0,0,0-49,,,,,,,,,,
BN Cooper,3,3,9,1,0,2,0,0,150.00,1,v Kenya,Lincoln,2014/01/23,Netherlands,0,0,0-49,,,,,,,,,,
MJG Rippon,3,3,-,1,0,12,0,0,25.00,2,v Nepal,Amstelveen,2018/08/03,Netherlands,0,0,0-49,,,,,,,,,,
PM Seelaar,2*,2,15,1,1,5,0,0,40.00,2,v South Africa,Mohali,2011/03/03,Netherlands,0,0,0-49,,,,,,,,,,
T van der Gugten,2,2,-,1,0,4,0,0,50.00,1,v Afghanistan,Sharjah,2012/03/31,Netherlands,0,0,0-49,,,,,,,,,,
PM Seelaar,2,2,6,1,0,7,0,0,28.57,2,v South Africa,Amstelveen,2013/05/31,Netherlands,0,0,0-49,,,,,,,,,,
PW Borren,2,2,-,1,0,8,0,0,25.00,1,v Canada,King City (NW),2013/08/27,Netherlands,0,0,0-49,,,,,,,,,,
T van der Gugten,2,2,-,1,0,2,0,0,100.00,1,v Canada,King City (NW),2013/08/27,Netherlands,0,0,0-49,,,,,,,,,,
BFW de Leede,2,2,14,1,0,13,0,0,15.38,2,v Zimbabwe,Deventer,2019/06/19,Netherlands,0,0,0-49,,,,,,,,,,
BA Westdijk,1*,1,8,1,1,3,0,0,33.33,2,v Scotland,Aberdeen,2011/06/28,Netherlands,0,0,0-49,,,,,,,,,,
TGJ Gruijters,1*,1,6,1,1,3,0,0,33.33,2,v Kenya,The Hague,2011/09/13,Netherlands,0,0,0-49,,,,,,,,,,
Ahsan Malik,1*,1,-,1,1,2,0,0,50.00,1,v Canada,King City (NW),2013/08/27,Netherlands,0,0,0-49,,,,,,,,,,
B Zuiderent,1,1,19,1,0,10,0,0,10.00,1,v England,Nagpur,2011/02/22,Netherlands,0,0,0-49,,,,,,,,,,
B Zuiderent,1,1,5,1,0,4,0,0,25.00,2,v West Indies,Delhi,2011/02/28,Netherlands,0,0,0-49,,,,,,,,,,
TN de Grooth,1,1,6,1,0,5,0,0,20.00,2,v West Indies,Delhi,2011/02/28,Netherlands,0,0,0-49,,,,,,,,,,
PM Seelaar,1,1,8,1,0,5,0,0,20.00,2,v West Indies,Delhi,2011/02/28,Netherlands,0,0,0-49,,,,,,,,,,
ES Szwarczynski,1,1,8,1,0,4,0,0,25.00,1,v Ireland,Kolkata,2011/03/18,Netherlands,0,0,0-49,,,,,,,,,,
TJ Heggelman,1,1,4,1,0,2,0,0,50.00,2,v Scotland,Aberdeen,2011/06/28,Netherlands,0,0,0-49,,,,,,,,,,
PM Seelaar,1,1,3,1,0,1,0,0,100.00,1,v Scotland,Aberdeen,2011/06/29,Netherlands,0,0,0-49,,,,,,,,,,
TJ Heggelman,1,1,4,1,0,5,0,0,20.00,2,v Kenya,The Hague,2011/09/12,Netherlands,0,0,0-49,,,,,,,,,,
MR Swart,1,1,-,1,0,2,0,0,50.00,2,v Ireland,Amstelveen,2013/07/07,Netherlands,0,0,0-49,,,,,,,,,,
MR Swart,1,1,-,1,0,1,0,0,100.00,2,v Ireland,Amstelveen,2013/07/09,Netherlands,0,0,0-49,,,,,,,,,,
W Barresi,1,1,-,1,0,7,0,0,14.28,1,v Canada,King City (NW),2013/08/27,Netherlands,0,0,0-49,,,,,,,,,,
DJ ter Braak,1,1,-,1,0,11,0,0,9.09,1,v Nepal,Amstelveen,2018/08/01,Netherlands,0,0,0-49,,,,,,,,,,
PM Seelaar,0*,0,2,1,1,0,0,0,-,1,v India,Delhi,2011/03/09,Netherlands,0,0,0-49,,,,,,,,,,
