Innings Player,Innings Runs Scored,Innings Runs Scored Num,Innings Minutes Batted,Innings Batted Flag,Innings Not Out Flag,Innings Balls Faced,Innings Boundary Fours,Innings Boundary Sixes,Innings Batting Strike Rate,Innings Number,Opposition,Ground,Innings Date,Country,"50's","100's",Innings Runs Scored Buckets,Innings Overs Bowled,Innings Bowled Flag,Innings Maidens Bowled,Innings Runs Conceded,Innings Wickets Taken,4 Wickets,5 Wickets,10 Wickets,Innings Wickets Taken Buckets,Innings Economy Rate
CRM Douglas,53,53,-,1,0,105,6,0,50.47,1,v West Indies,King City (NW),2008/08/20,Bermuda,1,0,50-99,,,,,,,,,,
JJ Tucker,52,52,116,1,0,68,6,0,76.47,1,v Kenya,Mombasa,2006/11/12,Bermuda,1,0,50-99,,,,,,,,,,
DA Minors,52,52,126,1,0,76,6,2,68.42,1,v Kenya,Nairobi (Jaff),2007/01/29,Bermuda,1,0,50-99,,,,,,,,,,
CJ Smith,52,52,62,1,0,47,7,2,110.63,1,v Ireland,Nairobi (Jaff),2007/01/31,Bermuda,1,0,50-99,,,,,,,,,,
LOB Cann,52,52,-,1,0,32,9,1,162.50,1,v Kenya,Nairobi (Gym),2007/10/25,Bermuda,1,0,50-99,,,,,,,,,,
DA Minors,51,51,134,1,0,107,3,3,47.66,1,v Ireland,Nairobi (Jaff),2007/01/31,Bermuda,1,0,50-99,,,,,,,,,,
LOB Cann,49*,49,77,1,1,57,2,2,85.96,2,v Scotland,Nairobi (Ruaraka),2007/02/05,Bermuda,0,0,0-49,,,,,,,,,,
JJ Tucker,49,49,-,1,0,71,5,1,69.01,1,v Kenya,Nairobi (Gym),2007/10/27,Bermuda,0,0,0-49,,,,,,,,,,
RJ Trott,48*,48,-,1,1,100,3,0,48.00,1,v Canada,King City (NW),2008/06/29,Bermuda,0,0,0-49,,,,,,,,,,
LOB Cann,48,48,51,1,0,36,6,2,133.33,1,v Netherlands,Nairobi (Ruaraka),2007/02/04,Bermuda,0,0,0-49,,,,,,,,,,
DA Minors,46*,46,104,1,1,90,5,1,51.11,2,v Canada,Port of Spain,2006/05/17,Bermuda,0,0,0-49,,,,,,,,,,
IH Romaine,46,46,140,1,0,47,4,2,97.87,1,v Netherlands,Amstelveen,2008/08/08,Bermuda,0,0,0-49,,,,,,,,,,
J Edness,45,45,-,1,0,61,4,1,73.77,2,v Canada,King City (NW),2008/08/18,Bermuda,0,0,0-49,,,,,,,,,,
FS Crockwell,45,45,120,1,0,89,4,1,50.56,1,v Kenya,Potchefstroom,2009/04/06,Bermuda,0,0,0-49,,,,,,,,,,
LOB Cann,44,44,50,1,0,34,2,2,129.41,1,v Ireland,Nairobi (Jaff),2007/01/31,Bermuda,0,0,0-49,,,,,,,,,,
IH Romaine,43,43,98,1,0,77,5,0,55.84,2,v Kenya,Mombasa,2006/11/14,Bermuda,0,0,0-49,,,,,,,,,,
S Mukuddem,43,43,80,1,0,76,4,0,56.57,1,v Netherlands,Potchefstroom,2006/11/28,Bermuda,0,0,0-49,,,,,,,,,,
JJ Tucker,42,42,70,1,0,47,4,3,89.36,2,v Scotland,Nairobi (Ruaraka),2007/02/05,Bermuda,0,0,0-49,,,,,,,,,,
LOB Cann,42,42,-,1,0,25,1,5,168.00,1,v Canada,"St John's",2007/02/26,Bermuda,0,0,0-49,,,,,,,,,,
SD Outerbridge,42,42,-,1,0,56,4,0,75.00,1,v Canada,King City (NW),2008/06/29,Bermuda,0,0,0-49,,,,,,,,,,
G Blakeney,42,42,34,1,0,49,4,1,85.71,2,v Netherlands,Potchefstroom,2009/04/08,Bermuda,0,0,0-49,,,,,,,,,,
DL Hemp,41,41,55,1,0,52,3,2,78.84,1,v Kenya,Mombasa,2006/11/12,Bermuda,0,0,0-49,,,,,,,,,,
LOB Cann,41,41,28,1,0,19,2,4,215.78,2,v Canada,Nairobi (Gym),2007/02/02,Bermuda,0,0,0-49,,,,,,,,,,
LOB Cann,40,40,45,1,0,32,3,2,125.00,2,v Zimbabwe,Port of Spain,2006/05/20,Bermuda,0,0,0-49,,,,,,,,,,
S Mukuddem,39*,39,80,1,1,71,4,1,54.92,2,v Canada,Toronto,2006/08/19,Bermuda,0,0,0-49,,,,,,,,,,
CJ Smith,38,38,47,1,0,43,6,0,88.37,1,v Canada,Toronto,2006/08/21,Bermuda,0,0,0-49,,,,,,,,,,
CR Foggo,38,38,96,1,0,76,2,0,50.00,1,v Netherlands,Amstelveen,2008/08/08,Bermuda,0,0,0-49,,,,,,,,,,
DA Minors,37,37,105,1,0,70,3,2,52.85,1,v Canada,Potchefstroom,2006/11/27,Bermuda,0,0,0-49,,,,,,,,,,
LOB Cann,36*,36,22,1,1,19,3,2,189.47,1,v Canada,Toronto,2006/08/21,Bermuda,0,0,0-49,,,,,,,,,,
DL Hemp,36*,36,30,1,1,18,6,1,200.00,2,v Netherlands,Benoni,2006/12/02,Bermuda,0,0,0-49,,,,,,,,,,
JJ Tucker,36,36,71,1,0,52,1,0,69.23,2,v Kenya,Mombasa,2006/11/14,Bermuda,0,0,0-49,,,,,,,,,,
IH Romaine,36,36,87,1,0,60,6,1,60.00,1,v Canada,Potchefstroom,2006/11/27,Bermuda,0,0,0-49,,,,,,,,,,
DL Hemp,35,35,47,1,0,40,1,1,87.50,1,v Ireland,Nairobi (Jaff),2007/01/31,Bermuda,0,0,0-49,,,,,,,,,,
J Edness,35,35,-,1,0,47,4,0,74.46,1,v Canada,King City (NW),2008/06/29,Bermuda,0,0,0-49,,,,,,,,,,
KL Tucker,34,34,-,1,0,61,6,0,55.73,2,v Kenya,Mombasa,2006/11/11,Bermuda,0,0,0-49,,,,,,,,,,
T Gibbons,33,33,98,1,0,85,3,0,38.82,2,v Zimbabwe,Port of Spain,2006/05/18,Bermuda,0,0,0-49,,,,,,,,,,
DL Hemp,33,33,58,1,0,52,5,0,63.46,1,v Netherlands,Potchefstroom,2006/11/28,Bermuda,0,0,0-49,,,,,,,,,,
LOB Cann,33,33,-,1,0,23,3,3,143.47,1,v Bangladesh,"St John's",2007/02/25,Bermuda,0,0,0-49,,,,,,,,,,
LOB Cann,32*,32,57,1,1,28,0,0,114.28,2,v Canada,Port of Spain,2006/05/17,Bermuda,0,0,0-49,,,,,,,,,,
JJ Tucker,32,32,54,1,0,41,5,0,78.04,1,v Netherlands,Nairobi (Ruaraka),2007/02/04,Bermuda,0,0,0-49,,,,,,,,,,
S Mukuddem,32,32,-,1,0,36,3,0,88.88,1,v Bangladesh,"St John's",2007/02/25,Bermuda,0,0,0-49,,,,,,,,,,
JJ Tucker,31,31,-,1,0,39,3,0,79.48,1,v Bangladesh,"St John's",2007/02/25,Bermuda,0,0,0-49,,,,,,,,,,
J Edness,31,31,62,1,0,46,1,1,67.39,1,v Netherlands,Amstelveen,2008/08/08,Bermuda,0,0,0-49,,,,,,,,,,
SD Outerbridge,31,31,28,1,0,20,2,2,155.00,1,v Kenya,Potchefstroom,2009/04/06,Bermuda,0,0,0-49,,,,,,,,,,
OL Pitcher,30,30,-,1,0,79,1,0,37.97,1,v Bangladesh,"St John's",2007/02/25,Bermuda,0,0,0-49,,,,,,,,,,
S Mukuddem,30,30,-,1,0,66,2,0,45.45,1,v Canada,"St John's",2007/02/26,Bermuda,0,0,0-49,,,,,,,,,,
AR Pitcher,30,30,-,1,0,54,2,1,55.55,1,v Kenya,Nairobi (Gym),2007/10/28,Bermuda,0,0,0-49,,,,,,,,,,
G Blakeney,30,30,31,1,0,20,4,0,150.00,1,v Kenya,Potchefstroom,2009/04/06,Bermuda,0,0,0-49,,,,,,,,,,
DA Minors,29,29,31,1,0,29,2,1,100.00,2,v Zimbabwe,Port of Spain,2006/05/20,Bermuda,0,0,0-49,,,,,,,,,,
DA Minors,29,29,75,1,0,45,2,2,64.44,1,v Kenya,Mombasa,2006/11/12,Bermuda,0,0,0-49,,,,,,,,,,
IH Romaine,29,29,118,1,0,63,2,0,46.03,1,v Canada,Benoni,2006/11/30,Bermuda,0,0,0-49,,,,,,,,,,
LOB Cann,28,28,49,1,0,32,3,1,87.50,2,v Sri Lanka,Port of Spain,2007/03/15,Bermuda,0,0,0-49,,,,,,,,,,
JJ Tucker,28,28,-,1,0,29,3,1,96.55,1,v Kenya,Nairobi (Gym),2007/10/28,Bermuda,0,0,0-49,,,,,,,,,,
JJ Tucker,27,27,44,1,0,43,2,0,62.79,1,v Canada,Potchefstroom,2006/11/27,Bermuda,0,0,0-49,,,,,,,,,,
DA Minors,27,27,56,1,0,37,4,0,72.97,1,v Netherlands,Potchefstroom,2006/11/28,Bermuda,0,0,0-49,,,,,,,,,,
MO Jones,27,27,-,1,0,19,1,3,142.10,1,v Kenya,Nairobi (Gym),2007/10/27,Bermuda,0,0,0-49,,,,,,,,,,
SD Outerbridge,27,27,-,1,0,45,4,0,60.00,2,v Canada,King City (NW),2008/08/18,Bermuda,0,0,0-49,,,,,,,,,,
IH Romaine,26,26,79,1,0,51,4,0,50.98,1,v Ireland,Nairobi (Jaff),2007/01/31,Bermuda,0,0,0-49,,,,,,,,,,
IH Romaine,26,26,-,1,0,65,1,2,40.00,1,v Canada,"St John's",2007/02/26,Bermuda,0,0,0-49,,,,,,,,,,
IH Romaine,25,25,47,1,0,35,5,0,71.42,2,v Canada,Port of Spain,2006/05/17,Bermuda,0,0,0-49,,,,,,,,,,
S Mukuddem,25,25,74,1,0,65,4,0,38.46,2,v Zimbabwe,Port of Spain,2006/05/20,Bermuda,0,0,0-49,,,,,,,,,,
DL Hemp,25,25,30,1,0,27,2,0,92.59,2,v Kenya,Mombasa,2006/11/14,Bermuda,0,0,0-49,,,,,,,,,,
DL Hemp,25,25,56,1,0,29,4,0,86.20,2,v Scotland,Nairobi (Ruaraka),2007/02/05,Bermuda,0,0,0-49,,,,,,,,,,
RJ Trott,25,25,-,1,0,42,2,0,59.52,1,v Kenya,Nairobi (Gym),2007/10/27,Bermuda,0,0,0-49,,,,,,,,,,
SD Outerbridge,25,25,35,1,0,36,2,0,69.44,2,v Netherlands,Potchefstroom,2009/04/08,Bermuda,0,0,0-49,,,,,,,,,,
DCC Borden,24,24,45,1,0,37,4,0,64.86,2,v Canada,Toronto,2006/08/19,Bermuda,0,0,0-49,,,,,,,,,,
CJ Smith,24,24,40,1,0,29,5,0,82.75,2,v Canada,Toronto,2006/08/19,Bermuda,0,0,0-49,,,,,,,,,,
JJ Tucker,24,24,41,1,0,40,3,0,60.00,2,v Canada,Toronto,2006/08/19,Bermuda,0,0,0-49,,,,,,,,,,
MO Jones,24,24,40,1,0,22,1,1,109.09,1,v Kenya,Mombasa,2006/11/12,Bermuda,0,0,0-49,,,,,,,,,,
SD Outerbridge,24,24,53,1,0,31,3,0,77.41,2,v Netherlands,Rotterdam,2007/08/18,Bermuda,0,0,0-49,,,,,,,,,,
SD Outerbridge,24,24,147,1,0,41,0,0,58.53,1,v Netherlands,Amstelveen,2008/08/08,Bermuda,0,0,0-49,,,,,,,,,,
IH Romaine,23,23,73,1,0,57,3,0,40.35,2,v Zimbabwe,Port of Spain,2006/05/20,Bermuda,0,0,0-49,,,,,,,,,,
SD Outerbridge,23,23,51,1,0,33,3,0,69.69,1,v Canada,Toronto,2006/08/21,Bermuda,0,0,0-49,,,,,,,,,,
IH Romaine,23,23,35,1,0,18,4,0,127.77,2,v Netherlands,Benoni,2006/12/02,Bermuda,0,0,0-49,,,,,,,,,,
DA Minors,23,23,-,1,0,25,0,1,92.00,1,v Bangladesh,Port of Spain,2007/03/25,Bermuda,0,0,0-49,,,,,,,,,,
FS Crockwell,23,23,17,1,0,15,4,1,153.33,2,v Netherlands,Potchefstroom,2009/04/08,Bermuda,0,0,0-49,,,,,,,,,,
RJ Trott,22*,22,-,1,1,47,2,0,46.80,1,v Kenya,Nairobi (Gym),2007/10/25,Bermuda,0,0,0-49,,,,,,,,,,
KAD Hurdle,22,22,-,1,0,10,0,3,220.00,1,v Canada,"St John's",2007/02/26,Bermuda,0,0,0-49,,,,,,,,,,
OL Pitcher,22,22,-,1,0,47,1,0,46.80,1,v Bangladesh,Port of Spain,2007/03/25,Bermuda,0,0,0-49,,,,,,,,,,
IH Romaine,21*,21,14,1,1,14,3,0,150.00,1,v Kenya,Potchefstroom,2009/04/06,Bermuda,0,0,0-49,,,,,,,,,,
LOB Cann,21,21,38,1,0,32,1,1,65.62,1,v Canada,Benoni,2006/11/30,Bermuda,0,0,0-49,,,,,,,,,,
KAD Hurdle,21,21,20,1,0,25,1,2,84.00,1,v Kenya,Nairobi (Jaff),2007/01/29,Bermuda,0,0,0-49,,,,,,,,,,
DA Minors,21,21,39,1,0,36,3,1,58.33,2,v India,Port of Spain,2007/03/19,Bermuda,0,0,0-49,,,,,,,,,,
LOB Cann,21,21,33,1,0,27,0,1,77.77,2,v Netherlands,Rotterdam,2007/08/18,Bermuda,0,0,0-49,,,,,,,,,,
LOB Cann,21,21,25,1,0,22,2,0,95.45,1,v Netherlands,Rotterdam,2007/08/20,Bermuda,0,0,0-49,,,,,,,,,,
MO Jones,21,21,-,1,0,22,1,1,95.45,1,v Kenya,Nairobi (Gym),2007/10/25,Bermuda,0,0,0-49,,,,,,,,,,
IH Romaine,21,21,13,1,0,13,3,0,161.53,2,v Canada,King City (NW),2008/06/28,Bermuda,0,0,0-49,,,,,,,,,,
LOB Cann,21,21,22,1,0,18,4,0,116.66,2,v Netherlands,Potchefstroom,2009/04/08,Bermuda,0,0,0-49,,,,,,,,,,
S Mukuddem,20*,20,37,1,1,26,1,0,76.92,1,v Canada,Potchefstroom,2006/11/27,Bermuda,0,0,0-49,,,,,,,,,,
J Edness,20*,20,-,1,1,21,1,0,95.23,2,v Canada,King City (NW),2008/07/01,Bermuda,0,0,0-49,,,,,,,,,,
RDM Leverock,20*,20,-,1,1,60,2,0,33.33,1,v West Indies,King City (NW),2008/08/20,Bermuda,0,0,0-49,,,,,,,,,,
RD Steede,20,20,-,1,0,37,1,2,54.05,2,v Kenya,Mombasa,2006/11/11,Bermuda,0,0,0-49,,,,,,,,,,
CJ Smith,20,20,32,1,0,22,4,0,90.90,1,v Netherlands,Potchefstroom,2006/11/28,Bermuda,0,0,0-49,,,,,,,,,,
DL Hemp,20,20,-,1,0,37,1,1,54.05,1,v Bangladesh,"St John's",2007/02/25,Bermuda,0,0,0-49,,,,,,,,,,
JJ Celestine,20,20,28,1,0,26,1,2,76.92,2,v Netherlands,Rotterdam,2007/08/18,Bermuda,0,0,0-49,,,,,,,,,,
OO Bascome,20,20,-,1,0,19,2,1,105.26,2,v Canada,King City (NW),2008/08/18,Bermuda,0,0,0-49,,,,,,,,,,
DCC Borden,19*,19,-,1,1,22,1,0,86.36,1,v Bangladesh,"St John's",2007/02/25,Bermuda,0,0,0-49,,,,,,,,,,
JJ Tucker,19,19,67,1,0,48,3,0,39.58,1,v Canada,Benoni,2006/11/30,Bermuda,0,0,0-49,,,,,,,,,,
CJ Smith,19,19,51,1,0,32,2,1,59.37,2,v Scotland,Nairobi (Ruaraka),2007/02/05,Bermuda,0,0,0-49,,,,,,,,,,
DA Minors,19,19,51,1,0,29,3,0,65.51,2,v Scotland,Nairobi (Ruaraka),2007/02/05,Bermuda,0,0,0-49,,,,,,,,,,
DA Minors,19,19,-,1,0,21,3,1,90.47,1,v Canada,"St John's",2007/02/26,Bermuda,0,0,0-49,,,,,,,,,,
OO Bascome,19,19,70,1,0,50,0,0,38.00,2,v Canada,King City (NW),2008/06/28,Bermuda,0,0,0-49,,,,,,,,,,
IH Romaine,19,19,-,1,0,24,2,1,79.16,1,v West Indies,King City (NW),2008/08/20,Bermuda,0,0,0-49,,,,,,,,,,
J Edness,18*,18,25,1,1,14,1,1,128.57,2,v Canada,King City (NW),2008/06/28,Bermuda,0,0,0-49,,,,,,,,,,
S Mukuddem,18,18,46,1,0,47,3,0,38.29,1,v Canada,Toronto,2006/08/21,Bermuda,0,0,0-49,,,,,,,,,,
JJ Tucker,18,18,57,1,0,31,3,0,58.06,1,v Kenya,Nairobi (Jaff),2007/01/29,Bermuda,0,0,0-49,,,,,,,,,,
JJ Tucker,18,18,-,1,0,25,3,0,72.00,1,v Kenya,Nairobi (Gym),2007/10/25,Bermuda,0,0,0-49,,,,,,,,,,
RJ Trott,18,18,-,1,0,23,1,0,78.26,2,v Canada,King City (NW),2008/07/01,Bermuda,0,0,0-49,,,,,,,,,,
RDM Leverock,17*,17,106,1,1,74,0,0,22.97,1,v Netherlands,Rotterdam,2007/08/20,Bermuda,0,0,0-49,,,,,,,,,,
JJ Tucker,17,17,12,1,0,11,4,0,154.54,2,v Canada,Port of Spain,2006/05/17,Bermuda,0,0,0-49,,,,,,,,,,
JJ Tucker,17,17,30,1,0,31,1,1,54.83,2,v Zimbabwe,Port of Spain,2006/05/18,Bermuda,0,0,0-49,,,,,,,,,,
S Mukuddem,17,17,-,1,0,30,1,0,56.66,2,v Kenya,Mombasa,2006/11/11,Bermuda,0,0,0-49,,,,,,,,,,
RJ Robinson,17,17,36,1,0,23,1,1,73.91,2,v Netherlands,Rotterdam,2007/08/18,Bermuda,0,0,0-49,,,,,,,,,,
OO Bascome,17,17,-,1,0,45,2,0,37.77,1,v Canada,King City (NW),2008/06/29,Bermuda,0,0,0-49,,,,,,,,,,
LOB Cann,17,17,-,1,0,20,3,0,85.00,1,v West Indies,King City (NW),2008/08/20,Bermuda,0,0,0-49,,,,,,,,,,
DCC Borden,16*,16,-,1,1,18,2,0,88.88,1,v Canada,"St John's",2007/02/26,Bermuda,0,0,0-49,,,,,,,,,,
"GH O'Brien",16,16,9,1,0,9,3,0,177.77,2,v Zimbabwe,Port of Spain,2006/05/20,Bermuda,0,0,0-49,,,,,,,,,,
LOB Cann,16,16,-,1,0,6,2,1,266.66,1,v Bangladesh,Port of Spain,2007/03/25,Bermuda,0,0,0-49,,,,,,,,,,
DAW Hollis,15*,15,-,1,1,26,0,1,57.69,2,v Canada,King City (NW),2008/07/01,Bermuda,0,0,0-49,,,,,,,,,,
DCC Borden,15*,15,-,1,1,27,0,0,55.55,2,v Canada,King City (NW),2008/08/18,Bermuda,0,0,0-49,,,,,,,,,,
SD Outerbridge,15,15,65,1,0,49,1,0,30.61,2,v Canada,Toronto,2006/08/19,Bermuda,0,0,0-49,,,,,,,,,,
CJ Smith,15,15,21,1,0,12,1,1,125.00,2,v Canada,Nairobi (Gym),2007/02/02,Bermuda,0,0,0-49,,,,,,,,,,
JJ Celestine,15,15,-,1,0,25,3,0,60.00,1,v Kenya,Nairobi (Gym),2007/10/25,Bermuda,0,0,0-49,,,,,,,,,,
KL Tucker,14,14,22,1,0,20,3,0,70.00,1,v Canada,Toronto,2006/08/21,Bermuda,0,0,0-49,,,,,,,,,,
OL Pitcher,14,14,-,1,0,57,1,0,24.56,1,v Canada,"St John's",2007/02/26,Bermuda,0,0,0-49,,,,,,,,,,
DL Hemp,14,14,18,1,0,18,1,0,77.77,2,v Sri Lanka,Port of Spain,2007/03/15,Bermuda,0,0,0-49,,,,,,,,,,
J Edness,14,14,40,1,0,31,1,0,45.16,2,v Netherlands,Rotterdam,2007/08/18,Bermuda,0,0,0-49,,,,,,,,,,
RDM Leverock,13*,13,49,1,1,40,1,0,32.50,2,v Netherlands,Rotterdam,2007/08/18,Bermuda,0,0,0-49,,,,,,,,,,
MO Jones,13,13,-,1,0,20,2,0,65.00,2,v Kenya,Mombasa,2006/11/11,Bermuda,0,0,0-49,,,,,,,,,,
S Mukuddem,13,13,13,1,0,14,1,0,92.85,2,v Canada,Nairobi (Gym),2007/02/02,Bermuda,0,0,0-49,,,,,,,,,,
KL Tucker,13,13,25,1,0,16,2,0,81.25,2,v Scotland,Nairobi (Ruaraka),2007/02/05,Bermuda,0,0,0-49,,,,,,,,,,
DCC Borden,13,13,65,1,0,38,1,0,34.21,2,v India,Port of Spain,2007/03/19,Bermuda,0,0,0-49,,,,,,,,,,
SD Outerbridge,13,13,33,1,0,24,0,0,54.16,1,v Netherlands,Rotterdam,2007/08/20,Bermuda,0,0,0-49,,,,,,,,,,
DA Minors,12*,12,45,1,1,27,1,0,44.44,2,v Zimbabwe,Port of Spain,2006/05/18,Bermuda,0,0,0-49,,,,,,,,,,
JJ Tucker,12,12,27,1,0,23,2,0,52.17,2,v Zimbabwe,Port of Spain,2006/05/20,Bermuda,0,0,0-49,,,,,,,,,,
JJ Tucker,12,12,13,1,0,15,1,0,80.00,1,v Canada,Toronto,2006/08/21,Bermuda,0,0,0-49,,,,,,,,,,
IH Romaine,12,12,43,1,0,24,2,0,50.00,1,v Kenya,Mombasa,2006/11/12,Bermuda,0,0,0-49,,,,,,,,,,
KAD Hurdle,12,12,13,1,0,13,1,0,92.30,1,v Canada,Benoni,2006/11/30,Bermuda,0,0,0-49,,,,,,,,,,
JJ Tucker,12,12,15,1,0,10,0,1,120.00,1,v Ireland,Nairobi (Jaff),2007/01/31,Bermuda,0,0,0-49,,,,,,,,,,
CJ Smith,12,12,-,1,0,23,2,0,52.17,1,v Bangladesh,"St John's",2007/02/25,Bermuda,0,0,0-49,,,,,,,,,,
ADJ Pitcher,12,12,16,1,0,15,2,0,80.00,1,v Netherlands,Rotterdam,2007/08/20,Bermuda,0,0,0-49,,,,,,,,,,
RD Steede,12,12,27,1,0,32,1,0,37.50,1,v Netherlands,Rotterdam,2007/08/20,Bermuda,0,0,0-49,,,,,,,,,,
J Edness,12,12,-,1,0,36,1,0,33.33,1,v Kenya,Nairobi (Gym),2007/10/25,Bermuda,0,0,0-49,,,,,,,,,,
JJ Celestine,12,12,-,1,0,19,2,0,63.15,1,v Canada,King City (NW),2008/06/29,Bermuda,0,0,0-49,,,,,,,,,,
SD Outerbridge,11,11,-,1,0,27,1,0,40.74,2,v Kenya,Mombasa,2006/11/11,Bermuda,0,0,0-49,,,,,,,,,,
JJ Tucker,11,11,-,1,0,15,2,0,73.33,2,v Kenya,Mombasa,2006/11/11,Bermuda,0,0,0-49,,,,,,,,,,
DA Minors,11,11,-,1,0,27,1,0,40.74,2,v Kenya,Mombasa,2006/11/11,Bermuda,0,0,0-49,,,,,,,,,,
H Durham,11,11,48,1,0,34,1,0,32.35,1,v Netherlands,Potchefstroom,2006/11/28,Bermuda,0,0,0-49,,,,,,,,,,
CJ Smith,11,11,17,1,0,16,1,1,68.75,1,v Canada,Benoni,2006/11/30,Bermuda,0,0,0-49,,,,,,,,,,
SD Outerbridge,11,11,37,1,0,31,1,0,35.48,2,v Netherlands,Benoni,2006/12/02,Bermuda,0,0,0-49,,,,,,,,,,
DA Minors,11,11,-,1,0,40,0,0,27.50,1,v Bangladesh,"St John's",2007/02/25,Bermuda,0,0,0-49,,,,,,,,,,
IH Romaine,11,11,-,1,0,21,2,0,52.38,1,v Bangladesh,Port of Spain,2007/03/25,Bermuda,0,0,0-49,,,,,,,,,,
RD Steede,11,11,18,1,0,21,2,0,52.38,2,v Netherlands,Rotterdam,2007/08/18,Bermuda,0,0,0-49,,,,,,,,,,
DL Hemp,11,11,-,1,0,35,1,0,31.42,1,v Kenya,Nairobi (Gym),2007/10/28,Bermuda,0,0,0-49,,,,,,,,,,
"GH O'Brien",11,11,-,1,0,6,1,1,183.33,2,v Canada,King City (NW),2008/08/18,Bermuda,0,0,0-49,,,,,,,,,,
IH Romaine,11,11,11,1,0,12,1,0,91.66,2,v Netherlands,Potchefstroom,2009/04/08,Bermuda,0,0,0-49,,,,,,,,,,
H Durham,10*,10,8,1,1,8,0,1,125.00,1,v Canada,Toronto,2006/08/21,Bermuda,0,0,0-49,,,,,,,,,,
S Mukuddem,10*,10,27,1,1,28,0,0,35.71,2,v Kenya,Mombasa,2006/11/14,Bermuda,0,0,0-49,,,,,,,,,,
JJ Tucker,10*,10,14,1,1,13,2,0,76.92,2,v Netherlands,Benoni,2006/12/02,Bermuda,0,0,0-49,,,,,,,,,,
KAD Hurdle,10*,10,8,1,1,3,0,1,333.33,1,v Ireland,Nairobi (Jaff),2007/01/31,Bermuda,0,0,0-49,,,,,,,,,,
RJ Trott,10*,10,36,1,1,15,1,0,66.66,2,v Netherlands,Potchefstroom,2009/04/08,Bermuda,0,0,0-49,,,,,,,,,,
RJ Robinson,10,10,21,1,0,17,1,0,58.82,2,v Netherlands,Potchefstroom,2009/04/08,Bermuda,0,0,0-49,,,,,,,,,,
KL Tucker,9,9,33,1,0,16,1,0,56.25,1,v Netherlands,Potchefstroom,2006/11/28,Bermuda,0,0,0-49,,,,,,,,,,
LOB Cann,9,9,11,1,0,11,0,1,81.81,1,v Kenya,Nairobi (Jaff),2007/01/29,Bermuda,0,0,0-49,,,,,,,,,,
IH Romaine,9,9,40,1,0,12,1,0,75.00,2,v Canada,Nairobi (Gym),2007/02/02,Bermuda,0,0,0-49,,,,,,,,,,
DL Hemp,9,9,11,1,0,10,1,0,90.00,2,v Canada,Nairobi (Gym),2007/02/02,Bermuda,0,0,0-49,,,,,,,,,,
