Innings Player,Innings Runs Scored,Innings Runs Scored Num,Innings Minutes Batted,Innings Batted Flag,Innings Not Out Flag,Innings Balls Faced,Innings Boundary Fours,Innings Boundary Sixes,Innings Batting Strike Rate,Innings Number,Opposition,Ground,Innings Date,Country,"50's","100's",Innings Runs Scored Buckets,Innings Overs Bowled,Innings Bowled Flag,Innings Maidens Bowled,Innings Runs Conceded,Innings Wickets Taken,4 Wickets,5 Wickets,10 Wickets,Innings Wickets Taken Buckets,Innings Economy Rate
AA Obanda,71,71,-,1,0,100,6,3,71.00,1,v Zimbabwe,Nairobi (Gym),2008/10/19,Kenya,1,0,50-99,,,,,,,,,,
SO Tikolo,69,69,143,1,0,97,10,0,71.13,2,v South Africa,Colombo (RPS),2002/09/20,Kenya,1,0,50-99,,,,,,,,,,
KO Otieno,69,69,130,1,0,94,9,0,73.40,2,v Zimbabwe,Harare,2006/03/03,Kenya,1,0,50-99,,,,,,,,,,
SO Tikolo,68*,68,136,1,1,83,8,0,81.92,1,v South Africa,Benoni,2001/10/07,Kenya,1,0,50-99,,,,,,,,,,
CO Obuya,68*,68,87,1,1,63,4,2,107.93,1,v Scotland,Mombasa,2007/01/17,Kenya,1,0,50-99,,,,,,,,,,
JK Kamande,68,68,-,1,0,106,5,1,64.15,1,v Canada,Toronto,2006/08/05,Kenya,1,0,50-99,,,,,,,,,,
T Mishra,66,66,80,1,0,62,5,1,106.45,1,v Scotland,Mombasa,2007/01/17,Kenya,1,0,50-99,,,,,,,,,,
NN Odhiambo,66,66,108,1,0,83,7,2,79.51,2,v Ireland,Nairobi (Ruaraka),2007/02/02,Kenya,1,0,50-99,,,,,,,,,,
AA Obanda,65,65,97,1,0,73,8,3,89.04,1,v Zimbabwe,Harare,2009/10/15,Kenya,1,0,50-99,,,,,,,,,,
T Mishra,64*,64,81,1,1,76,8,1,84.21,2,v Bermuda,Mombasa,2006/11/12,Kenya,1,0,50-99,,,,,,,,,,
KO Otieno,64,64,115,1,0,95,6,3,67.36,1,v India,Port Elizabeth,2001/10/17,Kenya,1,0,50-99,,,,,,,,,,
KO Otieno,63,63,110,1,0,87,5,0,72.41,2,v Bermuda,Potchefstroom,2009/04/06,Kenya,1,0,50-99,,,,,,,,,,
T Mishra,62,62,-,1,0,77,4,2,80.51,1,v Canada,Nairobi (Jaff),2007/02/05,Kenya,1,0,50-99,,,,,,,,,,
TM Odoyo,61*,61,47,1,1,36,5,1,169.44,2,v Ireland,Nairobi (Ruaraka),2007/02/02,Kenya,1,0,50-99,,,,,,,,,,
RD Shah,61,61,133,1,0,95,9,0,64.21,2,v Canada,Cape Town,2003/02/15,Kenya,1,0,50-99,,,,,,,,,,
MA Ouma,61,61,-,1,0,80,5,0,76.25,2,v Ireland,Dublin,2009/07/12,Kenya,1,0,50-99,,,,,,,,,,
AA Obanda,61,61,-,1,0,54,4,3,112.96,2,v Netherlands,Nairobi (Gym),2010/02/16,Kenya,1,0,50-99,,,,,,,,,,
SO Tikolo,60*,60,119,1,1,77,6,0,77.92,2,v Bermuda,Mombasa,2006/11/12,Kenya,1,0,50-99,,,,,,,,,,
SO Tikolo,60*,60,79,1,1,71,3,0,84.50,2,v Bermuda,Potchefstroom,2009/04/06,Kenya,1,0,50-99,,,,,,,,,,
MO Odumbe,60,60,101,1,0,94,4,0,63.82,1,v South Africa,Kimberley,2001/10/14,Kenya,1,0,50-99,,,,,,,,,,
RD Shah,60,60,110,1,0,87,7,0,68.96,1,v South Africa,Potchefstroom,2003/02/12,Kenya,1,0,50-99,,,,,,,,,,
KO Otieno,60,60,122,1,0,88,8,2,68.18,1,v Sri Lanka,Nairobi (Gym),2003/02/24,Kenya,1,0,50-99,,,,,,,,,,
CO Obuya,60,60,136,1,0,97,4,0,61.85,1,v Afghanistan,Amstelveen,2010/07/05,Kenya,1,0,50-99,,,,,,,,,,
KO Otieno,59,59,142,1,0,85,5,3,69.41,1,v Pakistan,Nairobi (Gym),2002/09/01,Kenya,1,0,50-99,,,,,,,,,,
AA Obanda,59,59,78,1,0,78,5,3,75.64,1,v Ireland,Dublin,2009/07/11,Kenya,1,0,50-99,,,,,,,,,,
MA Ouma,58,58,117,1,0,89,7,1,65.16,2,v Canada,Gros Islet,2007/03/14,Kenya,1,0,50-99,,,,,,,,,,
JK Kamande,58,58,54,1,0,50,6,2,116.00,1,v Netherlands,Potchefstroom,2009/04/01,Kenya,1,0,50-99,,,,,,,,,,
MA Ouma,58,58,71,1,0,58,4,0,100.00,1,v Zimbabwe,Harare,2009/10/17,Kenya,1,0,50-99,,,,,,,,,,
MA Ouma,57*,57,83,1,1,50,11,0,114.00,2,v Bermuda,Nairobi (Jaff),2007/01/29,Kenya,1,0,50-99,,,,,,,,,,
DO Obuya,57,57,109,1,0,89,5,1,64.04,1,v Zimbabwe,Sharjah,2003/04/05,Kenya,1,0,50-99,,,,,,,,,,
MA Ouma,57,57,65,1,0,60,7,0,95.00,2,v Bermuda,Potchefstroom,2009/04/06,Kenya,1,0,50-99,,,,,,,,,,
SO Tikolo,57,57,-,1,0,65,5,1,87.69,1,v Afghanistan,Nairobi (Gym),2010/10/07,Kenya,1,0,50-99,,,,,,,,,,
SO Tikolo,56,56,109,1,0,83,5,2,67.46,2,v India,Durban,2003/03/20,Kenya,1,0,50-99,,,,,,,,,,
SO Tikolo,56,56,-,1,0,48,6,2,116.66,2,v Zimbabwe,Mombasa,2009/01/29,Kenya,1,0,50-99,,,,,,,,,,
DO Obuya,56,56,78,1,0,65,7,0,86.15,1,v Zimbabwe,Harare,2009/10/15,Kenya,1,0,50-99,,,,,,,,,,
RD Shah,55,55,97,1,0,67,7,1,82.08,1,v South Africa,Kimberley,2001/10/14,Kenya,1,0,50-99,,,,,,,,,,
MO Odumbe,55,55,54,1,0,56,7,0,98.21,1,v Australia,Nairobi (Gym),2002/09/05,Kenya,1,0,50-99,,,,,,,,,,
HS Modi,55,55,104,1,0,85,4,1,64.70,1,v Zimbabwe,Harare,2002/12/08,Kenya,1,0,50-99,,,,,,,,,,
CO Obuya,55,55,-,1,0,63,4,1,87.30,1,v Zimbabwe,Nairobi (Gym),2009/01/31,Kenya,1,0,50-99,,,,,,,,,,
KO Otieno,54,54,83,1,0,73,5,2,73.97,2,v Zimbabwe,Kwekwe,2002/12/11,Kenya,1,0,50-99,,,,,,,,,,
MO Odumbe,54,54,70,1,0,65,6,0,83.07,2,v Pakistan,Sharjah,2003/04/08,Kenya,1,0,50-99,,,,,,,,,,
TM Odoyo,54,54,66,1,0,52,3,2,103.84,1,v Zimbabwe,Bulawayo,2006/02/25,Kenya,1,0,50-99,,,,,,,,,,
RD Shah,54,54,64,1,0,53,10,0,101.88,1,v Scotland,Mombasa,2007/01/17,Kenya,1,0,50-99,,,,,,,,,,
MA Ouma,54,54,-,1,0,67,8,0,80.59,2,v Bermuda,Nairobi (Gym),2007/10/27,Kenya,1,0,50-99,,,,,,,,,,
TM Odoyo,53,53,86,1,0,66,4,0,80.30,1,v South Africa,Kimberley,2001/10/14,Kenya,1,0,50-99,,,,,,,,,,
TM Odoyo,53,53,-,1,0,76,3,0,69.73,2,v Scotland,Nairobi (Gym),2007/02/04,Kenya,1,0,50-99,,,,,,,,,,
MO Odumbe,52*,52,68,1,1,46,4,0,113.04,1,v Bangladesh,Johannesburg,2003/03/01,Kenya,1,0,50-99,,,,,,,,,,
TM Odoyo,52*,52,39,1,1,33,5,2,157.57,1,v Afghanistan,Amstelveen,2010/07/05,Kenya,1,0,50-99,,,,,,,,,,
CO Obuya,52,52,76,1,0,63,3,2,82.53,1,v Zimbabwe,Harare,2009/10/15,Kenya,1,0,50-99,,,,,,,,,,
TM Odoyo,51,51,58,1,0,52,6,1,98.07,1,v India,Port Elizabeth,2001/10/17,Kenya,1,0,50-99,,,,,,,,,,
SO Tikolo,51,51,146,1,0,100,5,0,51.00,1,v Australia,Durban,2003/03/15,Kenya,1,0,50-99,,,,,,,,,,
RD Shah,50,50,119,1,0,75,5,0,66.66,1,v India,Port Elizabeth,2001/10/17,Kenya,1,0,50-99,,,,,,,,,,
SO Tikolo,50,50,-,1,0,52,2,1,96.15,1,v Canada,Toronto,2006/08/05,Kenya,1,0,50-99,,,,,,,,,,
MA Ouma,49,49,87,1,0,93,3,0,52.68,2,v India,Southampton,2004/09/11,Kenya,0,0,0-49,,,,,,,,,,
T Mishra,49,49,90,1,0,66,2,1,74.24,2,v Ireland,Nairobi (Ruaraka),2007/02/02,Kenya,0,0,0-49,,,,,,,,,,
AA Obanda,49,49,-,1,0,70,6,2,70.00,1,v Zimbabwe,Nairobi (Gym),2009/01/31,Kenya,0,0,0-49,,,,,,,,,,
SO Tikolo,49,49,76,1,0,58,3,1,84.48,2,v Zimbabwe,Harare,2009/10/12,Kenya,0,0,0-49,,,,,,,,,,
DO Obuya,49,49,78,1,0,51,7,0,96.07,2,v Zimbabwe,Harare,2009/10/13,Kenya,0,0,0-49,,,,,,,,,,
DO Obuya,49,49,81,1,0,58,4,0,84.48,1,v Zimbabwe,Harare,2009/10/17,Kenya,0,0,0-49,,,,,,,,,,
MO Odumbe,48,48,75,1,0,51,6,1,94.11,1,v Zimbabwe,Bulawayo,2002/12/15,Kenya,0,0,0-49,,,,,,,,,,
T Mishra,48,48,90,1,0,59,3,0,81.35,2,v Bangladesh,Fatullah,2006/03/23,Kenya,0,0,0-49,,,,,,,,,,
RD Shah,48,48,76,1,0,63,8,0,76.19,2,v Canada,Mombasa,2007/01/24,Kenya,0,0,0-49,,,,,,,,,,
CO Obuya,48,48,-,1,0,61,1,1,78.68,1,v Canada,Nairobi (Jaff),2007/02/05,Kenya,0,0,0-49,,,,,,,,,,
SO Tikolo,47,47,-,1,0,48,10,0,97.91,1,v Bangladesh,Nairobi (Gym),2006/08/12,Kenya,0,0,0-49,,,,,,,,,,
MA Ouma,47,47,96,1,0,71,3,0,66.19,1,v Bermuda,Mombasa,2006/11/14,Kenya,0,0,0-49,,,,,,,,,,
MA Ouma,47,47,84,1,0,69,3,1,68.11,2,v Netherlands,Nairobi (Gym),2007/01/31,Kenya,0,0,0-49,,,,,,,,,,
RL Bhudia,47,47,54,1,0,44,8,0,106.81,1,v Netherlands,Potchefstroom,2009/04/19,Kenya,0,0,0-49,,,,,,,,,,
RR Patel,47,47,88,1,0,76,0,2,61.84,1,v Zimbabwe,Harare,2009/10/17,Kenya,0,0,0-49,,,,,,,,,,
RD Shah,46,46,116,1,0,83,6,0,55.42,1,v Australia,Durban,2003/03/15,Kenya,0,0,0-49,,,,,,,,,,
TM Odoyo,46,46,72,1,0,60,4,0,76.66,1,v Zimbabwe,Sharjah,2003/04/05,Kenya,0,0,0-49,,,,,,,,,,
T Mishra,46,46,62,1,0,53,1,0,86.79,1,v Zimbabwe,Bulawayo,2006/02/26,Kenya,0,0,0-49,,,,,,,,,,
MA Ouma,46,46,-,1,0,48,4,1,95.83,2,v Bermuda,Nairobi (Gym),2007/10/25,Kenya,0,0,0-49,,,,,,,,,,
TM Odoyo,45*,45,27,1,1,26,1,4,173.07,1,v Scotland,Mombasa,2007/01/17,Kenya,0,0,0-49,,,,,,,,,,
CO Obuya,45,45,73,1,0,68,5,0,66.17,2,v Bangladesh,Fatullah,2006/03/23,Kenya,0,0,0-49,,,,,,,,,,
CO Obuya,45,45,62,1,0,47,2,0,95.74,1,v Bangladesh,Fatullah,2006/03/25,Kenya,0,0,0-49,,,,,,,,,,
TM Odoyo,45,45,44,1,0,39,1,4,115.38,1,v Scotland,Ayr,2008/08/12,Kenya,0,0,0-49,,,,,,,,,,
SO Tikolo,45,45,79,1,0,51,7,0,88.23,1,v Netherlands,Potchefstroom,2009/04/19,Kenya,0,0,0-49,,,,,,,,,,
CO Obuya,44*,44,-,1,1,61,4,1,72.13,2,v Canada,Nairobi (Gym),2007/10/20,Kenya,0,0,0-49,,,,,,,,,,
TM Odoyo,44,44,87,1,0,56,4,2,78.57,2,v South Africa,Cape Town,2001/10/22,Kenya,0,0,0-49,,,,,,,,,,
BJ Patel,44,44,101,1,0,62,7,0,70.96,1,v Zimbabwe,Harare,2002/12/08,Kenya,0,0,0-49,,,,,,,,,,
DO Obuya,44,44,-,1,0,75,4,0,58.66,1,v Bermuda,Mombasa,2006/11/11,Kenya,0,0,0-49,,,,,,,,,,
T Mishra,44,44,65,1,0,51,4,0,86.27,1,v Bermuda,Mombasa,2006/11/14,Kenya,0,0,0-49,,,,,,,,,,
TM Odoyo,43*,43,86,1,1,60,9,0,71.66,2,v Zimbabwe,Bloemfontein,2003/03/12,Kenya,0,0,0-49,,,,,,,,,,
CO Obuya,43*,43,50,1,1,45,5,0,95.55,2,v Bermuda,Potchefstroom,2009/04/06,Kenya,0,0,0-49,,,,,,,,,,
MA Ouma,43*,43,119,1,1,79,7,0,54.43,1,v Canada,King City (NW),2009/08/19,Kenya,0,0,0-49,,,,,,,,,,
T Mishra,43,43,99,1,0,82,3,0,52.43,2,v Bangladesh,Bogra,2006/03/17,Kenya,0,0,0-49,,,,,,,,,,
SO Tikolo,43,43,-,1,0,60,2,1,71.66,1,v Bermuda,Mombasa,2006/11/11,Kenya,0,0,0-49,,,,,,,,,,
SO Tikolo,42*,42,-,1,1,40,3,2,105.00,2,v Bermuda,Nairobi (Gym),2007/10/25,Kenya,0,0,0-49,,,,,,,,,,
BJ Patel,42,42,78,1,0,73,5,1,57.53,1,v Australia,Nairobi (Gym),2002/09/05,Kenya,0,0,0-49,,,,,,,,,,
SO Tikolo,42,42,76,1,0,49,6,0,85.71,2,v Canada,Cape Town,2003/02/15,Kenya,0,0,0-49,,,,,,,,,,
MO Odumbe,42,42,68,1,0,68,5,0,61.76,2,v Sri Lanka,Sharjah,2003/04/06,Kenya,0,0,0-49,,,,,,,,,,
TM Odoyo,42,42,94,1,0,67,4,1,62.68,2,v New Zealand,Gros Islet,2007/03/20,Kenya,0,0,0-49,,,,,,,,,,
JK Kamande,42,42,-,1,0,48,3,0,87.50,2,v Ireland,Nairobi (Gym),2008/10/18,Kenya,0,0,0-49,,,,,,,,,,
JK Kamande,42,42,-,1,0,73,3,1,57.53,2,v Netherlands,Nairobi (Gym),2010/02/18,Kenya,0,0,0-49,,,,,,,,,,
SR Waters,41,41,-,1,0,74,6,0,55.40,2,v Ireland,Nairobi (Gym),2008/10/18,Kenya,0,0,0-49,,,,,,,,,,
DO Obuya,41,41,58,1,0,64,4,1,64.06,1,v Ireland,Dublin,2009/07/09,Kenya,0,0,0-49,,,,,,,,,,
AA Obanda,41,41,-,1,0,65,3,1,63.07,2,v Ireland,Dublin,2009/07/12,Kenya,0,0,0-49,,,,,,,,,,
BJ Patel,40*,40,85,1,1,77,1,0,51.94,2,v India,Southampton,2004/09/11,Kenya,0,0,0-49,,,,,,,,,,
TM Odoyo,40,40,-,1,0,40,4,2,100.00,2,v West Indies,Nairobi,2001/08/15,Kenya,0,0,0-49,,,,,,,,,,
KO Otieno,40,40,123,1,0,97,2,0,41.23,2,v India,Paarl,2001/10/24,Kenya,0,0,0-49,,,,,,,,,,
RL Bhudia,40,40,-,1,0,49,6,0,81.63,1,v Zimbabwe,Nairobi (Gym),2009/02/04,Kenya,0,0,0-49,,,,,,,,,,
NN Odhiambo,40,40,54,1,0,48,3,2,83.33,1,v Ireland,Dublin,2009/07/11,Kenya,0,0,0-49,,,,,,,,,,
AA Obanda,40,40,75,1,0,52,2,1,76.92,1,v Ireland,Rotterdam,2010/07/01,Kenya,0,0,0-49,,,,,,,,,,
MA Ouma,40,40,94,1,0,70,5,0,57.14,1,v Afghanistan,Amstelveen,2010/07/05,Kenya,0,0,0-49,,,,,,,,,,
HS Modi,39*,39,95,1,1,74,2,0,52.70,1,v Australia,Durban,2003/03/15,Kenya,0,0,0-49,,,,,,,,,,
TM Odoyo,39,39,89,1,0,64,3,1,60.93,1,v Scotland,Mombasa,2007/01/21,Kenya,0,0,0-49,,,,,,,,,,
RD Shah,39,39,-,1,0,47,5,0,82.97,1,v Canada,Nairobi (Jaff),2007/02/05,Kenya,0,0,0-49,,,,,,,,,,
AA Obanda,39,39,59,1,0,53,4,0,73.58,2,v Scotland,Rotterdam,2010/07/07,Kenya,0,0,0-49,,,,,,,,,,
TM Odoyo,39,39,70,1,0,64,1,1,60.93,1,v Canada,Schiedam,2010/07/10,Kenya,0,0,0-49,,,,,,,,,,
MO Odumbe,38*,38,40,1,1,20,8,0,190.00,2,v Zimbabwe,Bloemfontein,2003/03/12,Kenya,0,0,0-49,,,,,,,,,,
TM Odoyo,38,38,74,1,0,59,0,0,64.40,1,v Zimbabwe,Bulawayo,2006/02/26,Kenya,0,0,0-49,,,,,,,,,,
T Mishra,38,38,36,1,0,27,3,0,140.74,1,v Canada,Toronto,2006/08/05,Kenya,0,0,0-49,,,,,,,,,,
T Mishra,38,38,-,1,0,49,2,0,77.55,2,v Scotland,Nairobi (Gym),2007/02/04,Kenya,0,0,0-49,,,,,,,,,,
AA Obanda,38,38,64,1,0,49,5,1,77.55,2,v South Africa,Bloemfontein,2008/10/31,Kenya,0,0,0-49,,,,,,,,,,
MA Ouma,38,38,117,1,0,70,4,0,54.28,1,v Canada,Schiedam,2010/07/09,Kenya,0,0,0-49,,,,,,,,,,
JK Kamande,37*,37,-,1,1,31,5,0,119.35,2,v Canada,Nairobi (Gym),2007/10/18,Kenya,0,0,0-49,,,,,,,,,,
KO Otieno,37,37,133,1,0,72,5,1,51.38,1,v Pakistan,Nairobi (Gym),2002/08/29,Kenya,0,0,0-49,,,,,,,,,,
TM Odoyo,37,37,64,1,0,50,4,0,74.00,1,v Zimbabwe,Harare,2002/12/08,Kenya,0,0,0-49,,,,,,,,,,
RD Shah,37,37,87,1,0,54,6,0,68.51,1,v Bangladesh,Johannesburg,2003/03/01,Kenya,0,0,0-49,,,,,,,,,,
SO Tikolo,37,37,54,1,0,45,2,0,82.22,1,v Zimbabwe,Sharjah,2003/04/05,Kenya,0,0,0-49,,,,,,,,,,
HS Modi,37,37,90,1,0,61,6,0,60.65,2,v Bangladesh,Fatullah,2006/03/23,Kenya,0,0,0-49,,,,,,,,,,
DO Obuya,37,37,84,1,0,59,3,0,62.71,2,v Netherlands,Nairobi (Gym),2007/01/31,Kenya,0,0,0-49,,,,,,,,,,
SO Tikolo,37,37,-,1,0,43,4,0,86.04,2,v Zimbabwe,Mombasa,2009/01/27,Kenya,0,0,0-49,,,,,,,,,,
KO Otieno,37,37,-,1,0,50,5,0,74.00,2,v Zimbabwe,Mombasa,2009/01/29,Kenya,0,0,0-49,,,,,,,,,,
JK Kamande,37,37,63,1,0,63,3,0,58.73,2,v Zimbabwe,Harare,2009/10/18,Kenya,0,0,0-49,,,,,,,,,,
PJ Ongondo,36,36,-,1,0,42,2,1,85.71,1,v West Indies,Nairobi (Gym),2001/08/18,Kenya,0,0,0-49,,,,,,,,,,
KO Otieno,36,36,90,1,0,62,5,0,58.06,1,v Canada,Toronto,2006/08/05,Kenya,0,0,0-49,,,,,,,,,,
DO Obuya,36,36,58,1,0,42,7,0,85.71,1,v Scotland,Mombasa,2007/01/21,Kenya,0,0,0-49,,,,,,,,,,
TM Odoyo,36,36,77,1,0,75,2,1,48.00,1,v Netherlands,Potchefstroom,2009/04/01,Kenya,0,0,0-49,,,,,,,,,,
TM Odoyo,35*,35,22,1,1,19,1,3,184.21,1,v Bermuda,Mombasa,2006/11/14,Kenya,0,0,0-49,,,,,,,,,,
T Mishra,35*,35,63,1,1,54,3,0,64.81,2,v Canada,Gros Islet,2007/03/14,Kenya,0,0,0-49,,,,,,,,,,
SO Tikolo,35,35,58,1,0,49,6,0,71.42,1,v Australia,Nairobi (Gym),2002/09/05,Kenya,0,0,0-49,,,,,,,,,,
BJ Patel,35,35,81,1,0,63,6,0,55.55,2,v West Indies,Colombo (SSC),2002/09/17,Kenya,0,0,0-49,,,,,,,,,,
AO Suji,35,35,91,1,0,50,5,0,70.00,1,v Zimbabwe,Bulawayo,2006/02/26,Kenya,0,0,0-49,,,,,,,,,,
HS Modi,35,35,102,1,0,60,2,0,58.33,1,v Bangladesh,Fatullah,2006/03/25,Kenya,0,0,0-49,,,,,,,,,,
T Mishra,35,35,-,1,0,51,4,1,68.62,1,v Bangladesh,Nairobi (Gym),2006/08/12,Kenya,0,0,0-49,,,,,,,,,,
DO Obuya,35,35,94,1,0,63,0,1,55.55,2,v South Africa,Bloemfontein,2008/10/31,Kenya,0,0,0-49,,,,,,,,,,
MO Odumbe,34*,34,45,1,1,24,2,0,141.66,1,v India,Cape Town,2003/03/07,Kenya,0,0,0-49,,,,,,,,,,
LN Onyango,34*,34,-,1,1,40,5,0,85.00,2,v Bermuda,Nairobi (Gym),2007/10/27,Kenya,0,0,0-49,,,,,,,,,,
DO Obuya,34,34,-,1,0,71,3,0,47.88,1,v West Indies,Nairobi (Gym),2001/08/19,Kenya,0,0,0-49,,,,,,,,,,
HS Modi,34,34,67,1,0,36,8,0,94.44,1,v Pakistan,Nairobi (Gym),2002/08/29,Kenya,0,0,0-49,,,,,,,,,,
SO Tikolo,34,34,50,1,0,50,4,0,68.00,1,v Zimbabwe,Bulawayo,2002/12/15,Kenya,0,0,0-49,,,,,,,,,,
RD Shah,34,34,94,1,0,52,3,0,65.38,1,v India,Cape Town,2003/03/07,Kenya,0,0,0-49,,,,,,,,,,
DO Obuya,34,34,55,1,0,35,6,0,97.14,2,v Ireland,Nairobi (Ruaraka),2007/02/02,Kenya,0,0,0-49,,,,,,,,,,
DO Obuya,34,34,-,1,0,51,5,0,66.66,2,v Canada,Nairobi (Gym),2007/10/20,Kenya,0,0,0-49,,,,,,,,,,
CO Obuya,34,34,-,1,0,42,5,0,80.95,2,v Bermuda,Nairobi (Gym),2007/10/27,Kenya,0,0,0-49,,,,,,,,,,
SO Tikolo,34,34,34,1,0,32,1,0,106.25,1,v Netherlands,Rotterdam,2008/08/21,Kenya,0,0,0-49,,,,,,,,,,
MA Ouma,34,34,-,1,0,49,2,0,69.38,2,v Ireland,Nairobi (Gym),2008/10/18,Kenya,0,0,0-49,,,,,,,,,,
HA Varaiya,34,34,-,1,0,64,2,0,53.12,2,v Zimbabwe,Mombasa,2009/01/27,Kenya,0,0,0-49,,,,,,,,,,
RR Patel,34,34,47,1,0,54,2,0,62.96,1,v Afghanistan,Amstelveen,2010/07/05,Kenya,0,0,0-49,,,,,,,,,,
JK Kamande,34,34,77,1,0,64,3,0,53.12,2,v Scotland,Rotterdam,2010/07/07,Kenya,0,0,0-49,,,,,,,,,,
CO Obuya,34,34,70,1,0,54,3,0,62.96,1,v Canada,Schiedam,2010/07/10,Kenya,0,0,0-49,,,,,,,,,,
RD Shah,33,33,88,1,0,53,3,0,62.26,2,v India,Southampton,2004/09/11,Kenya,0,0,0-49,,,,,,,,,,
KO Otieno,33,33,118,1,0,73,5,0,45.20,1,v Pakistan,Birmingham,2004/09/14,Kenya,0,0,0-49,,,,,,,,,,
