Innings Player,Innings Runs Scored,Innings Runs Scored Num,Innings Minutes Batted,Innings Batted Flag,Innings Not Out Flag,Innings Balls Faced,Innings Boundary Fours,Innings Boundary Sixes,Innings Batting Strike Rate,Innings Number,Opposition,Ground,Innings Date,Country,"50's","100's",Innings Runs Scored Buckets,Innings Overs Bowled,Innings Bowled Flag,Innings Maidens Bowled,Innings Runs Conceded,Innings Wickets Taken,4 Wickets,5 Wickets,10 Wickets,Innings Wickets Taken Buckets,Innings Economy Rate
PD Collingwood,95,95,148,1,0,121,7,2,78.51,2,v Australia,"Lord's",2010/07/03,England,1,0,50-99,,,,,,,,,,
AJ Strauss,94,94,122,1,0,98,6,0,95.91,1,v Pakistan,Lahore,2005/12/10,England,1,0,50-99,,,,,,,,,,
IJL Trott,94,94,170,1,0,130,8,0,72.30,2,v Bangladesh,Bristol,2010/07/10,England,1,0,50-99,,,,,,,,,,
PD Collingwood,93,93,118,1,0,84,10,1,110.71,2,v India,Margao,2006/04/03,England,1,0,50-99,,,,,,,,,,
KP Pietersen,91*,91,94,1,1,65,8,4,140.00,2,v Australia,Bristol,2005/06/19,England,1,0,50-99,,,,,,,,,,
PD Collingwood,91*,91,140,1,1,71,3,4,128.16,2,v India,Leeds,2007/09/02,England,1,0,50-99,,,,,,,,,,
MP Vaughan,90*,90,137,1,1,99,2,2,90.90,1,v Zimbabwe,Bulawayo,2004/12/05,England,1,0,50-99,,,,,,,,,,
KP Pietersen,90*,90,116,1,1,86,9,1,104.65,2,v West Indies,Ahmedabad,2006/10/28,England,1,0,50-99,,,,,,,,,,
KP Pietersen,90*,90,121,1,1,82,7,1,109.75,1,v South Africa,Leeds,2008/08/22,England,1,0,50-99,,,,,,,,,,
PD Collingwood,90,90,118,1,0,82,8,3,109.75,1,v Ireland,Providence,2007/03/30,England,1,0,50-99,,,,,,,,,,
NV Knight,88,88,172,1,0,110,2,1,80.00,1,v Sri Lanka,Adelaide,2003/01/17,England,1,0,50-99,,,,,,,,,,
IR Bell,88,88,143,1,0,117,12,0,75.21,1,v Pakistan,Cardiff,2006/08/30,England,1,0,50-99,,,,,,,,,,
A Flintoff,87,87,140,1,0,112,10,2,77.67,1,v Australia,"Lord's",2005/07/10,England,1,0,50-99,,,,,,,,,,
MJ Prior,87,87,-,1,0,86,5,0,101.16,1,v West Indies,Birmingham,2009/05/26,England,1,0,50-99,,,,,,,,,,
IJL Trott,87,87,167,1,0,119,8,0,73.10,2,v South Africa,Centurion,2009/11/22,England,1,0,50-99,,,,,,,,,,
AJ Strauss,87,87,182,1,0,121,8,0,71.90,2,v Australia,Manchester,2010/06/27,England,1,0,50-99,,,,,,,,,,
SM Davies,87,87,96,1,0,67,13,0,129.85,1,v Pakistan,Chester-le-Street,2010/09/10,England,1,0,50-99,,,,,,,,,,
IR Bell,86*,86,150,1,1,111,10,0,77.47,2,v Pakistan,Nottingham,2006/09/08,England,1,0,50-99,,,,,,,,,,
ME Trescothick,86,86,110,1,0,78,8,1,110.25,1,v India,"Lord's",2002/06/29,England,1,0,50-99,,,,,,,,,,
ME Trescothick,86,86,57,1,0,55,16,2,156.36,2,v Pakistan,The Oval,2003/06/20,England,1,0,50-99,,,,,,,,,,
MP Vaughan,86,86,150,1,0,122,9,0,70.49,2,v Australia,Birmingham,2004/09/21,England,1,0,50-99,,,,,,,,,,
PD Collingwood,86,86,120,1,0,82,7,3,104.87,2,v South Africa,Cape Town,2009/11/27,England,1,0,50-99,,,,,,,,,,
NV Knight,85,85,138,1,0,102,6,0,83.33,2,v Australia,Hobart,2003/01/11,England,1,0,50-99,,,,,,,,,,
ME Trescothick,85,85,126,1,0,86,13,0,98.83,2,v Sri Lanka,Sydney,2003/01/13,England,1,0,50-99,,,,,,,,,,
ME Trescothick,85,85,81,1,0,65,14,2,130.76,1,v Bangladesh,Nottingham,2005/06/21,England,1,0,50-99,,,,,,,,,,
IR Bell,84*,84,123,1,1,101,6,0,83.16,2,v Bangladesh,Nottingham,2010/07/08,England,1,0,50-99,,,,,,,,,,
NV Knight,84,84,131,1,0,116,7,2,72.41,1,v Australia,Bristol,2001/06/10,England,1,0,50-99,,,,,,,,,,
AJ Stewart,83,83,106,1,0,103,8,0,80.58,1,v Sri Lanka,Nottingham,2002/06/27,England,1,0,50-99,,,,,,,,,,
MP Vaughan,83,83,148,1,0,115,15,0,72.17,2,v South Africa,Birmingham,2003/07/08,England,1,0,50-99,,,,,,,,,,
P Mustard,83,83,108,1,0,74,11,2,112.16,1,v New Zealand,Napier,2008/02/20,England,1,0,50-99,,,,,,,,,,
NV Knight,82*,82,157,1,1,103,8,0,79.61,2,v Zimbabwe,Harare,2001/10/06,England,1,0,50-99,,,,,,,,,,
AJ Strauss,82*,82,103,1,1,77,10,1,106.49,2,v Bangladesh,The Oval,2005/06/16,England,1,0,50-99,,,,,,,,,,
ME Trescothick,82,82,94,1,0,60,11,0,136.66,2,v Sri Lanka,Leeds,2002/07/02,England,1,0,50-99,,,,,,,,,,
ID Blackwell,82,82,91,1,0,68,6,3,120.58,1,v India,Colombo (RPS),2002/09/22,England,1,0,50-99,,,,,,,,,,
ME Trescothick,82,82,166,1,0,105,9,0,78.09,2,v Australia,Hobart,2003/01/11,England,1,0,50-99,,,,,,,,,,
ME Trescothick,82,82,81,1,0,57,12,1,143.85,2,v West Indies,Bridgetown,2004/05/05,England,1,0,50-99,,,,,,,,,,
KP Pietersen,82,82,143,1,0,91,4,3,90.10,1,v Australia,Melbourne,2007/01/12,England,1,0,50-99,,,,,,,,,,
OA Shah,82,82,125,1,0,92,5,0,89.13,1,v Sri Lanka,Dambulla,2007/10/04,England,1,0,50-99,,,,,,,,,,
PD Collingwood,82,82,122,1,0,94,6,1,87.23,1,v South Africa,Centurion,2009/09/27,England,1,0,50-99,,,,,,,,,,
ME Trescothick,81,81,121,1,0,88,9,1,92.04,2,v Australia,Birmingham,2004/09/21,England,1,0,50-99,,,,,,,,,,
NV Knight,80*,80,160,1,1,119,6,0,67.22,2,v Zimbabwe,Bulawayo,2001/10/13,England,1,0,50-99,,,,,,,,,,
PD Collingwood,80*,80,154,1,1,93,3,3,86.02,1,v Zimbabwe,Birmingham,2004/09/10,England,1,0,50-99,,,,,,,,,,
NV Knight,80,80,170,1,0,129,4,0,62.01,1,v New Zealand,Napier,2002/02/20,England,1,0,50-99,,,,,,,,,,
GO Jones,80,80,83,1,0,75,7,2,106.66,1,v Zimbabwe,Bulawayo,2004/12/05,England,1,0,50-99,,,,,,,,,,
IR Bell,80,80,110,1,0,101,4,0,79.20,1,v Ireland,Belfast,2006/06/13,England,1,0,50-99,,,,,,,,,,
AN Cook,80,80,189,1,0,123,6,0,65.04,2,v Sri Lanka,Colombo (RPS),2007/10/10,England,1,0,50-99,,,,,,,,,,
TT Bresnan,80,80,109,1,0,76,11,0,105.26,1,v Australia,Centurion,2009/10/02,England,1,0,50-99,,,,,,,,,,
PD Collingwood,79*,79,113,1,1,85,11,0,92.94,1,v India,The Oval,2004/09/03,England,1,0,50-99,,,,,,,,,,
AJ Strauss,79*,79,85,1,1,61,9,1,129.50,2,v West Indies,Bridgetown,2009/03/29,England,1,0,50-99,,,,,,,,,,
N Hussain,79,79,136,1,0,106,5,0,74.52,1,v Sri Lanka,Brisbane,2002/12/17,England,1,0,50-99,,,,,,,,,,
MP Vaughan,79,79,116,1,0,68,6,2,116.17,2,v West Indies,Bridgetown,2007/04/21,England,1,0,50-99,,,,,,,,,,
IR Bell,79,79,140,1,0,89,2,2,88.76,1,v India,Birmingham,2007/08/27,England,1,0,50-99,,,,,,,,,,
A Flintoff,78*,78,106,1,1,77,9,1,101.29,1,v South Africa,The Oval,2008/08/29,England,1,0,50-99,,,,,,,,,,
AJ Strauss,78,78,124,1,0,100,10,0,78.00,2,v Pakistan,Nottingham,2006/09/08,England,1,0,50-99,,,,,,,,,,
A Flintoff,78,78,92,1,0,70,9,0,111.42,1,v South Africa,Leeds,2008/08/22,England,1,0,50-99,,,,,,,,,,
KP Pietersen,77*,77,92,1,1,76,4,3,101.31,1,v Zimbabwe,Harare,2004/12/01,England,1,0,50-99,,,,,,,,,,
PD Collingwood,77,77,119,1,0,90,5,1,85.55,1,v Zimbabwe,Bulawayo,2001/10/10,England,1,0,50-99,,,,,,,,,,
KP Pietersen,77,77,110,1,0,82,6,2,93.90,1,v India,Kochi,2006/04/06,England,1,0,50-99,,,,,,,,,,
IR Bell,77,77,155,1,0,114,3,0,67.54,1,v Sri Lanka,Chester-le-Street,2006/06/24,England,1,0,50-99,,,,,,,,,,
IR Bell,77,77,126,1,0,90,9,0,85.55,1,v Australia,North Sound,2007/04/08,England,1,0,50-99,,,,,,,,,,
PD Collingwood,75*,75,116,1,1,100,7,0,75.00,2,v Bangladesh,Dhaka,2010/02/28,England,1,0,50-99,,,,,,,,,,
N Hussain,75,75,112,1,0,97,6,0,77.31,1,v Zimbabwe,Colombo (RPS),2002/09/18,England,1,0,50-99,,,,,,,,,,
IR Bell,75,75,152,1,0,115,3,0,65.21,2,v Zimbabwe,Harare,2004/11/28,England,1,0,50-99,,,,,,,,,,
KP Pietersen,75,75,111,1,0,85,6,3,88.23,2,v South Africa,Cape Town,2005/02/06,England,1,0,50-99,,,,,,,,,,
EC Joyce,75,75,122,1,0,90,9,1,83.33,2,v Kenya,Gros Islet,2007/03/24,England,1,0,50-99,,,,,,,,,,
OA Shah,75,75,-,1,0,65,4,2,115.38,1,v West Indies,Birmingham,2009/05/26,England,1,0,50-99,,,,,,,,,,
AJ Strauss,74*,74,137,1,1,85,10,0,87.05,2,v India,Jamshedpur,2006/04/12,England,1,0,50-99,,,,,,,,,,
NV Knight,74,74,104,1,0,82,9,0,90.24,1,v India,Kanpur,2002/01/28,England,1,0,50-99,,,,,,,,,,
MP Vaughan,74,74,169,1,0,141,8,0,52.48,2,v India,"Lord's",2004/09/05,England,1,0,50-99,,,,,,,,,,
KP Pietersen,74,74,133,1,0,84,7,2,88.09,1,v Australia,The Oval,2005/07/12,England,1,0,50-99,,,,,,,,,,
N Hussain,73,73,98,1,0,77,9,0,94.80,2,v Zimbabwe,Harare,2001/10/03,England,1,0,50-99,,,,,,,,,,
NV Knight,73,73,116,1,0,70,11,0,104.28,1,v New Zealand,Christchurch,2002/02/13,England,1,0,50-99,,,,,,,,,,
KP Pietersen,73,73,98,1,0,77,9,1,94.80,2,v Sri Lanka,The Oval,2006/06/20,England,1,0,50-99,,,,,,,,,,
IR Bell,73,73,112,1,0,89,10,0,82.02,2,v New Zealand,Auckland,2008/02/15,England,1,0,50-99,,,,,,,,,,
IR Bell,73,73,107,1,0,77,11,1,94.80,1,v South Africa,The Oval,2008/08/29,England,1,0,50-99,,,,,,,,,,
A Flintoff,72*,72,76,1,1,65,5,3,110.76,1,v Pakistan,Lahore,2005/12/10,England,1,0,50-99,,,,,,,,,,
A Flintoff,72*,72,101,1,1,75,7,0,96.00,2,v New Zealand,Hobart,2007/01/16,England,1,0,50-99,,,,,,,,,,
OA Shah,72,72,82,1,0,48,9,3,150.00,2,v India,Bengaluru,2008/11/23,England,1,0,50-99,,,,,,,,,,
PD Collingwood,71*,71,104,1,1,78,3,2,91.02,1,v India,Cuttack,2002/01/22,England,1,0,50-99,,,,,,,,,,
KP Pietersen,71*,71,138,1,1,96,6,1,73.95,2,v India,"Lord's",2007/09/08,England,1,0,50-99,,,,,,,,,,
GO Jones,71,71,150,1,0,100,4,3,71.00,2,v Australia,"Lord's",2005/07/02,England,1,0,50-99,,,,,,,,,,
KP Pietersen,71,71,106,1,0,87,4,2,81.60,1,v India,Faridabad,2006/03/31,England,1,0,50-99,,,,,,,,,,
A Flintoff,70*,70,56,1,1,47,9,4,148.93,2,v Bangladesh,Dhaka,2003/11/10,England,1,0,50-99,,,,,,,,,,
PD Collingwood,70*,70,58,1,1,50,6,3,140.00,2,v New Zealand,Auckland,2008/02/15,England,1,0,50-99,,,,,,,,,,
NV Knight,70,70,122,1,0,68,9,0,102.94,2,v Australia,Melbourne,2002/12/15,England,1,0,50-99,,,,,,,,,,
MP Vaughan,70,70,120,1,0,94,2,0,74.46,2,v South Africa,East London,2005/02/09,England,1,0,50-99,,,,,,,,,,
PD Collingwood,70,70,119,1,0,90,2,0,77.77,1,v Australia,Sydney,2007/02/11,England,1,0,50-99,,,,,,,,,,
ME Trescothick,69,69,108,1,0,75,8,2,92.00,1,v Australia,Bristol,2001/06/10,England,1,0,50-99,,,,,,,,,,
AN Cook,69,69,109,1,0,88,8,0,78.40,1,v New Zealand,Napier,2008/02/20,England,1,0,50-99,,,,,,,,,,
OA Shah,69,69,109,1,0,75,5,0,92.00,2,v New Zealand,"Lord's",2008/06/28,England,1,0,50-99,,,,,,,,,,
PD Collingwood,69,69,131,1,0,77,6,0,89.61,1,v West Indies,Providence,2009/03/20,England,1,0,50-99,,,,,,,,,,
C Kieswetter,69,69,77,1,0,65,8,2,106.15,2,v Scotland,Edinburgh,2010/06/19,England,1,0,50-99,,,,,,,,,,
IJL Trott,69,69,106,1,0,78,4,0,88.46,1,v Pakistan,Chester-le-Street,2010/09/10,England,1,0,50-99,,,,,,,,,,
AJ Strauss,68,68,105,1,0,72,8,0,94.44,2,v Pakistan,"Lord's",2010/09/20,England,1,0,50-99,,,,,,,,,,
MP Vaughan,67,67,120,1,0,78,7,0,85.89,1,v West Indies,Gros Islet,2004/05/02,England,1,0,50-99,,,,,,,,,,
AJ Strauss,67,67,110,1,0,82,7,0,81.70,1,v West Indies,Gros Islet,2004/05/02,England,1,0,50-99,,,,,,,,,,
ME Trescothick,67,67,133,1,0,99,6,1,67.67,2,v Sri Lanka,"Lord's",2006/06/17,England,1,0,50-99,,,,,,,,,,
JWM Dalrymple,67,67,109,1,0,87,5,0,77.01,2,v Sri Lanka,"Lord's",2006/06/17,England,1,0,50-99,,,,,,,,,,
JL Denly,67,67,148,1,0,111,3,0,60.36,1,v Ireland,Belfast,2009/08/27,England,1,0,50-99,,,,,,,,,,
EJG Morgan,67,67,54,1,0,34,4,5,197.05,1,v South Africa,Centurion,2009/09/27,England,1,0,50-99,,,,,,,,,,
PD Collingwood,66*,66,112,1,1,73,4,0,90.41,1,v Pakistan,Cape Town,2003/02/22,England,1,0,50-99,,,,,,,,,,
OA Shah,66*,66,87,1,1,57,9,0,115.78,1,v India,Cuttack,2008/11/26,England,1,0,50-99,,,,,,,,,,
AJ Strauss,66,66,124,1,0,86,4,0,76.74,2,v West Indies,Bridgetown,2004/05/05,England,1,0,50-99,,,,,,,,,,
ME Trescothick,66,66,145,1,0,98,7,0,67.34,1,v Sri Lanka,Southampton,2004/09/17,England,1,0,50-99,,,,,,,,,,
GO Jones,66,66,50,1,0,46,6,2,143.47,1,v Zimbabwe,Harare,2004/12/01,England,1,0,50-99,,,,,,,,,,
VS Solanki,66,66,115,1,0,87,4,0,75.86,1,v South Africa,Port Elizabeth,2005/02/04,England,1,0,50-99,,,,,,,,,,
EC Joyce,66,66,120,1,0,82,7,0,80.48,2,v New Zealand,Perth,2007/01/30,England,1,0,50-99,,,,,,,,,,
EC Joyce,66,66,133,1,0,103,4,1,64.07,1,v Canada,Gros Islet,2007/03/18,England,1,0,50-99,,,,,,,,,,
IR Bell,65,65,147,1,0,90,3,0,72.22,2,v Australia,Melbourne,2007/02/09,England,1,0,50-99,,,,,,,,,,
PD Collingwood,64*,64,77,1,1,73,7,1,87.67,2,v India,"Lord's",2007/09/08,England,1,0,50-99,,,,,,,,,,
AJ Stewart,64,64,73,1,0,60,4,1,106.66,1,v Sri Lanka,Brisbane,2002/12/17,England,1,0,50-99,,,,,,,,,,
A Flintoff,64,64,99,1,0,73,5,3,87.67,2,v India,Durban,2003/02/26,England,1,0,50-99,,,,,,,,,,
KP Pietersen,64,64,82,1,0,56,11,1,114.28,1,v India,Indore,2006/04/15,England,1,0,50-99,,,,,,,,,,
PD Collingwood,64,64,116,1,0,84,2,2,76.19,1,v India,Indore,2006/04/15,England,1,0,50-99,,,,,,,,,,
IR Bell,64,64,128,1,0,96,6,1,66.66,2,v India,Bristol,2007/08/24,England,1,0,50-99,,,,,,,,,,
PD Collingwood,64,64,76,1,0,64,4,2,100.00,1,v New Zealand,Chester-le-Street,2008/06/15,England,1,0,50-99,,,,,,,,,,
AN Cook,64,64,73,1,0,68,6,0,94.11,2,v Bangladesh,Dhaka,2010/02/28,England,1,0,50-99,,,,,,,,,,
PD Collingwood,63*,63,154,1,1,106,3,1,59.43,1,v Australia,Adelaide,2003/01/19,England,1,0,50-99,,,,,,,,,,
KP Pietersen,63*,63,116,1,1,75,4,1,84.00,2,v Sri Lanka,Colombo (RPS),2007/10/10,England,1,0,50-99,,,,,,,,,,
MP Vaughan,63,63,99,1,0,80,5,0,78.75,1,v India,Cuttack,2002/01/22,England,1,0,50-99,,,,,,,,,,
OA Shah,63,63,95,1,0,71,4,2,88.73,1,v New Zealand,The Oval,2008/06/25,England,1,0,50-99,,,,,,,,,,
KP Pietersen,63,63,98,1,0,56,7,2,112.50,2,v India,Rajkot,2008/11/14,England,1,0,50-99,,,,,,,,,,
AJ Strauss,63,63,97,1,0,72,7,0,87.50,1,v Australia,Southampton,2009/09/09,England,1,0,50-99,,,,,,,,,,
AJ Strauss,63,63,104,1,0,75,8,0,84.00,1,v Australia,"Lord's",2009/09/12,England,1,0,50-99,,,,,,,,,,
GP Thorpe,62*,62,143,1,1,107,5,0,57.94,1,v Sri Lanka,Dambulla,2001/03/23,England,1,0,50-99,,,,,,,,,,
PD Collingwood,62*,62,62,1,1,48,4,1,129.16,1,v Canada,Gros Islet,2007/03/18,England,1,0,50-99,,,,,,,,,,
EJG Morgan,62*,62,102,1,1,83,7,0,74.69,2,v Sri Lanka,Johannesburg,2009/09/25,England,1,0,50-99,,,,,,,,,,
OA Shah,62,62,127,1,0,94,2,0,65.95,2,v Pakistan,"Lord's",2001/06/12,England,1,0,50-99,,,,,,,,,,
VS Solanki,62,62,134,1,0,81,10,0,76.54,1,v Zimbabwe,Birmingham,2004/09/10,England,1,0,50-99,,,,,,,,,,
JWM Dalrymple,62,62,70,1,0,78,5,0,79.48,1,v Pakistan,Southampton,2006/09/05,England,1,0,50-99,,,,,,,,,,
OA Shah,62,62,143,1,0,86,5,0,72.09,1,v West Indies,Providence,2009/03/20,England,1,0,50-99,,,,,,,,,,
AJ Strauss,61,61,117,1,0,86,7,0,70.93,1,v New Zealand,Bristol,2004/07/04,England,1,0,50-99,,,,,,,,,,
AJ Strauss,61,61,137,1,0,85,6,0,71.76,1,v India,Faridabad,2006/03/31,England,1,0,50-99,,,,,,,,,,
PD Collingwood,61,61,104,1,0,62,5,0,98.38,1,v Pakistan,Southampton,2006/09/05,England,1,0,50-99,,,,,,,,,,
AJ Strauss,61,61,56,1,0,43,12,0,141.86,2,v Scotland,Edinburgh,2010/06/19,England,1,0,50-99,,,,,,,,,,
EJG Morgan,61,61,105,1,0,74,6,0,82.43,2,v Pakistan,The Oval,2010/09/17,England,1,0,50-99,,,,,,,,,,
ME Trescothick,60,60,73,1,0,57,8,1,105.26,1,v Australia,Sydney,2002/12/13,England,1,0,50-99,,,,,,,,,,
MP Vaughan,60,60,128,1,0,81,6,1,74.07,2,v Australia,Melbourne,2003/01/25,England,1,0,50-99,,,,,,,,,,
AJ Stewart,60,60,78,1,0,70,5,0,85.71,2,v Australia,Melbourne,2003/01/25,England,1,0,50-99,,,,,,,,,,
AJ Stewart,60,60,84,1,0,77,6,1,77.92,1,v Namibia,Port Elizabeth,2003/02/19,England,1,0,50-99,,,,,,,,,,
ME Trescothick,60,60,129,1,0,92,7,0,65.21,1,v South Africa,Manchester,2003/07/03,England,1,0,50-99,,,,,,,,,,
KP Pietersen,60,60,108,1,0,92,4,1,65.21,1,v New Zealand,Gros Islet,2007/03/16,England,1,0,50-99,,,,,,,,,,
RS Bopara,60,60,114,1,0,82,8,0,73.17,1,v India,Kanpur,2008/11/20,England,1,0,50-99,,,,,,,,,,
AN Cook,60,60,101,1,0,61,7,1,98.36,2,v Bangladesh,Dhaka,2010/03/02,England,1,0,50-99,,,,,,,,,,
NV Knight,59*,59,198,1,1,115,4,0,51.30,2,v Pakistan,Birmingham,2001/06/07,England,1,0,50-99,,,,,,,,,,
GP Thorpe,59*,59,120,1,1,67,4,0,88.05,1,v New Zealand,Auckland,2002/02/23,England,1,0,50-99,,,,,,,,,,
