Innings Player,Innings Runs Scored,Innings Runs Scored Num,Innings Minutes Batted,Innings Batted Flag,Innings Not Out Flag,Innings Balls Faced,Innings Boundary Fours,Innings Boundary Sixes,Innings Batting Strike Rate,Innings Number,Opposition,Ground,Innings Date,Country,"50's","100's",Innings Runs Scored Buckets,Innings Overs Bowled,Innings Bowled Flag,Innings Maidens Bowled,Innings Runs Conceded,Innings Wickets Taken,4 Wickets,5 Wickets,10 Wickets,Innings Wickets Taken Buckets,Innings Economy Rate
IJL Trott,137,137,178,1,0,126,11,0,108.73,1,v Australia,Sydney,2011/02/02,England,0,1,100-149,,,,,,,,,,
AN Cook,137,137,187,1,0,142,14,0,96.47,1,v Pakistan,Abu Dhabi,2012/02/13,England,0,1,100-149,,,,,,,,,,
AD Hales,133*,133,135,1,1,110,10,6,120.90,2,v Sri Lanka,Birmingham,2016/06/24,England,0,1,100-149,,,,,,,,,,
JE Root,133*,133,202,1,1,129,11,1,103.10,2,v Bangladesh,The Oval,2017/06/01,England,0,1,100-149,,,,,,,,,,
KP Pietersen,130,130,197,1,0,153,12,2,84.96,2,v Pakistan,Dubai (DSC),2012/02/21,England,0,1,100-149,,,,,,,,,,
JC Buttler,129,129,105,1,0,77,13,5,167.53,1,v New Zealand,Birmingham,2015/06/09,England,0,1,100-149,,,,,,,,,,
MM Ali,128,128,142,1,0,107,12,5,119.62,1,v Scotland,Christchurch,2015/02/23,England,0,1,100-149,,,,,,,,,,
JM Bairstow,128,128,135,1,0,93,15,5,137.63,2,v Pakistan,Bristol,2019/05/14,England,0,1,100-149,,,,,,,,,,
IR Bell,126,126,178,1,0,117,12,1,107.69,1,v West Indies,Southampton,2012/06/16,England,0,1,100-149,,,,,,,,,,
JE Root,125,125,165,1,0,113,10,5,110.61,1,v South Africa,Centurion,2016/02/09,England,0,1,100-149,,,,,,,,,,
EJG Morgan,124*,124,147,1,1,106,8,4,116.98,2,v Ireland,Dublin (Malahide),2013/09/03,England,0,1,100-149,,,,,,,,,,
JJ Roy,123,123,118,1,0,85,15,3,144.70,2,v West Indies,Bridgetown,2019/02/20,England,0,1,100-149,,,,,,,,,,
JC Buttler,121,121,102,1,0,74,11,4,163.51,2,v Sri Lanka,"Lord's",2014/05/31,England,0,1,100-149,,,,,,,,,,
EJG Morgan,121,121,183,1,0,136,11,3,88.97,1,v Australia,Sydney,2015/01/16,England,0,1,100-149,,,,,,,,,,
JE Root,121,121,151,1,0,108,14,2,112.03,1,v Sri Lanka,Wellington,2015/03/01,England,0,1,100-149,,,,,,,,,,
JJ Roy,120,120,156,1,0,108,12,2,111.11,1,v Australia,Cardiff,2018/06/16,England,0,1,100-149,,,,,,,,,,
AN Cook,119,119,208,1,0,143,13,0,83.21,1,v Sri Lanka,"Lord's",2011/07/03,England,0,1,100-149,,,,,,,,,,
MM Ali,119,119,139,1,0,87,11,5,136.78,2,v Sri Lanka,Colombo (RPS),2014/11/26,England,0,1,100-149,,,,,,,,,,
SW Billings,118,118,155,1,0,110,14,2,107.27,2,v Australia,Manchester,2020/09/11,England,0,1,100-149,,,,,,,,,,
JC Buttler,116*,116,68,1,1,52,10,8,223.07,1,v Pakistan,Dubai (DSC),2015/11/20,England,0,1,100-149,,,,,,,,,,
JJ Roy,114,114,123,1,0,89,11,4,128.08,2,v Pakistan,Nottingham,2019/05/17,England,0,1,100-149,,,,,,,,,,
IR Bell,113*,113,197,1,1,143,13,1,79.02,2,v India,Dharamsala,2013/01/27,England,0,1,100-149,,,,,,,,,,
JE Root,113*,113,-,1,1,116,8,1,97.41,1,v India,"Lord's",2018/07/14,England,0,1,100-149,,,,,,,,,,
JE Root,113,113,133,1,0,108,10,3,104.62,1,v India,Leeds,2014/09/05,England,0,1,100-149,,,,,,,,,,
EJG Morgan,113,113,110,1,0,82,12,5,137.80,2,v New Zealand,Nottingham,2015/06/17,England,0,1,100-149,,,,,,,,,,
JJ Roy,112*,112,135,1,1,95,7,4,117.89,2,v Sri Lanka,Birmingham,2016/06/24,England,0,1,100-149,,,,,,,,,,
AN Cook,112,112,166,1,0,120,13,1,93.33,2,v West Indies,The Oval,2012/06/19,England,0,1,100-149,,,,,,,,,,
AD Hales,112,112,195,1,0,128,14,0,87.50,1,v South Africa,Cape Town,2016/02/14,England,0,1,100-149,,,,,,,,,,
JM Bairstow,112,112,177,1,0,126,12,2,88.88,1,v Australia,Manchester,2020/09/16,England,0,1,100-149,,,,,,,,,,
KP Pietersen,111*,111,175,1,1,98,10,2,113.26,2,v Pakistan,Dubai (DSC),2012/02/18,England,0,1,100-149,,,,,,,,,,
JM Bairstow,111,111,138,1,0,109,10,6,101.83,1,v India,Birmingham,2019/06/30,England,0,1,100-149,,,,,,,,,,
JC Buttler,110*,110,-,1,1,122,12,1,90.16,2,v Australia,Manchester,2018/06/24,England,0,1,100-149,,,,,,,,,,
JC Buttler,110*,110,66,1,1,55,6,9,200.00,1,v Pakistan,Southampton,2019/05/11,England,0,1,100-149,,,,,,,,,,
AD Hales,110,110,-,1,0,107,9,5,102.80,1,v West Indies,Bridgetown,2017/03/09,England,0,1,100-149,,,,,,,,,,
IJL Trott,109*,109,169,1,1,104,5,1,104.80,2,v New Zealand,Southampton,2013/06/02,England,0,1,100-149,,,,,,,,,,
AD Hales,109,109,166,1,0,117,7,3,93.16,1,v Pakistan,Abu Dhabi,2015/11/13,England,0,1,100-149,,,,,,,,,,
JE Root,109,109,-,1,0,124,10,1,87.90,1,v South Africa,Johannesburg,2016/02/12,England,0,1,100-149,,,,,,,,,,
JE Root,107,107,163,1,0,122,7,0,87.70,1,v West Indies,North Sound,2014/03/05,England,0,1,100-149,,,,,,,,,,
EJG Morgan,107,107,179,1,0,116,11,2,92.24,1,v West Indies,North Sound,2017/03/03,England,0,1,100-149,,,,,,,,,,
EJG Morgan,107,107,135,1,0,93,7,5,115.05,1,v South Africa,Leeds,2017/05/24,England,0,1,100-149,,,,,,,,,,
JE Root,107,107,168,1,0,104,10,1,102.88,2,v Pakistan,Nottingham,2019/06/03,England,0,1,100-149,,,,,,,,,,
JE Root,106*,106,139,1,1,97,13,0,109.27,2,v New Zealand,Nottingham,2015/06/17,England,0,1,100-149,,,,,,,,,,
EJG Morgan,106,106,138,1,0,99,4,6,107.07,1,v Australia,Brisbane,2014/01/17,England,0,1,100-149,,,,,,,,,,
MJ Lumb,106,106,160,1,0,117,7,2,90.59,2,v West Indies,North Sound,2014/02/28,England,0,1,100-149,,,,,,,,,,
JM Bairstow,106,106,147,1,0,99,15,1,107.07,1,v New Zealand,Chester-le-Street,2019/07/03,England,0,1,100-149,,,,,,,,,,
EJG Morgan,106,106,100,1,0,84,15,4,126.19,1,v Ireland,Southampton,2020/08/04,England,0,1,100-149,,,,,,,,,,
JC Buttler,105,105,109,1,0,76,11,5,138.15,1,v South Africa,Bloemfontein,2016/02/03,England,0,1,100-149,,,,,,,,,,
JM Bairstow,105,105,-,1,0,59,12,6,177.96,2,v Scotland,Edinburgh,2018/06/10,England,0,1,100-149,,,,,,,,,,
JE Root,104*,104,159,1,1,117,7,1,88.88,2,v Sri Lanka,Pallekele,2014/12/10,England,0,1,100-149,,,,,,,,,,
JE Root,104,104,108,1,0,78,13,2,133.33,1,v New Zealand,Birmingham,2015/06/09,England,0,1,100-149,,,,,,,,,,
JM Bairstow,104,104,82,1,0,60,9,6,173.33,2,v New Zealand,Christchurch,2018/03/10,England,0,1,100-149,,,,,,,,,,
EJG Morgan,103,103,-,1,0,88,8,6,117.04,1,v West Indies,"St George's",2019/02/27,England,0,1,100-149,,,,,,,,,,
JC Buttler,103,103,103,1,0,76,9,2,135.52,2,v Pakistan,Nottingham,2019/06/03,England,0,1,100-149,,,,,,,,,,
BA Stokes,102*,102,136,1,1,109,13,2,93.57,2,v Australia,Birmingham,2017/06/10,England,0,1,100-149,,,,,,,,,,
IJL Trott,102,102,143,1,0,126,6,0,80.95,1,v Australia,Adelaide,2011/01/26,England,0,1,100-149,,,,,,,,,,
AN Cook,102,102,168,1,0,121,10,0,84.29,1,v Pakistan,Abu Dhabi,2012/02/15,England,0,1,100-149,,,,,,,,,,
JJ Roy,102,102,150,1,0,117,8,1,87.17,1,v Pakistan,Dubai (DSC),2015/11/20,England,0,1,100-149,,,,,,,,,,
EJG Morgan,102,102,129,1,0,81,6,5,125.92,2,v India,Cuttack,2017/01/19,England,0,1,100-149,,,,,,,,,,
MM Ali,102,102,79,1,0,57,7,8,178.94,1,v West Indies,Bristol,2017/09/24,England,0,1,100-149,,,,,,,,,,
JE Root,102,102,155,1,0,101,6,2,100.99,1,v New Zealand,Dunedin,2018/03/07,England,0,1,100-149,,,,,,,,,,
JE Root,102,102,167,1,0,97,9,0,105.15,2,v West Indies,Bridgetown,2019/02/20,England,0,1,100-149,,,,,,,,,,
RS Bopara,101*,101,116,1,1,75,10,5,134.66,2,v Ireland,Dublin (Malahide),2013/09/03,England,0,1,100-149,,,,,,,,,,
JWA Taylor,101,101,165,1,0,114,5,0,88.59,1,v Australia,Manchester,2015/09/08,England,0,1,100-149,,,,,,,,,,
BA Stokes,101,101,120,1,0,100,8,4,101.00,1,v Bangladesh,Dhaka,2016/10/07,England,0,1,100-149,,,,,,,,,,
JE Root,101,101,-,1,0,108,10,0,93.51,1,v West Indies,Bridgetown,2017/03/09,England,0,1,100-149,,,,,,,,,,
BA Stokes,101,101,124,1,0,79,11,3,127.84,1,v South Africa,Southampton,2017/05/27,England,0,1,100-149,,,,,,,,,,
JJ Roy,101,101,-,1,0,83,12,2,121.68,2,v Australia,Chester-le-Street,2018/06/21,England,0,1,100-149,,,,,,,,,,
JM Bairstow,100*,100,130,1,1,97,11,0,103.09,2,v West Indies,Manchester,2017/09/19,England,0,1,100-149,,,,,,,,,,
JC Buttler,100*,100,-,1,1,83,6,4,120.48,1,v Australia,Sydney,2018/01/21,England,0,1,100-149,,,,,,,,,,
JE Root,100*,100,155,1,1,120,10,0,83.33,2,v India,Leeds,2018/07/17,England,0,1,100-149,,,,,,,,,,
JE Root,100*,100,164,1,1,94,11,0,106.38,2,v West Indies,Southampton,2019/06/14,England,0,1,100-149,,,,,,,,,,
JC Buttler,99,99,102,1,0,84,7,4,117.85,1,v West Indies,North Sound,2014/03/05,England,1,0,50-99,,,,,,,,,,
AD Hales,99,99,179,1,0,124,8,0,79.83,2,v South Africa,Port Elizabeth,2016/02/06,England,1,0,50-99,,,,,,,,,,
IJL Trott,98*,98,187,1,1,116,8,0,84.48,1,v India,Mohali,2011/10/20,England,1,0,50-99,,,,,,,,,,
JWA Taylor,98*,98,126,1,1,90,11,2,108.88,2,v Australia,Melbourne,2015/02/14,England,1,0,50-99,,,,,,,,,,
RS Bopara,96,96,137,1,0,111,6,0,86.48,2,v India,"Lord's",2011/09/11,England,1,0,50-99,,,,,,,,,,
JJ Roy,96,96,-,1,0,70,11,1,137.14,2,v West Indies,Southampton,2017/09/29,England,1,0,50-99,,,,,,,,,,
AN Cook,95*,95,104,1,1,75,16,0,126.66,2,v Sri Lanka,Nottingham,2011/07/06,England,1,0,50-99,,,,,,,,,,
CR Woakes,95*,95,145,1,1,92,4,0,103.26,2,v Sri Lanka,Nottingham,2016/06/21,England,1,0,50-99,,,,,,,,,,
AD Hales,95,95,119,1,0,86,11,2,110.46,2,v Bangladesh,The Oval,2017/06/01,England,1,0,50-99,,,,,,,,,,
JC Buttler,93,93,145,1,0,99,6,1,93.93,2,v Sri Lanka,Nottingham,2016/06/21,England,1,0,50-99,,,,,,,,,,
JE Root,93,93,149,1,0,106,6,0,87.73,1,v Sri Lanka,Cardiff,2016/07/02,England,1,0,50-99,,,,,,,,,,
IJL Trott,92,92,126,1,0,92,9,0,100.00,1,v Ireland,Bengaluru,2011/03/02,England,1,0,50-99,,,,,,,,,,
EJG Morgan,92,92,118,1,0,92,8,2,100.00,2,v Australia,Leeds,2015/09/11,England,1,0,50-99,,,,,,,,,,
EJG Morgan,92,92,112,1,0,91,11,2,101.09,1,v Sri Lanka,Dambulla,2018/10/13,England,1,0,50-99,,,,,,,,,,
JE Root,91*,91,186,1,1,110,5,0,82.72,2,v Australia,Melbourne,2018/01/14,England,1,0,50-99,,,,,,,,,,
JC Buttler,91*,91,102,1,1,70,8,2,130.00,1,v Australia,Cardiff,2018/06/16,England,1,0,50-99,,,,,,,,,,
IR Bell,91,91,174,1,0,115,7,0,79.13,1,v Australia,Birmingham,2013/06/08,England,1,0,50-99,,,,,,,,,,
JC Buttler,90*,90,65,1,1,51,7,7,176.47,1,v Pakistan,Nottingham,2016/08/30,England,1,0,50-99,,,,,,,,,,
JE Root,90*,90,195,1,1,127,3,0,70.86,2,v West Indies,North Sound,2017/03/05,England,1,0,50-99,,,,,,,,,,
JWA Taylor,90,90,150,1,0,109,6,2,82.56,1,v Sri Lanka,Colombo (RPS),2014/12/07,England,1,0,50-99,,,,,,,,,,
JM Bairstow,90,90,115,1,0,99,8,3,90.90,1,v Afghanistan,Manchester,2019/06/18,England,1,0,50-99,,,,,,,,,,
EJG Morgan,89*,89,98,1,1,63,5,4,141.26,1,v Australia,"Lord's",2012/06/29,England,1,0,50-99,,,,,,,,,,
JE Root,89,89,201,1,0,108,5,0,82.40,2,v Pakistan,"Lord's",2016/08/27,England,1,0,50-99,,,,,,,,,,
BA Stokes,89,89,132,1,0,79,9,0,112.65,1,v South Africa,The Oval,2019/05/30,England,1,0,50-99,,,,,,,,,,
BA Stokes,89,89,138,1,0,115,8,2,77.39,2,v Australia,"Lord's",2019/06/25,England,1,0,50-99,,,,,,,,,,
IR Bell,88*,88,108,1,1,91,8,0,96.70,2,v India,Brisbane,2015/01/20,England,1,0,50-99,,,,,,,,,,
EJG Morgan,88*,88,134,1,1,108,9,1,81.48,2,v India,Leeds,2018/07/17,England,1,0,50-99,,,,,,,,,,
AJ Strauss,88,88,113,1,0,83,9,0,106.02,2,v Netherlands,Nagpur,2011/02/22,England,1,0,50-99,,,,,,,,,,
IR Bell,88,88,197,1,0,137,8,1,64.23,2,v South Africa,"Lord's",2012/09/02,England,1,0,50-99,,,,,,,,,,
EJG Morgan,88,88,86,1,0,47,6,6,187.23,2,v New Zealand,The Oval,2015/06/12,England,1,0,50-99,,,,,,,,,,
JE Root,88,88,155,1,0,82,5,1,107.31,1,v Afghanistan,Manchester,2019/06/18,England,1,0,50-99,,,,,,,,,,
JJ Roy,87,87,118,1,0,89,8,2,97.75,1,v Pakistan,Cardiff,2016/09/04,England,1,0,50-99,,,,,,,,,,
EJG Morgan,87,87,121,1,0,81,8,5,107.40,2,v Australia,Birmingham,2017/06/10,England,1,0,50-99,,,,,,,,,,
JJ Roy,87,87,131,1,0,98,6,3,88.77,1,v Pakistan,Southampton,2019/05/11,England,1,0,50-99,,,,,,,,,,
JL Denly,87,87,144,1,0,103,6,2,84.46,1,v South Africa,Cape Town,2020/02/04,England,1,0,50-99,,,,,,,,,,
IJL Trott,86,86,172,1,0,115,2,0,74.78,1,v Sri Lanka,Colombo (RPS),2011/03/26,England,1,0,50-99,,,,,,,,,,
IR Bell,85,85,111,1,0,96,9,1,88.54,1,v India,Rajkot,2013/01/11,England,1,0,50-99,,,,,,,,,,
EJG Morgan,85,85,135,1,0,87,4,4,97.70,2,v Australia,"Lord's",2015/09/05,England,1,0,50-99,,,,,,,,,,
JE Root,85,85,146,1,0,86,8,0,98.83,1,v Pakistan,Nottingham,2016/08/30,England,1,0,50-99,,,,,,,,,,
JJ Roy,85,85,99,1,0,65,9,5,130.76,2,v Australia,Birmingham,2019/07/11,England,1,0,50-99,,,,,,,,,,
IJL Trott,84*,84,206,1,1,119,3,0,70.58,1,v Australia,Sydney,2011/01/23,England,1,0,50-99,,,,,,,,,,
BA Stokes,84*,84,147,1,1,98,5,2,85.71,2,v New Zealand,"Lord's",2019/07/14,England,1,0,50-99,,,,,,,,,,
JE Root,84,84,120,1,0,79,7,2,106.32,1,v West Indies,Bristol,2017/09/24,England,1,0,50-99,,,,,,,,,,
JJ Roy,84,84,-,1,0,66,11,2,127.27,2,v West Indies,The Oval,2017/09/27,England,1,0,50-99,,,,,,,,,,
JE Root,84,84,112,1,0,73,9,0,115.06,1,v Pakistan,Leeds,2019/05/19,England,1,0,50-99,,,,,,,,,,
JM Bairstow,84,84,162,1,0,107,4,4,78.50,2,v Australia,Manchester,2020/09/11,England,1,0,50-99,,,,,,,,,,
JM Bairstow,83*,83,84,1,1,60,11,0,138.33,2,v New Zealand,Chester-le-Street,2015/06/20,England,1,0,50-99,,,,,,,,,,
IJL Trott,82*,82,134,1,1,84,11,0,97.61,2,v South Africa,The Oval,2013/06/19,England,1,0,50-99,,,,,,,,,,
BA Stokes,82*,82,135,1,1,89,7,4,92.13,2,v Sri Lanka,Leeds,2019/06/21,England,1,0,50-99,,,,,,,,,,
RS Bopara,82,82,129,1,0,85,8,0,96.47,2,v Australia,The Oval,2012/07/01,England,1,0,50-99,,,,,,,,,,
IR Bell,82,82,146,1,0,96,6,1,85.41,1,v New Zealand,Nottingham,2013/06/05,England,1,0,50-99,,,,,,,,,,
JWA Taylor,82,82,163,1,0,122,4,0,67.21,2,v India,Perth,2015/01/30,England,1,0,50-99,,,,,,,,,,
JJ Roy,82,82,103,1,0,73,9,2,112.32,2,v India,Cuttack,2017/01/19,England,1,0,50-99,,,,,,,,,,
JJ Roy,82,82,-,1,0,61,7,4,134.42,1,v Australia,Nottingham,2018/06/19,England,1,0,50-99,,,,,,,,,,
AD Hales,82,82,-,1,0,73,8,2,112.32,1,v West Indies,"St George's",2019/02/27,England,1,0,50-99,,,,,,,,,,
JM Bairstow,82,82,74,1,0,41,14,2,200.00,2,v Ireland,Southampton,2020/08/01,England,1,0,50-99,,,,,,,,,,
IR Bell,81,81,102,1,0,86,6,1,94.18,1,v Ireland,Bengaluru,2011/03/02,England,1,0,50-99,,,,,,,,,,
AN Cook,80*,80,99,1,1,63,5,1,126.98,2,v India,Southampton,2011/09/06,England,1,0,50-99,,,,,,,,,,
AN Cook,80,80,130,1,0,98,9,1,81.63,2,v Pakistan,Dubai (DSC),2012/02/18,England,1,0,50-99,,,,,,,,,,
JE Root,80,80,142,1,0,99,5,0,80.80,2,v Sri Lanka,Colombo (RPS),2014/12/16,England,1,0,50-99,,,,,,,,,,
JE Root,79*,79,71,1,1,56,7,2,141.07,2,v New Zealand,Napier,2013/02/20,England,1,0,50-99,,,,,,,,,,
GS Ballance,79,79,153,1,0,96,6,0,82.29,1,v Australia,Melbourne,2014/01/12,England,1,0,50-99,,,,,,,,,,
JC Buttler,79,79,92,1,0,65,5,5,121.53,1,v New Zealand,Hamilton,2018/02/25,England,1,0,50-99,,,,,,,,,,
JM Bairstow,79,79,-,1,0,66,10,0,119.69,2,v Australia,Chester-le-Street,2018/06/21,England,1,0,50-99,,,,,,,,,,
BA Stokes,79,79,118,1,0,85,7,2,92.94,2,v West Indies,Bridgetown,2019/02/22,England,1,0,50-99,,,,,,,,,,
BA Stokes,79,79,80,1,0,54,6,3,146.29,1,v India,Birmingham,2019/06/30,England,1,0,50-99,,,,,,,,,,
KP Pietersen,78,78,128,1,0,75,2,3,104.00,1,v Australia,Melbourne,2011/01/16,England,1,0,50-99,,,,,,,,,,
AN Cook,78,78,119,1,0,92,7,1,84.78,2,v New Zealand,Napier,2013/02/20,England,1,0,50-99,,,,,,,,,,
JE Root,78,78,141,1,0,95,4,1,82.10,1,v India,Pune,2017/01/15,England,1,0,50-99,,,,,,,,,,
CR Woakes,78,78,-,1,0,82,4,5,95.12,1,v Australia,Adelaide,2018/01/26,England,1,0,50-99,,,,,,,,,,
MM Ali,77*,77,69,1,1,51,5,5,150.98,1,v South Africa,Leeds,2017/05/24,England,1,0,50-99,,,,,,,,,,
AN Cook,76,76,134,1,0,106,13,0,71.69,1,v India,Mohali,2013/01/23,England,1,0,50-99,,,,,,,,,,
KP Pietersen,76,76,150,1,0,93,7,1,81.72,1,v India,Mohali,2013/01/23,England,1,0,50-99,,,,,,,,,,
IJL Trott,76,76,122,1,0,87,5,0,87.35,1,v Sri Lanka,The Oval,2013/06/13,England,1,0,50-99,,,,,,,,,,
EJG Morgan,76,76,122,1,0,96,11,0,79.16,1,v Pakistan,Abu Dhabi,2015/11/11,England,1,0,50-99,,,,,,,,,,
EJG Morgan,76,76,108,1,0,79,5,2,96.20,1,v Ireland,"Lord's",2017/05/07,England,1,0,50-99,,,,,,,,,,
JJ Roy,76,76,85,1,0,55,8,4,138.18,2,v Pakistan,Bristol,2019/05/14,England,1,0,50-99,,,,,,,,,,
EJG Morgan,76,76,63,1,0,64,4,5,118.75,1,v Pakistan,Leeds,2019/05/19,England,1,0,50-99,,,,,,,,,,
EJG Morgan,75*,75,94,1,1,61,8,2,122.95,2,v Bangladesh,The Oval,2017/06/01,England,1,0,50-99,,,,,,,,,,
IR Bell,75,75,154,1,0,113,6,1,66.37,2,v Australia,The Oval,2012/07/01,England,1,0,50-99,,,,,,,,,,
AN Cook,75,75,125,1,0,83,11,1,90.36,1,v India,Rajkot,2013/01/11,England,1,0,50-99,,,,,,,,,,
JC Buttler,75,75,85,1,0,65,5,3,115.38,2,v Australia,Manchester,2013/09/08,England,1,0,50-99,,,,,,,,,,
BA Stokes,75,75,117,1,0,76,5,3,98.68,1,v Pakistan,Cardiff,2016/09/04,England,1,0,50-99,,,,,,,,,,
EJG Morgan,73,73,89,1,0,67,7,2,108.95,2,v South Africa,The Oval,2012/08/31,England,1,0,50-99,,,,,,,,,,
JJ Roy,73,73,78,1,0,61,12,0,119.67,1,v India,Pune,2017/01/15,England,1,0,50-99,,,,,,,,,,
JE Root,73,73,106,1,0,73,8,0,100.00,1,v Ireland,"Lord's",2017/05/07,England,1,0,50-99,,,,,,,,,,
BA Stokes,73,73,75,1,0,63,5,3,115.87,1,v West Indies,Bristol,2017/09/24,England,1,0,50-99,,,,,,,,,,
C Kieswetter,72*,72,104,1,1,68,8,3,105.88,2,v Sri Lanka,Nottingham,2011/07/06,England,1,0,50-99,,,,,,,,,,
JM Bairstow,72*,72,67,1,1,44,7,3,163.63,1,v Ireland,"Lord's",2017/05/07,England,1,0,50-99,,,,,,,,,,
IJL Trott,72,72,118,1,0,87,3,0,82.75,1,v Sri Lanka,Manchester,2011/07/09,England,1,0,50-99,,,,,,,,,,
EJG Morgan,71*,71,89,1,1,48,6,1,147.91,1,v Pakistan,Southampton,2019/05/11,England,1,0,50-99,,,,,,,,,,
BA Stokes,71*,71,104,1,1,64,5,3,110.93,2,v Pakistan,Nottingham,2019/05/17,England,1,0,50-99,,,,,,,,,,
IJL Trott,71,71,200,1,0,125,2,0,56.80,2,v South Africa,The Oval,2012/08/31,England,1,0,50-99,,,,,,,,,,
JC Buttler,71,71,52,1,0,43,6,4,165.11,1,v Australia,Perth,2014/01/24,England,1,0,50-99,,,,,,,,,,
EJG Morgan,71,71,115,1,0,82,4,2,86.58,1,v New Zealand,Southampton,2015/06/14,England,1,0,50-99,,,,,,,,,,
JE Root,71,71,105,1,0,71,3,2,100.00,1,v Pakistan,Dubai (DSC),2015/11/20,England,1,0,50-99,,,,,,,,,,
JE Root,71,71,124,1,0,75,5,1,94.66,1,v New Zealand,Hamilton,2018/02/25,England,1,0,50-99,,,,,,,,,,
JE Root,71,71,116,1,0,83,6,0,85.54,1,v Sri Lanka,Dambulla,2018/10/13,England,1,0,50-99,,,,,,,,,,
SR Patel,70*,70,48,1,1,43,7,2,162.79,1,v India,Mohali,2011/10/20,England,1,0,50-99,,,,,,,,,,
BA Stokes,70,70,93,1,0,84,6,1,83.33,1,v Australia,Perth,2014/01/24,England,1,0,50-99,,,,,,,,,,
JC Buttler,70,70,65,1,0,45,7,1,155.55,1,v Sri Lanka,Cardiff,2016/07/02,England,1,0,50-99,,,,,,,,,,
EJG Morgan,70,70,118,1,0,83,5,3,84.33,2,v West Indies,Bridgetown,2019/02/22,England,1,0,50-99,,,,,,,,,,
IR Bell,69,69,108,1,0,71,4,1,97.18,2,v India,Bengaluru,2011/02/27,England,1,0,50-99,,,,,,,,,,
IJL Trott,69,69,158,1,0,105,6,0,65.71,1,v Ireland,Dublin,2011/08/25,England,1,0,50-99,,,,,,,,,,
IR Bell,69,69,134,1,0,94,9,0,73.40,2,v Australia,Chester-le-Street,2012/07/07,England,1,0,50-99,,,,,,,,,,
JE Root,69,69,101,1,0,70,6,0,98.57,1,v Australia,Hobart,2015/01/23,England,1,0,50-99,,,,,,,,,,
AU Rashid,69,69,90,1,0,50,7,2,138.00,1,v New Zealand,Birmingham,2015/06/09,England,1,0,50-99,,,,,,,,,,
BA Stokes,69,69,127,1,0,70,6,2,98.57,2,v Pakistan,Leeds,2016/09/01,England,1,0,50-99,,,,,,,,,,
EJG Morgan,69,69,80,1,0,74,11,0,93.24,2,v Australia,The Oval,2018/06/13,England,1,0,50-99,,,,,,,,,,
CR Woakes,68*,68,92,1,1,83,5,2,81.92,2,v West Indies,North Sound,2017/03/05,England,1,0,50-99,,,,,,,,,,
IJL Trott,68,68,139,1,0,90,6,0,75.55,1,v New Zealand,Hamilton,2013/02/17,England,1,0,50-99,,,,,,,,,,
JE Root,68,68,74,1,0,55,5,0,123.63,1,v Sri Lanka,The Oval,2013/06/13,England,1,0,50-99,,,,,,,,,,
IR Bell,68,68,122,1,0,84,5,0,80.95,1,v Australia,Brisbane,2014/01/17,England,1,0,50-99,,,,,,,,,,
JWA Taylor,68,68,103,1,0,90,5,1,75.55,2,v Sri Lanka,Pallekele,2014/12/10,England,1,0,50-99,,,,,,,,,,
BA Stokes,68,68,86,1,0,47,7,2,144.68,1,v New Zealand,Southampton,2015/06/14,England,1,0,50-99,,,,,,,,,,
