Innings Player,Innings Runs Scored,Innings Runs Scored Num,Innings Minutes Batted,Innings Batted Flag,Innings Not Out Flag,Innings Balls Faced,Innings Boundary Fours,Innings Boundary Sixes,Innings Batting Strike Rate,Innings Number,Opposition,Ground,Innings Date,Country,"50's","100's",Innings Runs Scored Buckets,Innings Overs Bowled,Innings Bowled Flag,Innings Maidens Bowled,Innings Runs Conceded,Innings Wickets Taken,4 Wickets,5 Wickets,10 Wickets,Innings Wickets Taken Buckets,Innings Economy Rate
AAP Atkinson,35,35,31,1,0,21,7,0,166.66,2,v South Africa,Wankhede,2023/10/21,England,0,0,0-49,,,,,,,,,,
CR Woakes,34,34,72,1,0,46,2,0,73.91,2,v Bangladesh,Chattogram,2023/03/06,England,0,0,0-49,,,,,,,,,,
SM Curran,33*,33,32,1,1,19,2,3,173.68,1,v Bangladesh,Mirpur,2023/03/03,England,0,0,0-49,,,,,,,,,,
MM Ali,33,33,53,1,0,32,3,1,103.12,1,v New Zealand,Southampton,2023/09/10,England,0,0,0-49,,,,,,,,,,
JM Bairstow,33,33,57,1,0,35,4,1,94.28,1,v New Zealand,Ahmedabad,2023/10/05,England,0,0,0-49,,,,,,,,,,
BA Carse,32,32,36,1,0,30,2,1,106.66,1,v Ireland,Nottingham,2023/09/23,England,0,0,0-49,,,,,,,,,,
DJ Malan,32,32,61,1,0,39,4,0,82.05,2,v Afghanistan,Delhi,2023/10/15,England,0,0,0-49,,,,,,,,,,
CR Woakes,32,32,52,1,0,33,4,1,96.96,2,v Australia,Ahmedabad,2023/11/04,England,0,0,0-49,,,,,,,,,,
BA Carse,31*,31,47,1,1,21,2,2,147.61,1,v West Indies,North Sound,2023/12/03,England,0,0,0-49,,,,,,,,,,
DJ Malan,31,31,61,1,0,39,5,0,79.48,1,v Pakistan,Eden Gardens,2023/11/11,England,0,0,0-49,,,,,,,,,,
JC Buttler,30,30,35,1,0,25,4,0,120.00,1,v New Zealand,Southampton,2023/09/10,England,0,0,0-49,,,,,,,,,,
JM Bairstow,30,30,64,1,0,31,3,0,96.77,1,v Sri Lanka,Bengaluru,2023/10/26,England,0,0,0-49,,,,,,,,,,
HC Brook,30,30,24,1,0,17,2,2,176.47,1,v Pakistan,Eden Gardens,2023/11/11,England,0,0,0-49,,,,,,,,,,
JE Root,29,29,66,1,0,40,2,1,72.50,1,v New Zealand,"Lord's",2023/09/15,England,0,0,0-49,,,,,,,,,,
SM Curran,28,28,30,1,0,17,1,3,164.70,1,v South Africa,Bloemfontein,2023/01/29,England,0,0,0-49,,,,,,,,,,
LS Livingstone,28,28,51,1,0,38,0,1,73.68,1,v New Zealand,"Lord's",2023/09/15,England,0,0,0-49,,,,,,,,,,
PD Salt,28,28,27,1,0,21,6,0,133.33,1,v Ireland,Nottingham,2023/09/23,England,0,0,0-49,,,,,,,,,,
DJ Malan,28,28,32,1,0,25,6,0,112.00,1,v Sri Lanka,Bengaluru,2023/10/26,England,0,0,0-49,,,,,,,,,,
JE Root,28,28,53,1,0,35,1,0,80.00,1,v Netherlands,Pune,2023/11/08,England,0,0,0-49,,,,,,,,,,
LS Livingstone,27,27,56,1,0,46,2,0,58.69,2,v India,Lucknow,2023/10/29,England,0,0,0-49,,,,,,,,,,
JC Buttler,27,27,39,1,0,18,3,1,150.00,1,v Pakistan,Eden Gardens,2023/11/11,England,0,0,0-49,,,,,,,,,,
WG Jacks,26,26,45,1,0,31,3,1,83.87,2,v Bangladesh,Mirpur,2023/03/01,England,0,0,0-49,,,,,,,,,,
JC Buttler,26,26,51,1,0,24,0,0,108.33,2,v Bangladesh,Chattogram,2023/03/06,England,0,0,0-49,,,,,,,,,,
WG Jacks,26,26,42,1,0,24,3,1,108.33,1,v West Indies,North Sound,2023/12/03,England,0,0,0-49,,,,,,,,,,
HC Brook,25,25,69,1,0,41,2,0,60.97,1,v New Zealand,Cardiff,2023/09/08,England,0,0,0-49,,,,,,,,,,
HC Brook,25,25,20,1,0,16,4,1,156.25,1,v New Zealand,Ahmedabad,2023/10/05,England,0,0,0-49,,,,,,,,,,
SM Curran,23,23,56,1,0,49,1,1,46.93,2,v Bangladesh,Chattogram,2023/03/06,England,0,0,0-49,,,,,,,,,,
DJ Willey,21*,21,9,1,1,11,2,1,190.90,1,v New Zealand,Cardiff,2023/09/08,England,0,0,0-49,,,,,,,,,,
PD Salt,21,21,25,1,0,15,4,0,140.00,2,v West Indies,North Sound,2023/12/06,England,0,0,0-49,,,,,,,,,,
AAP Atkinson,20*,20,28,1,1,21,2,1,95.23,1,v West Indies,Bridgetown,2023/12/09,England,0,0,0-49,,,,,,,,,,
BM Duckett,20,20,64,1,0,32,1,0,62.50,1,v South Africa,Bloemfontein,2023/01/29,England,0,0,0-49,,,,,,,,,,
SM Curran,20,20,20,1,0,13,3,0,153.84,1,v New Zealand,"Lord's",2023/09/15,England,0,0,0-49,,,,,,,,,,
LS Livingstone,20,20,23,1,0,22,3,0,90.90,1,v New Zealand,Ahmedabad,2023/10/05,England,0,0,0-49,,,,,,,,,,
JC Buttler,20,20,11,1,0,10,1,1,200.00,1,v Bangladesh,Dharamsala,2023/10/10,England,0,0,0-49,,,,,,,,,,
HC Brook,20,20,23,1,0,15,3,0,133.33,1,v Bangladesh,Dharamsala,2023/10/10,England,0,0,0-49,,,,,,,,,,
AU Rashid,20,20,24,1,0,13,2,0,153.84,2,v Afghanistan,Delhi,2023/10/15,England,0,0,0-49,,,,,,,,,,
AU Rashid,20,20,23,1,0,15,1,1,133.33,2,v Australia,Ahmedabad,2023/11/04,England,0,0,0-49,,,,,,,,,,
BM Duckett,20,20,27,1,0,23,4,0,86.95,1,v West Indies,North Sound,2023/12/03,England,0,0,0-49,,,,,,,,,,
JJ Roy,19,19,49,1,0,33,3,0,57.57,2,v Bangladesh,Chattogram,2023/03/06,England,0,0,0-49,,,,,,,,,,
DJ Willey,19,19,19,1,0,11,2,1,172.72,1,v New Zealand,"Lord's",2023/09/15,England,0,0,0-49,,,,,,,,,,
MA Wood,18,18,26,1,0,22,3,0,81.81,2,v Afghanistan,Delhi,2023/10/15,England,0,0,0-49,,,,,,,,,,
AU Rashid,17*,17,43,1,1,29,1,0,58.62,2,v Bangladesh,Mirpur,2023/03/01,England,0,0,0-49,,,,,,,,,,
SM Curran,17,17,44,1,0,21,0,1,80.95,2,v South Africa,Bloemfontein,2023/01/27,England,0,0,0-49,,,,,,,,,,
SR Hain,17,17,-,1,0,18,0,0,94.44,1,v Ireland,Bristol,2023/09/26,England,0,0,0-49,,,,,,,,,,
HC Brook,17,17,33,1,0,25,2,1,68.00,2,v South Africa,Wankhede,2023/10/21,England,0,0,0-49,,,,,,,,,,
LS Livingstone,17,17,25,1,0,19,0,2,89.47,1,v West Indies,North Sound,2023/12/03,England,0,0,0-49,,,,,,,,,,
WG Jacks,17,17,35,1,0,20,2,0,85.00,1,v West Indies,Bridgetown,2023/12/09,England,0,0,0-49,,,,,,,,,,
DJ Willey,16*,16,29,1,1,17,0,2,94.11,2,v India,Lucknow,2023/10/29,England,0,0,0-49,,,,,,,,,,
DJ Malan,16,16,25,1,0,17,2,1,94.11,2,v India,Lucknow,2023/10/29,England,0,0,0-49,,,,,,,,,,
BA Carse,15*,15,13,1,1,13,0,1,115.38,1,v New Zealand,"Lord's",2023/09/15,England,0,0,0-49,,,,,,,,,,
AU Rashid,15*,15,23,1,1,13,0,1,115.38,1,v New Zealand,Ahmedabad,2023/10/05,England,0,0,0-49,,,,,,,,,,
RJW Topley,15*,15,8,1,1,7,3,0,214.28,2,v Afghanistan,Delhi,2023/10/15,England,0,0,0-49,,,,,,,,,,
MJ Potts,15*,15,20,1,1,13,1,0,115.38,1,v West Indies,Bridgetown,2023/12/09,England,0,0,0-49,,,,,,,,,,
JC Buttler,15,15,14,1,0,7,2,1,214.28,2,v South Africa,Wankhede,2023/10/21,England,0,0,0-49,,,,,,,,,,
MM Ali,15,15,33,1,0,15,1,0,100.00,1,v Sri Lanka,Bengaluru,2023/10/26,England,0,0,0-49,,,,,,,,,,
MM Ali,15,15,55,1,0,31,0,0,48.38,2,v India,Lucknow,2023/10/29,England,0,0,0-49,,,,,,,,,,
DJ Willey,15,15,19,1,0,14,3,0,107.14,2,v Australia,Ahmedabad,2023/11/04,England,0,0,0-49,,,,,,,,,,
JM Bairstow,15,15,29,1,0,17,2,0,88.23,1,v Netherlands,Pune,2023/11/08,England,0,0,0-49,,,,,,,,,,
DJ Willey,15,15,5,1,0,5,2,1,300.00,1,v Pakistan,Eden Gardens,2023/11/11,England,0,0,0-49,,,,,,,,,,
Rehan Ahmed,15,15,25,1,0,23,2,0,65.21,1,v West Indies,Bridgetown,2023/12/09,England,0,0,0-49,,,,,,,,,,
AU Rashid,14*,14,29,1,1,17,1,0,82.35,2,v South Africa,Bloemfontein,2023/01/27,England,0,0,0-49,,,,,,,,,,
DJ Willey,14*,14,34,1,1,17,1,1,82.35,1,v Sri Lanka,Bengaluru,2023/10/26,England,0,0,0-49,,,,,,,,,,
CR Woakes,14,14,12,1,0,16,2,0,87.50,1,v South Africa,Bloemfontein,2023/01/29,England,0,0,0-49,,,,,,,,,,
MM Ali,14,14,44,1,0,32,1,0,43.75,2,v Bangladesh,Mirpur,2023/03/01,England,0,0,0-49,,,,,,,,,,
DJ Malan,14,14,36,1,0,24,2,0,58.33,1,v New Zealand,Ahmedabad,2023/10/05,England,0,0,0-49,,,,,,,,,,
SM Curran,14,14,30,1,0,19,0,0,73.68,1,v New Zealand,Ahmedabad,2023/10/05,England,0,0,0-49,,,,,,,,,,
CR Woakes,14,14,21,1,0,11,2,0,127.27,1,v Bangladesh,Dharamsala,2023/10/10,England,0,0,0-49,,,,,,,,,,
JM Bairstow,14,14,53,1,0,23,2,0,60.86,2,v India,Lucknow,2023/10/29,England,0,0,0-49,,,,,,,,,,
MA Wood,13*,13,19,1,1,14,0,0,92.85,1,v New Zealand,Ahmedabad,2023/10/05,England,0,0,0-49,,,,,,,,,,
JM Bairstow,13,13,22,1,0,16,1,0,81.25,1,v New Zealand,"Lord's",2023/09/15,England,0,0,0-49,,,,,,,,,,
AU Rashid,13,13,19,1,0,20,2,0,65.00,2,v India,Lucknow,2023/10/29,England,0,0,0-49,,,,,,,,,,
JE Root,13,13,23,1,0,17,2,0,76.47,2,v Australia,Ahmedabad,2023/11/04,England,0,0,0-49,,,,,,,,,,
TW Hartley,12*,12,18,1,1,9,1,0,133.33,1,v Ireland,Nottingham,2023/09/23,England,0,0,0-49,,,,,,,,,,
DJ Malan,12,12,39,1,0,15,1,1,80.00,1,v South Africa,Bloemfontein,2023/01/29,England,0,0,0-49,,,,,,,,,,
PD Salt,12,12,37,1,0,19,1,0,63.15,2,v Bangladesh,Mirpur,2023/03/01,England,0,0,0-49,,,,,,,,,,
MM Ali,12,12,14,1,0,8,2,0,150.00,1,v New Zealand,The Oval,2023/09/13,England,0,0,0-49,,,,,,,,,,
DJ Willey,12,12,24,1,0,12,1,1,100.00,2,v South Africa,Wankhede,2023/10/21,England,0,0,0-49,,,,,,,,,,
Rehan Ahmed,12,12,12,1,0,8,0,1,150.00,1,v West Indies,North Sound,2023/12/03,England,0,0,0-49,,,,,,,,,,
SM Curran,12,12,46,1,0,22,0,0,54.54,1,v West Indies,Bridgetown,2023/12/09,England,0,0,0-49,,,,,,,,,,
AU Rashid,11*,11,9,1,1,5,0,1,220.00,1,v South Africa,Kimberley,2023/02/01,England,0,0,0-49,,,,,,,,,,
MM Ali,11,11,25,1,0,17,1,0,64.70,2,v South Africa,Bloemfontein,2023/01/27,England,0,0,0-49,,,,,,,,,,
SM Curran,11,11,8,1,0,5,0,1,220.00,1,v South Africa,Kimberley,2023/02/01,England,0,0,0-49,,,,,,,,,,
DJ Malan,11,11,46,1,0,19,0,0,57.89,1,v Bangladesh,Mirpur,2023/03/03,England,0,0,0-49,,,,,,,,,,
LS Livingstone,11,11,22,1,0,13,0,0,84.61,1,v New Zealand,The Oval,2023/09/13,England,0,0,0-49,,,,,,,,,,
MM Ali,11,11,20,1,0,17,1,0,64.70,1,v New Zealand,Ahmedabad,2023/10/05,England,0,0,0-49,,,,,,,,,,
CR Woakes,11,11,15,1,0,12,1,0,91.66,1,v New Zealand,Ahmedabad,2023/10/05,England,0,0,0-49,,,,,,,,,,
SM Curran,11,11,20,1,0,15,1,0,73.33,1,v Bangladesh,Dharamsala,2023/10/10,England,0,0,0-49,,,,,,,,,,
AU Rashid,11,11,8,1,0,7,1,0,157.14,1,v Bangladesh,Dharamsala,2023/10/10,England,0,0,0-49,,,,,,,,,,
JE Root,11,11,23,1,0,17,2,0,64.70,2,v Afghanistan,Delhi,2023/10/15,England,0,0,0-49,,,,,,,,,,
HC Brook,11,11,19,1,0,16,2,0,68.75,1,v Netherlands,Pune,2023/11/08,England,0,0,0-49,,,,,,,,,,
HC Brook,10,10,16,1,0,15,0,0,66.66,1,v New Zealand,"Lord's",2023/09/15,England,0,0,0-49,,,,,,,,,,
LS Livingstone,10,10,15,1,0,14,1,0,71.42,2,v Afghanistan,Delhi,2023/10/15,England,0,0,0-49,,,,,,,,,,
SM Curran,10,10,22,1,0,23,0,0,43.47,2,v Afghanistan,Delhi,2023/10/15,England,0,0,0-49,,,,,,,,,,
JM Bairstow,10,10,13,1,0,12,1,1,83.33,2,v South Africa,Wankhede,2023/10/21,England,0,0,0-49,,,,,,,,,,
AU Rashid,10,10,14,1,0,14,1,0,71.42,2,v South Africa,Wankhede,2023/10/21,England,0,0,0-49,,,,,,,,,,
JC Buttler,10,10,33,1,0,23,1,0,43.47,2,v India,Lucknow,2023/10/29,England,0,0,0-49,,,,,,,,,,
CR Woakes,10,10,21,1,0,20,1,0,50.00,2,v India,Lucknow,2023/10/29,England,0,0,0-49,,,,,,,,,,
CR Woakes,9*,9,13,1,1,8,0,0,112.50,1,v South Africa,Kimberley,2023/02/01,England,0,0,0-49,,,,,,,,,,
JJ Roy,9,9,30,1,0,19,1,0,47.36,1,v South Africa,Bloemfontein,2023/01/29,England,0,0,0-49,,,,,,,,,,
JC Buttler,9,9,14,1,0,10,1,0,90.00,2,v Bangladesh,Mirpur,2023/03/01,England,0,0,0-49,,,,,,,,,,
JL Smith,9,9,13,1,0,10,0,0,90.00,1,v Ireland,Nottingham,2023/09/23,England,0,0,0-49,,,,,,,,,,
JC Buttler,9,9,21,1,0,18,1,0,50.00,2,v Afghanistan,Delhi,2023/10/15,England,0,0,0-49,,,,,,,,,,
CR Woakes,9,9,21,1,0,26,1,0,34.61,2,v Afghanistan,Delhi,2023/10/15,England,0,0,0-49,,,,,,,,,,
DJ Willey,8,8,11,1,0,9,2,0,88.88,2,v South Africa,Bloemfontein,2023/01/27,England,0,0,0-49,,,,,,,,,,
AU Rashid,8,8,16,1,0,14,0,0,57.14,2,v Bangladesh,Chattogram,2023/03/06,England,0,0,0-49,,,,,,,,,,
JC Buttler,8,8,6,1,0,6,1,0,133.33,1,v Sri Lanka,Bengaluru,2023/10/26,England,0,0,0-49,,,,,,,,,,
MM Ali,8,8,10,1,0,6,0,1,133.33,1,v Pakistan,Eden Gardens,2023/11/11,England,0,0,0-49,,,,,,,,,,
DJ Willey,7*,7,4,1,1,2,0,1,350.00,1,v New Zealand,Southampton,2023/09/10,England,0,0,0-49,,,,,,,,,,
CR Woakes,7,7,19,1,0,11,1,0,63.63,2,v Bangladesh,Mirpur,2023/03/01,England,0,0,0-49,,,,,,,,,,
PD Salt,7,7,25,1,0,15,1,0,46.66,1,v Bangladesh,Mirpur,2023/03/03,England,0,0,0-49,,,,,,,,,,
AU Rashid,6*,6,14,1,1,5,1,0,120.00,1,v Bangladesh,Mirpur,2023/03/03,England,0,0,0-49,,,,,,,,,,
MA Wood,6*,6,6,1,1,5,1,0,120.00,1,v Bangladesh,Dharamsala,2023/10/10,England,0,0,0-49,,,,,,,,,,
HC Brook,6,6,14,1,0,9,1,0,66.66,1,v South Africa,Kimberley,2023/02/01,England,0,0,0-49,,,,,,,,,,
JM Vince,6,6,15,1,0,9,1,0,66.66,2,v Bangladesh,Mirpur,2023/03/01,England,0,0,0-49,,,,,,,,,,
JE Root,6,6,25,1,0,15,0,0,40.00,1,v New Zealand,Cardiff,2023/09/08,England,0,0,0-49,,,,,,,,,,
JM Bairstow,6,6,9,1,0,8,1,0,75.00,1,v New Zealand,Southampton,2023/09/10,England,0,0,0-49,,,,,,,,,,
Rehan Ahmed,6,6,11,1,0,8,0,0,75.00,1,v Ireland,Nottingham,2023/09/23,England,0,0,0-49,,,,,,,,,,
DJ Malan,6,6,30,1,0,11,1,0,54.54,2,v South Africa,Wankhede,2023/10/21,England,0,0,0-49,,,,,,,,,,
DJ Willey,6,6,1,1,0,2,0,1,300.00,1,v Netherlands,Pune,2023/11/08,England,0,0,0-49,,,,,,,,,,
JC Archer,5*,5,15,1,1,10,1,0,50.00,2,v Bangladesh,Chattogram,2023/03/06,England,0,0,0-49,,,,,,,,,,
JM Vince,5,5,17,1,0,16,0,0,31.25,1,v Bangladesh,Mirpur,2023/03/03,England,0,0,0-49,,,,,,,,,,
BA Stokes,5,5,20,1,0,8,1,0,62.50,2,v South Africa,Wankhede,2023/10/21,England,0,0,0-49,,,,,,,,,,
MA Wood,5,5,6,1,0,6,1,0,83.33,1,v Sri Lanka,Bengaluru,2023/10/26,England,0,0,0-49,,,,,,,,,,
JC Buttler,5,5,12,1,0,11,0,0,45.45,1,v Netherlands,Pune,2023/11/08,England,0,0,0-49,,,,,,,,,,
CR Woakes,4*,4,12,1,1,4,0,0,100.00,1,v New Zealand,Cardiff,2023/09/08,England,0,0,0-49,,,,,,,,,,
CR Woakes,4*,4,19,1,1,4,1,0,100.00,1,v Pakistan,Eden Gardens,2023/11/11,England,0,0,0-49,,,,,,,,,,
JJ Roy,4,4,2,1,0,6,1,0,66.66,2,v Bangladesh,Mirpur,2023/03/01,England,0,0,0-49,,,,,,,,,,
JE Root,4,4,10,1,0,7,1,0,57.14,1,v New Zealand,The Oval,2023/09/13,England,0,0,0-49,,,,,,,,,,
MM Ali,4,4,20,1,0,15,0,0,26.66,1,v Netherlands,Pune,2023/11/08,England,0,0,0-49,,,,,,,,,,
AAP Atkinson,4,4,3,1,0,3,1,0,133.33,1,v West Indies,North Sound,2023/12/03,England,0,0,0-49,,,,,,,,,,
PD Salt,4,4,5,1,0,6,1,0,66.66,1,v West Indies,Bridgetown,2023/12/09,England,0,0,0-49,,,,,,,,,,
MJ Potts,3*,3,4,1,1,3,0,0,100.00,1,v Ireland,Nottingham,2023/09/23,England,0,0,0-49,,,,,,,,,,
BM Duckett,3,3,8,1,0,5,0,0,60.00,2,v South Africa,Bloemfontein,2023/01/27,England,0,0,0-49,,,,,,,,,,
SM Curran,3,3,12,1,0,6,0,0,50.00,1,v New Zealand,The Oval,2023/09/13,England,0,0,0-49,,,,,,,,,,
CR Woakes,3,3,10,1,0,8,0,0,37.50,1,v New Zealand,The Oval,2023/09/13,England,0,0,0-49,,,,,,,,,,
MM Ali,3,3,7,1,0,8,0,0,37.50,1,v New Zealand,"Lord's",2023/09/15,England,0,0,0-49,,,,,,,,,,
