Innings Player,Innings Runs Scored,Innings Runs Scored Num,Innings Minutes Batted,Innings Batted Flag,Innings Not Out Flag,Innings Balls Faced,Innings Boundary Fours,Innings Boundary Sixes,Innings Batting Strike Rate,Innings Number,Opposition,Ground,Innings Date,Country,"50's","100's",Innings Runs Scored Buckets,Innings Overs Bowled,Innings Bowled Flag,Innings Maidens Bowled,Innings Runs Conceded,Innings Wickets Taken,4 Wickets,5 Wickets,10 Wickets,Innings Wickets Taken Buckets,Innings Economy Rate
DT Christian,DNB,-,-,0,0,-,-,-,-,2,v West Indies,Bridgetown,2021/07/26,Australia,0,0,-,,,,,,,,,,
A Zampa,DNB,-,-,0,0,-,-,-,-,2,v West Indies,Bridgetown,2021/07/26,Australia,0,0,-,,,,,,,,,,
MA Starc,DNB,-,-,0,0,-,-,-,-,2,v West Indies,Bridgetown,2021/07/26,Australia,0,0,-,,,,,,,,,,
JN Malan,177*,177,213,1,1,169,16,6,104.73,1,v Ireland,Dublin (Malahide),2021/07/16,South Africa,0,1,150-199,,,,,,,,,,
HE van der Dussen,123*,123,196,1,1,134,10,2,91.79,1,v Pakistan,Centurion,2021/04/02,South Africa,0,1,100-149,,,,,,,,,,
JN Malan,121,121,197,1,0,135,9,1,89.62,1,v Sri Lanka,Colombo (RPS),2021/09/04,South Africa,0,1,100-149,,,,,,,,,,
Q de Kock,120,120,150,1,0,91,11,5,131.86,1,v Ireland,Dublin (Malahide),2021/07/16,South Africa,0,1,100-149,,,,,,,,,,
AK Markram,96,96,136,1,0,90,5,4,106.66,2,v Sri Lanka,Colombo (RPS),2021/09/02,South Africa,1,0,50-99,,,,,,,,,,
K Verreynne,95,95,150,1,0,112,9,1,84.82,1,v Netherlands,Centurion,2021/11/26,South Africa,1,0,50-99,,,,,,,,,,
T Bavuma,92,92,167,1,0,102,9,0,90.19,1,v Pakistan,Johannesburg,2021/04/04,South Africa,1,0,50-99,,,,,,,,,,
JN Malan,84,84,121,1,0,96,7,4,87.50,2,v Ireland,Dublin (Malahide),2021/07/13,South Africa,1,0,50-99,,,,,,,,,,
Q de Kock,80,80,132,1,0,86,10,1,93.02,1,v Pakistan,Johannesburg,2021/04/04,South Africa,1,0,50-99,,,,,,,,,,
JN Malan,70,70,105,1,0,81,9,0,86.41,2,v Pakistan,Centurion,2021/04/07,South Africa,1,0,50-99,,,,,,,,,,
K Verreynne,62,62,101,1,0,53,3,3,116.98,2,v Pakistan,Centurion,2021/04/07,South Africa,1,0,50-99,,,,,,,,,,
HE van der Dussen,60,60,53,1,0,37,6,4,162.16,1,v Pakistan,Johannesburg,2021/04/04,South Africa,1,0,50-99,,,,,,,,,,
HE van der Dussen,59,59,84,1,0,59,6,0,100.00,2,v Sri Lanka,Colombo (RPS),2021/09/02,South Africa,1,0,50-99,,,,,,,,,,
Zubayr Hamza,56,56,95,1,0,79,5,1,70.88,1,v Netherlands,Centurion,2021/11/26,South Africa,1,0,50-99,,,,,,,,,,
AL Phehlukwayo,54,54,85,1,0,61,3,2,88.52,2,v Pakistan,Centurion,2021/04/07,South Africa,1,0,50-99,,,,,,,,,,
RR Hendricks,51,51,71,1,0,54,5,0,94.44,1,v Sri Lanka,Colombo (RPS),2021/09/04,South Africa,1,0,50-99,,,,,,,,,,
DA Miller,50*,50,44,1,1,27,3,3,185.18,1,v Pakistan,Johannesburg,2021/04/04,South Africa,1,0,50-99,,,,,,,,,,
DA Miller,50,50,93,1,0,56,5,0,89.28,1,v Pakistan,Centurion,2021/04/02,South Africa,1,0,50-99,,,,,,,,,,
HE van der Dussen,49,49,87,1,0,70,2,0,70.00,2,v Ireland,Dublin (Malahide),2021/07/13,South Africa,0,0,0-49,,,,,,,,,,
AL Phehlukwayo,48,48,39,1,0,22,1,6,218.18,1,v Netherlands,Centurion,2021/11/26,South Africa,0,0,0-49,,,,,,,,,,
H Klaasen,43,43,47,1,0,27,4,1,159.25,1,v Sri Lanka,Colombo (RPS),2021/09/04,South Africa,0,0,0-49,,,,,,,,,,
AK Markram,39,39,43,1,0,34,4,2,114.70,1,v Pakistan,Johannesburg,2021/04/04,South Africa,0,0,0-49,,,,,,,,,,
T Bavuma,38*,38,78,1,1,53,1,0,71.69,2,v Sri Lanka,Colombo (RPS),2021/09/02,South Africa,0,0,0-49,,,,,,,,,,
H Klaasen,36,36,63,1,0,31,2,0,116.12,2,v Sri Lanka,Colombo (RPS),2021/09/02,South Africa,0,0,0-49,,,,,,,,,,
HE van der Dussen,30,30,39,1,0,28,2,0,107.14,1,v Ireland,Dublin (Malahide),2021/07/16,South Africa,0,0,0-49,,,,,,,,,,
AL Phehlukwayo,29,29,47,1,0,35,4,0,82.85,1,v Pakistan,Centurion,2021/04/02,South Africa,0,0,0-49,,,,,,,,,,
DA Miller,24,24,40,1,0,27,1,0,88.88,2,v Ireland,Dublin (Malahide),2021/07/13,South Africa,0,0,0-49,,,,,,,,,,
JN Malan,23,23,45,1,0,31,3,0,74.19,2,v Sri Lanka,Colombo (RPS),2021/09/02,South Africa,0,0,0-49,,,,,,,,,,
H Klaasen,22,22,51,1,0,30,3,0,73.33,2,v Sri Lanka,Colombo (RPS),2021/09/07,South Africa,0,0,0-49,,,,,,,,,,
AK Markram,21,21,39,1,0,29,1,1,72.41,1,v Sri Lanka,Colombo (RPS),2021/09/04,South Africa,0,0,0-49,,,,,,,,,,
Q de Kock,20,20,31,1,0,18,3,1,111.11,1,v Pakistan,Centurion,2021/04/02,South Africa,0,0,0-49,,,,,,,,,,
T Bavuma,20,20,42,1,0,23,2,0,86.95,2,v Pakistan,Centurion,2021/04/07,South Africa,0,0,0-49,,,,,,,,,,
AK Markram,19,19,37,1,0,23,3,1,82.60,1,v Pakistan,Centurion,2021/04/02,South Africa,0,0,0-49,,,,,,,,,,
KA Maharaj,19,19,19,1,0,11,3,0,172.72,2,v Pakistan,Centurion,2021/04/07,South Africa,0,0,0-49,,,,,,,,,,
KA Maharaj,18*,18,35,1,1,16,3,0,112.50,1,v Netherlands,Centurion,2021/11/26,South Africa,0,0,0-49,,,,,,,,,,
AK Markram,18,18,41,1,0,21,2,1,85.71,2,v Pakistan,Centurion,2021/04/07,South Africa,0,0,0-49,,,,,,,,,,
JN Malan,18,18,46,1,0,19,2,0,94.73,2,v Sri Lanka,Colombo (RPS),2021/09/07,South Africa,0,0,0-49,,,,,,,,,,
GF Linde,18,18,47,1,0,24,2,0,75.00,2,v Sri Lanka,Colombo (RPS),2021/09/07,South Africa,0,0,0-49,,,,,,,,,,
JT Smuts,17,17,26,1,0,18,2,0,94.44,2,v Pakistan,Centurion,2021/04/07,South Africa,0,0,0-49,,,,,,,,,,
DM Dupavillon,17,17,12,1,0,10,2,1,170.00,2,v Pakistan,Centurion,2021/04/07,South Africa,0,0,0-49,,,,,,,,,,
KA Maharaj,17,17,36,1,0,19,1,0,89.47,2,v Ireland,Dublin (Malahide),2021/07/13,South Africa,0,0,0-49,,,,,,,,,,
AL Phehlukwayo,17,17,51,1,0,36,2,0,47.22,2,v Sri Lanka,Colombo (RPS),2021/09/07,South Africa,0,0,0-49,,,,,,,,,,
K Rabada,16,16,19,1,0,12,0,2,133.33,2,v Ireland,Dublin (Malahide),2021/07/13,South Africa,0,0,0-49,,,,,,,,,,
HE van der Dussen,16,16,38,1,0,25,1,0,64.00,1,v Sri Lanka,Colombo (RPS),2021/09/04,South Africa,0,0,0-49,,,,,,,,,,
JN Malan,16,16,31,1,0,22,3,0,72.72,1,v Netherlands,Centurion,2021/11/26,South Africa,0,0,0-49,,,,,,,,,,
KA Maharaj,15,15,32,1,0,17,2,0,88.23,2,v Sri Lanka,Colombo (RPS),2021/09/07,South Africa,0,0,0-49,,,,,,,,,,
K Rabada,13*,13,20,1,1,10,2,0,130.00,1,v Pakistan,Centurion,2021/04/02,South Africa,0,0,0-49,,,,,,,,,,
K Rabada,13*,13,12,1,1,7,2,0,185.71,2,v Sri Lanka,Colombo (RPS),2021/09/02,South Africa,0,0,0-49,,,,,,,,,,
K Verreynne,13,13,29,1,0,16,1,0,81.25,2,v Ireland,Dublin (Malahide),2021/07/13,South Africa,0,0,0-49,,,,,,,,,,
K Verreynne,12,12,37,1,0,20,0,0,60.00,2,v Sri Lanka,Colombo (RPS),2021/09/02,South Africa,0,0,0-49,,,,,,,,,,
DA Miller,12,12,34,1,0,18,0,1,66.66,1,v Netherlands,Centurion,2021/11/26,South Africa,0,0,0-49,,,,,,,,,,
H Klaasen,11,11,9,1,0,9,2,0,122.22,1,v Pakistan,Johannesburg,2021/04/04,South Africa,0,0,0-49,,,,,,,,,,
T Bavuma,10,10,24,1,0,20,0,0,50.00,2,v Ireland,Dublin (Malahide),2021/07/13,South Africa,0,0,0-49,,,,,,,,,,
A Nortje,10,10,15,1,0,8,1,0,125.00,2,v Ireland,Dublin (Malahide),2021/07/13,South Africa,0,0,0-49,,,,,,,,,,
WD Parnell,10,10,22,1,0,16,0,0,62.50,1,v Netherlands,Centurion,2021/11/26,South Africa,0,0,0-49,,,,,,,,,,
GF Linde,9*,9,7,1,1,5,1,0,180.00,1,v Sri Lanka,Colombo (RPS),2021/09/04,South Africa,0,0,0-49,,,,,,,,,,
T Shamsi,9*,9,25,1,1,19,0,0,47.36,2,v Sri Lanka,Colombo (RPS),2021/09/07,South Africa,0,0,0-49,,,,,,,,,,
K Rabada,8,8,11,1,0,13,1,0,61.53,2,v Sri Lanka,Colombo (RPS),2021/09/07,South Africa,0,0,0-49,,,,,,,,,,
AL Phehlukwayo,6,6,8,1,0,5,1,0,120.00,1,v Ireland,Dublin (Malahide),2021/07/16,South Africa,0,0,0-49,,,,,,,,,,
RR Hendricks,6,6,22,1,0,10,1,0,60.00,1,v Netherlands,Centurion,2021/11/26,South Africa,0,0,0-49,,,,,,,,,,
