Innings Player,Innings Runs Scored,Innings Runs Scored Num,Innings Minutes Batted,Innings Batted Flag,Innings Not Out Flag,Innings Balls Faced,Innings Boundary Fours,Innings Boundary Sixes,Innings Batting Strike Rate,Innings Number,Opposition,Ground,Innings Date,Country,"50's","100's",Innings Runs Scored Buckets,Innings Overs Bowled,Innings Bowled Flag,Innings Maidens Bowled,Innings Runs Conceded,Innings Wickets Taken,4 Wickets,5 Wickets,10 Wickets,Innings Wickets Taken Buckets,Innings Economy Rate
MA Ouma,57,57,-,1,0,75,4,0,76.00,2,v Scotland,Aberdeen,2013/06/30,Kenya,1,0,50-99,,,,,,,,,,
CO Obuya,54,54,87,1,0,99,3,0,54.54,1,v Netherlands,The Hague,2011/09/13,Kenya,1,0,50-99,,,,,,,,,,
CO Obuya,52,52,121,1,0,100,4,0,52.00,1,v Sri Lanka,Colombo (RPS),2011/03/01,Kenya,1,0,50-99,,,,,,,,,,
DO Obuya,51,51,158,1,0,106,3,0,48.11,1,v Sri Lanka,Colombo (RPS),2011/03/01,Kenya,1,0,50-99,,,,,,,,,,
T Mishra,51,51,120,1,0,73,3,0,69.86,1,v Canada,Delhi,2011/03/07,Kenya,1,0,50-99,,,,,,,,,,
TM Odoyo,51,51,86,1,0,62,5,1,82.25,1,v Canada,Delhi,2011/03/07,Kenya,1,0,50-99,,,,,,,,,,
RR Patel,50,50,-,1,0,60,4,1,83.33,2,v Scotland,Aberdeen,2013/06/30,Kenya,1,0,50-99,,,,,,,,,,
CO Obuya,47,47,89,1,0,58,3,3,81.03,2,v Pakistan,Hambantota,2011/02/23,Kenya,0,0,0-49,,,,,,,,,,
MA Ouma,47,47,-,1,0,66,3,0,71.21,2,v Canada,ICCA Dubai,2013/03/11,Kenya,0,0,0-49,,,,,,,,,,
NN Odhiambo,44*,44,67,1,1,47,5,0,93.61,2,v Zimbabwe,Kolkata,2011/03/20,Kenya,0,0,0-49,,,,,,,,,,
RR Patel,42*,42,68,1,1,53,2,2,79.24,2,v Ireland,Mombasa,2012/02/18,Kenya,0,0,0-49,,,,,,,,,,
RR Patel,40,40,85,1,0,60,5,0,66.66,1,v Netherlands,The Hague,2011/09/13,Kenya,0,0,0-49,,,,,,,,,,
MA Ouma,39,39,-,1,0,61,3,1,63.93,1,v Afghanistan,Sharjah,2013/10/04,Kenya,0,0,0-49,,,,,,,,,,
RR Patel,38,38,62,1,0,43,2,0,88.37,1,v Scotland,Christchurch,2014/01/30,Kenya,0,0,0-49,,,,,,,,,,
CO Obuya,37,37,36,1,0,24,3,2,154.16,2,v Netherlands,Lincoln,2014/01/23,Kenya,0,0,0-49,,,,,,,,,,
TM Odoyo,35,35,59,1,0,38,4,1,92.10,2,v Australia,Bengaluru,2011/03/13,Kenya,0,0,0-49,,,,,,,,,,
CO Obuya,34,34,-,1,0,35,4,0,97.14,2,v Canada,ICCA Dubai,2013/03/11,Kenya,0,0,0-49,,,,,,,,,,
MA Ouma,34,34,-,1,0,46,0,0,73.91,2,v Canada,ICCA Dubai,2013/03/13,Kenya,0,0,0-49,,,,,,,,,,
IA Karim,32,32,59,1,0,38,2,0,84.21,1,v Netherlands,The Hague,2011/09/12,Kenya,0,0,0-49,,,,,,,,,,
CO Obuya,31,31,53,1,0,35,3,1,88.57,1,v Canada,Delhi,2011/03/07,Kenya,0,0,0-49,,,,,,,,,,
IA Karim,30,30,-,1,0,63,2,0,47.61,2,v Scotland,Aberdeen,2013/06/30,Kenya,0,0,0-49,,,,,,,,,,
CO Obuya,29,29,52,1,0,34,2,0,85.29,2,v Ireland,Mombasa,2012/02/18,Kenya,0,0,0-49,,,,,,,,,,
AA Obanda,29,29,-,1,0,26,4,1,111.53,2,v Canada,ICCA Dubai,2013/03/13,Kenya,0,0,0-49,,,,,,,,,,
CO Obuya,29,29,48,1,0,44,2,0,65.90,1,v Scotland,Christchurch,2014/01/30,Kenya,0,0,0-49,,,,,,,,,,
SO Ngoche,28,28,44,1,0,37,1,1,75.67,2,v Ireland,Mombasa,2012/02/20,Kenya,0,0,0-49,,,,,,,,,,
DI Allan,27,27,61,1,0,44,3,0,61.36,1,v Netherlands,The Hague,2011/09/12,Kenya,0,0,0-49,,,,,,,,,,
AA Obanda,26,26,-,1,0,25,3,1,104.00,2,v Canada,ICCA Dubai,2013/03/11,Kenya,0,0,0-49,,,,,,,,,,
CO Obuya,25,25,-,1,0,44,2,0,56.81,1,v Scotland,Aberdeen,2013/07/02,Kenya,0,0,0-49,,,,,,,,,,
T Mishra,24*,24,-,1,1,38,1,0,63.15,2,v Canada,ICCA Dubai,2013/03/11,Kenya,0,0,0-49,,,,,,,,,,
RR Patel,24,24,50,1,0,37,3,0,64.86,2,v Zimbabwe,Kolkata,2011/03/20,Kenya,0,0,0-49,,,,,,,,,,
MA Ouma,24,24,-,1,0,48,2,0,50.00,1,v Afghanistan,Sharjah,2013/10/02,Kenya,0,0,0-49,,,,,,,,,,
AA Obanda,23,23,51,1,0,36,4,0,63.88,2,v Zimbabwe,Kolkata,2011/03/20,Kenya,0,0,0-49,,,,,,,,,,
IA Karim,23,23,49,1,0,39,2,0,58.97,1,v Scotland,Christchurch,2014/01/30,Kenya,0,0,0-49,,,,,,,,,,
JK Kamande,22,22,49,1,0,58,3,0,37.93,1,v Canada,Delhi,2011/03/07,Kenya,0,0,0-49,,,,,,,,,,
T Mishra,22,22,35,1,0,34,1,0,64.70,1,v Netherlands,The Hague,2011/09/12,Kenya,0,0,0-49,,,,,,,,,,
T Mishra,22,22,49,1,0,41,0,0,53.65,1,v Netherlands,The Hague,2011/09/13,Kenya,0,0,0-49,,,,,,,,,,
IA Karim,21,21,28,1,0,20,1,0,105.00,1,v Netherlands,The Hague,2011/09/13,Kenya,0,0,0-49,,,,,,,,,,
RR Patel,20*,20,-,1,1,14,2,0,142.85,2,v Canada,ICCA Dubai,2013/03/11,Kenya,0,0,0-49,,,,,,,,,,
DO Obuya,20,20,72,1,0,63,1,0,31.74,2,v Ireland,Mombasa,2012/02/18,Kenya,0,0,0-49,,,,,,,,,,
DO Obuya,18,18,-,1,0,21,2,0,85.71,1,v Netherlands,The Hague,2011/09/12,Kenya,0,0,0-49,,,,,,,,,,
DI Allan,18,18,-,1,0,34,2,0,52.94,1,v Scotland,Aberdeen,2013/07/02,Kenya,0,0,0-49,,,,,,,,,,
RG Aga,18,18,-,1,0,51,0,0,35.29,1,v Afghanistan,Sharjah,2013/10/02,Kenya,0,0,0-49,,,,,,,,,,
RR Patel,18,18,-,1,0,49,1,0,36.73,1,v Afghanistan,Sharjah,2013/10/04,Kenya,0,0,0-49,,,,,,,,,,
SR Waters,17,17,38,1,0,31,2,0,54.83,2,v Pakistan,Hambantota,2011/02/23,Kenya,0,0,0-49,,,,,,,,,,
NN Odhiambo,17,17,36,1,0,35,1,0,48.57,2,v Ireland,Mombasa,2012/02/20,Kenya,0,0,0-49,,,,,,,,,,
NM Odhiambo,17,17,-,1,0,48,0,0,35.41,1,v Scotland,Aberdeen,2013/07/02,Kenya,0,0,0-49,,,,,,,,,,
RR Patel,16*,16,46,1,1,23,1,0,69.56,1,v New Zealand,Chennai,2011/02/20,Kenya,0,0,0-49,,,,,,,,,,
SR Waters,16,16,49,1,0,42,1,0,38.09,1,v New Zealand,Chennai,2011/02/20,Kenya,0,0,0-49,,,,,,,,,,
MA Ouma,16,16,55,1,0,37,1,0,43.24,2,v Pakistan,Hambantota,2011/02/23,Kenya,0,0,0-49,,,,,,,,,,
DI Allan,15,15,58,1,0,34,2,0,44.11,2,v Ireland,Mombasa,2012/02/18,Kenya,0,0,0-49,,,,,,,,,,
RG Aga,15,15,18,1,0,16,2,0,93.75,1,v Scotland,Christchurch,2014/01/30,Kenya,0,0,0-49,,,,,,,,,,
CO Obuya,14,14,32,1,0,19,2,0,73.68,1,v New Zealand,Chennai,2011/02/20,Kenya,0,0,0-49,,,,,,,,,,
AA Obanda,14,14,20,1,0,10,0,2,140.00,2,v Australia,Bengaluru,2011/03/13,Kenya,0,0,0-49,,,,,,,,,,
TM Odoyo,14,14,35,1,0,29,2,0,48.27,2,v Zimbabwe,Kolkata,2011/03/20,Kenya,0,0,0-49,,,,,,,,,,
AA Obanda,14,14,32,1,0,28,2,0,50.00,2,v Ireland,Mombasa,2012/02/20,Kenya,0,0,0-49,,,,,,,,,,
SO Tikolo,13,13,37,1,0,33,1,0,39.39,2,v Pakistan,Hambantota,2011/02/23,Kenya,0,0,0-49,,,,,,,,,,
RR Patel,13,13,18,1,0,36,1,0,36.11,1,v Netherlands,The Hague,2011/09/12,Kenya,0,0,0-49,,,,,,,,,,
HA Varaiya,13,13,19,1,0,13,2,0,100.00,1,v Scotland,Christchurch,2014/01/30,Kenya,0,0,0-49,,,,,,,,,,
SO Tikolo,12,12,39,1,0,20,1,0,60.00,1,v Canada,Delhi,2011/03/07,Kenya,0,0,0-49,,,,,,,,,,
DO Obuya,12,12,27,1,0,16,2,0,75.00,2,v Australia,Bengaluru,2011/03/13,Kenya,0,0,0-49,,,,,,,,,,
RG Aga,12,12,43,1,0,27,1,0,44.44,2,v Ireland,Mombasa,2012/02/20,Kenya,0,0,0-49,,,,,,,,,,
RR Patel,12,12,-,1,0,13,2,0,92.30,1,v Scotland,Aberdeen,2013/07/02,Kenya,0,0,0-49,,,,,,,,,,
NN Odhiambo,12,12,-,1,0,15,0,0,80.00,1,v Scotland,Aberdeen,2013/07/02,Kenya,0,0,0-49,,,,,,,,,,
SR Waters,11,11,30,1,0,33,1,0,33.33,1,v Netherlands,The Hague,2011/09/13,Kenya,0,0,0-49,,,,,,,,,,
HA Varaiya,11,11,-,1,0,27,0,1,40.74,1,v Afghanistan,Sharjah,2013/10/02,Kenya,0,0,0-49,,,,,,,,,,
SO Tikolo,10,10,16,1,0,14,2,0,71.42,2,v Zimbabwe,Kolkata,2011/03/20,Kenya,0,0,0-49,,,,,,,,,,
RD Gudhka,10,10,10,1,0,7,1,0,142.85,1,v Netherlands,The Hague,2011/09/13,Kenya,0,0,0-49,,,,,,,,,,
DO Obuya,10,10,29,1,0,14,1,0,71.42,2,v Ireland,Mombasa,2012/02/20,Kenya,0,0,0-49,,,,,,,,,,
CO Obuya,10,10,43,1,0,26,1,0,38.46,2,v Ireland,Mombasa,2012/02/20,Kenya,0,0,0-49,,,,,,,,,,
RG Aga,10,10,-,1,0,14,1,0,71.42,2,v Scotland,Aberdeen,2013/06/30,Kenya,0,0,0-49,,,,,,,,,,
RR Patel,10,10,16,1,0,13,1,0,76.92,2,v Netherlands,Lincoln,2014/01/23,Kenya,0,0,0-49,,,,,,,,,,
SO Ngoche,9*,9,10,1,1,5,0,1,180.00,1,v Scotland,Christchurch,2014/01/30,Kenya,0,0,0-49,,,,,,,,,,
JO Ngoche,9,9,19,1,0,21,0,1,42.85,2,v Zimbabwe,Kolkata,2011/03/20,Kenya,0,0,0-49,,,,,,,,,,
RR Patel,9,9,36,1,0,19,1,0,47.36,2,v Ireland,Mombasa,2012/02/20,Kenya,0,0,0-49,,,,,,,,,,
NN Odhiambo,8*,8,15,1,1,10,2,0,80.00,1,v Sri Lanka,Colombo (RPS),2011/03/01,Kenya,0,0,0-49,,,,,,,,,,
E Otieno,8,8,20,1,0,17,1,0,47.05,1,v Canada,Delhi,2011/03/07,Kenya,0,0,0-49,,,,,,,,,,
DI Allan,8,8,25,1,0,28,0,0,28.57,1,v Netherlands,The Hague,2011/09/13,Kenya,0,0,0-49,,,,,,,,,,
SO Ngoche,8,8,-,1,0,31,0,0,25.80,1,v Afghanistan,Sharjah,2013/10/02,Kenya,0,0,0-49,,,,,,,,,,
RD Gudhka,7*,7,3,1,1,7,0,0,100.00,1,v Netherlands,The Hague,2011/09/12,Kenya,0,0,0-49,,,,,,,,,,
HA Varaiya,7*,7,-,1,1,9,0,0,77.77,1,v Scotland,Aberdeen,2013/07/02,Kenya,0,0,0-49,,,,,,,,,,
SO Tikolo,7*,7,10,1,1,6,1,0,116.66,2,v Netherlands,Lincoln,2014/01/23,Kenya,0,0,0-49,,,,,,,,,,
SO Tikolo,7,7,20,1,0,17,1,0,41.17,1,v Sri Lanka,Colombo (RPS),2011/03/01,Kenya,0,0,0-49,,,,,,,,,,
CO Obuya,7,7,10,1,0,17,0,0,41.17,1,v Netherlands,The Hague,2011/09/12,Kenya,0,0,0-49,,,,,,,,,,
NN Odhiambo,7,7,11,1,0,13,1,0,53.84,1,v Scotland,Christchurch,2014/01/30,Kenya,0,0,0-49,,,,,,,,,,
E Otieno,7,7,8,1,0,9,1,0,77.77,1,v Scotland,Christchurch,2014/01/30,Kenya,0,0,0-49,,,,,,,,,,
AA Obanda,6,6,27,1,0,19,0,0,31.57,1,v New Zealand,Chennai,2011/02/20,Kenya,0,0,0-49,,,,,,,,,,
T Mishra,6,6,11,1,0,16,1,0,37.50,2,v Pakistan,Hambantota,2011/02/23,Kenya,0,0,0-49,,,,,,,,,,
RR Patel,6,6,10,1,0,7,1,0,85.71,2,v Australia,Bengaluru,2011/03/13,Kenya,0,0,0-49,,,,,,,,,,
PJ Ongondo,6,6,2,1,0,2,0,1,300.00,2,v Zimbabwe,Kolkata,2011/03/20,Kenya,0,0,0-49,,,,,,,,,,
NN Odhiambo,6,6,-,1,0,8,1,0,75.00,2,v Scotland,Aberdeen,2013/06/30,Kenya,0,0,0-49,,,,,,,,,,
DM Gondaria,6,6,-,1,0,35,0,0,17.14,1,v Afghanistan,Sharjah,2013/10/04,Kenya,0,0,0-49,,,,,,,,,,
RG Aga,6,6,-,1,0,14,0,0,42.85,1,v Afghanistan,Sharjah,2013/10/04,Kenya,0,0,0-49,,,,,,,,,,
LN Oluoch,5*,5,3,1,1,3,1,0,166.66,1,v Netherlands,The Hague,2011/09/13,Kenya,0,0,0-49,,,,,,,,,,
T Mishra,5*,5,-,1,1,8,0,0,62.50,2,v Canada,ICCA Dubai,2013/03/13,Kenya,0,0,0-49,,,,,,,,,,
SO Ngoche,5*,5,-,1,1,9,1,0,55.55,1,v Afghanistan,Sharjah,2013/10/04,Kenya,0,0,0-49,,,,,,,,,,
E Otieno,5,5,24,1,0,13,0,0,38.46,2,v Zimbabwe,Kolkata,2011/03/20,Kenya,0,0,0-49,,,,,,,,,,
NN Odhiambo,5,5,-,1,0,30,0,0,16.66,1,v Afghanistan,Sharjah,2013/10/02,Kenya,0,0,0-49,,,,,,,,,,
AA Obanda,5,5,17,1,0,13,0,0,38.46,2,v Netherlands,Lincoln,2014/01/23,Kenya,0,0,0-49,,,,,,,,,,
NN Odhiambo,4,4,8,1,0,9,0,0,44.44,1,v Canada,Delhi,2011/03/07,Kenya,0,0,0-49,,,,,,,,,,
MA Ouma,4,4,14,1,0,13,0,0,30.76,2,v Australia,Bengaluru,2011/03/13,Kenya,0,0,0-49,,,,,,,,,,
T Mishra,4,4,11,1,0,9,1,0,44.44,2,v Zimbabwe,Kolkata,2011/03/20,Kenya,0,0,0-49,,,,,,,,,,
MA Ouma,4,4,-,1,0,15,0,0,26.66,1,v Scotland,Aberdeen,2013/07/02,Kenya,0,0,0-49,,,,,,,,,,
MA Ouma,4,4,15,1,0,12,0,0,33.33,1,v Scotland,Christchurch,2014/01/30,Kenya,0,0,0-49,,,,,,,,,,
SR Waters,3,3,12,1,0,4,0,0,75.00,1,v Sri Lanka,Colombo (RPS),2011/03/01,Kenya,0,0,0-49,,,,,,,,,,
DI Allan,3,3,10,1,0,13,0,0,23.07,2,v Ireland,Mombasa,2012/02/20,Kenya,0,0,0-49,,,,,,,,,,
NM Odhiambo,3,3,-,1,0,6,0,0,50.00,2,v Scotland,Aberdeen,2013/06/30,Kenya,0,0,0-49,,,,,,,,,,
AA Obanda,3,3,-,1,0,8,0,0,37.50,1,v Scotland,Aberdeen,2013/07/02,Kenya,0,0,0-49,,,,,,,,,,
SO Ngoche,3,3,-,1,0,4,0,0,75.00,1,v Scotland,Aberdeen,2013/07/02,Kenya,0,0,0-49,,,,,,,,,,
AA Obanda,3,3,-,1,0,7,0,0,42.85,1,v Afghanistan,Sharjah,2013/10/02,Kenya,0,0,0-49,,,,,,,,,,
RR Patel,3,3,-,1,0,6,0,0,50.00,1,v Afghanistan,Sharjah,2013/10/02,Kenya,0,0,0-49,,,,,,,,,,
IA Karim,3,3,-,1,0,27,0,0,11.11,1,v Afghanistan,Sharjah,2013/10/04,Kenya,0,0,0-49,,,,,,,,,,
DS Wesonga,2*,2,7,1,1,5,0,0,40.00,1,v Netherlands,The Hague,2011/09/13,Kenya,0,0,0-49,,,,,,,,,,
E Otieno,2*,2,-,1,1,8,0,0,25.00,1,v Afghanistan,Sharjah,2013/10/02,Kenya,0,0,0-49,,,,,,,,,,
SO Tikolo,2,2,4,1,0,2,0,0,100.00,1,v New Zealand,Chennai,2011/02/20,Kenya,0,0,0-49,,,,,,,,,,
JK Kamande,2,2,19,1,0,16,0,0,12.50,1,v New Zealand,Chennai,2011/02/20,Kenya,0,0,0-49,,,,,,,,,,
TM Odoyo,2,2,6,1,0,6,0,0,33.33,1,v New Zealand,Chennai,2011/02/20,Kenya,0,0,0-49,,,,,,,,,,
JK Kamande,2,2,3,1,0,3,0,0,66.66,2,v Pakistan,Hambantota,2011/02/23,Kenya,0,0,0-49,,,,,,,,,,
SR Waters,2,2,22,1,0,13,0,0,15.38,1,v Canada,Delhi,2011/03/07,Kenya,0,0,0-49,,,,,,,,,,
DO Obuya,2,2,11,1,0,8,0,0,25.00,1,v Canada,Delhi,2011/03/07,Kenya,0,0,0-49,,,,,,,,,,
HA Varaiya,2,2,5,1,0,4,0,0,50.00,1,v Netherlands,The Hague,2011/09/13,Kenya,0,0,0-49,,,,,,,,,,
T Mishra,2,2,6,1,0,9,0,0,22.22,2,v Ireland,Mombasa,2012/02/20,Kenya,0,0,0-49,,,,,,,,,,
RG Aga,2,2,-,1,0,8,0,0,25.00,1,v Scotland,Aberdeen,2013/07/02,Kenya,0,0,0-49,,,,,,,,,,
IA Karim,2,2,-,1,0,6,0,0,33.33,1,v Afghanistan,Sharjah,2013/10/02,Kenya,0,0,0-49,,,,,,,,,,
NM Odhiambo,2,2,-,1,0,16,0,0,12.50,1,v Afghanistan,Sharjah,2013/10/04,Kenya,0,0,0-49,,,,,,,,,,
TM Odoyo,2,2,6,1,0,5,0,0,40.00,1,v Scotland,Christchurch,2014/01/30,Kenya,0,0,0-49,,,,,,,,,,
JO Ngoche,1*,1,6,1,1,3,0,0,33.33,1,v Canada,Delhi,2011/03/07,Kenya,0,0,0-49,,,,,,,,,,
JO Ngoche,1*,1,6,1,1,3,0,0,33.33,2,v Ireland,Mombasa,2012/02/20,Kenya,0,0,0-49,,,,,,,,,,
JO Ngoche,1*,1,-,1,1,2,0,0,50.00,2,v Scotland,Aberdeen,2013/06/30,Kenya,0,0,0-49,,,,,,,,,,
MA Ouma,1*,1,2,1,1,2,0,0,50.00,2,v Netherlands,Lincoln,2014/01/23,Kenya,0,0,0-49,,,,,,,,,,
MA Ouma,1,1,12,1,0,6,0,0,16.66,1,v New Zealand,Chennai,2011/02/20,Kenya,0,0,0-49,,,,,,,,,,
MA Ouma,1,1,7,1,0,7,0,0,14.28,1,v Sri Lanka,Colombo (RPS),2011/03/01,Kenya,0,0,0-49,,,,,,,,,,
JK Kamande,1,1,4,1,0,3,0,0,33.33,1,v Sri Lanka,Colombo (RPS),2011/03/01,Kenya,0,0,0-49,,,,,,,,,,
CO Obuya,1,1,12,1,0,6,0,0,16.66,2,v Zimbabwe,Kolkata,2011/03/20,Kenya,0,0,0-49,,,,,,,,,,
LN Oluoch,1,1,1,1,0,3,0,0,33.33,1,v Netherlands,The Hague,2011/09/12,Kenya,0,0,0-49,,,,,,,,,,
CO Obuya,1,1,-,1,0,4,0,0,25.00,1,v Afghanistan,Sharjah,2013/10/02,Kenya,0,0,0-49,,,,,,,,,,
DM Gondaria,1,1,-,1,0,10,0,0,10.00,1,v Afghanistan,Sharjah,2013/10/02,Kenya,0,0,0-49,,,,,,,,,,
Gurdeep Singh,1,1,-,1,0,23,0,0,4.34,1,v Afghanistan,Sharjah,2013/10/04,Kenya,0,0,0-49,,,,,,,,,,
CO Obuya,1,1,-,1,0,24,0,0,4.16,1,v Afghanistan,Sharjah,2013/10/04,Kenya,0,0,0-49,,,,,,,,,,
E Otieno,0*,0,3,1,1,1,0,0,0.00,2,v Pakistan,Hambantota,2011/02/23,Kenya,0,0,0-49,,,,,,,,,,
JK Kamande,0*,0,1,1,1,0,0,0,-,2,v Australia,Bengaluru,2011/03/13,Kenya,0,0,0-49,,,,,,,,,,
HA Varaiya,0*,0,1,1,1,0,0,0,-,1,v Netherlands,The Hague,2011/09/12,Kenya,0,0,0-49,,,,,,,,,,
RR Patel,0*,0,-,1,1,0,0,0,-,2,v Canada,ICCA Dubai,2013/03/13,Kenya,0,0,0-49,,,,,,,,,,
NN Odhiambo,0,0,6,1,0,6,0,0,0.00,1,v New Zealand,Chennai,2011/02/20,Kenya,0,0,0-49,,,,,,,,,,
SO Ngoche,0,0,1,1,0,1,0,0,0.00,1,v New Zealand,Chennai,2011/02/20,Kenya,0,0,0-49,,,,,,,,,,
E Otieno,0,0,4,1,0,4,0,0,0.00,1,v New Zealand,Chennai,2011/02/20,Kenya,0,0,0-49,,,,,,,,,,
RR Patel,0,0,4,1,0,6,0,0,0.00,2,v Pakistan,Hambantota,2011/02/23,Kenya,0,0,0-49,,,,,,,,,,
TM Odoyo,0,0,8,1,0,8,0,0,0.00,2,v Pakistan,Hambantota,2011/02/23,Kenya,0,0,0-49,,,,,,,,,,
NN Odhiambo,0,0,8,1,0,6,0,0,0.00,2,v Pakistan,Hambantota,2011/02/23,Kenya,0,0,0-49,,,,,,,,,,
SO Ngoche,0,0,8,1,0,1,0,0,0.00,2,v Pakistan,Hambantota,2011/02/23,Kenya,0,0,0-49,,,,,,,,,,
T Mishra,0,0,28,1,0,13,0,0,0.00,1,v Sri Lanka,Colombo (RPS),2011/03/01,Kenya,0,0,0-49,,,,,,,,,,
PJ Ongondo,0,0,3,1,0,1,0,0,0.00,1,v Sri Lanka,Colombo (RPS),2011/03/01,Kenya,0,0,0-49,,,,,,,,,,
SO Ngoche,0,0,1,1,0,1,0,0,0.00,1,v Sri Lanka,Colombo (RPS),2011/03/01,Kenya,0,0,0-49,,,,,,,,,,
E Otieno,0,0,2,1,0,2,0,0,0.00,1,v Sri Lanka,Colombo (RPS),2011/03/01,Kenya,0,0,0-49,,,,,,,,,,
MA Ouma,0,0,2,1,0,2,0,0,0.00,1,v Canada,Delhi,2011/03/07,Kenya,0,0,0-49,,,,,,,,,,
DO Obuya,0,0,4,1,0,2,0,0,0.00,2,v Zimbabwe,Kolkata,2011/03/20,Kenya,0,0,0-49,,,,,,,,,,
HA Varaiya,0,0,1,1,0,1,0,0,0.00,2,v Ireland,Mombasa,2012/02/20,Kenya,0,0,0-49,,,,,,,,,,
AA Obanda,0,0,-,1,0,2,0,0,0.00,2,v Scotland,Aberdeen,2013/06/30,Kenya,0,0,0-49,,,,,,,,,,
CO Obuya,0,0,-,1,0,9,0,0,0.00,2,v Scotland,Aberdeen,2013/06/30,Kenya,0,0,0-49,,,,,,,,,,
HA Varaiya,0,0,-,1,0,1,0,0,0.00,2,v Scotland,Aberdeen,2013/06/30,Kenya,0,0,0-49,,,,,,,,,,
NN Odhiambo,0,0,-,1,0,2,0,0,0.00,1,v Afghanistan,Sharjah,2013/10/04,Kenya,0,0,0-49,,,,,,,,,,
HA Varaiya,0,0,-,1,0,1,0,0,0.00,1,v Afghanistan,Sharjah,2013/10/04,Kenya,0,0,0-49,,,,,,,,,,
TM Odoyo,0,0,2,1,0,2,0,0,0.00,2,v Netherlands,Lincoln,2014/01/23,Kenya,0,0,0-49,,,,,,,,,,
E Otieno,DNB,-,-,0,0,-,-,-,-,2,v Australia,Bengaluru,2011/03/13,Kenya,0,0,-,,,,,,,,,,
JO Ngoche,DNB,-,-,0,0,-,-,-,-,2,v Australia,Bengaluru,2011/03/13,Kenya,0,0,-,,,,,,,,,,
NN Odhiambo,DNB,-,-,0,0,-,-,-,-,2,v Australia,Bengaluru,2011/03/13,Kenya,0,0,-,,,,,,,,,,
LN Onyango,DNB,-,-,0,0,-,-,-,-,1,v Netherlands,The Hague,2011/09/12,Kenya,0,0,-,,,,,,,,,,
EB Ringera,DNB,-,-,0,0,-,-,-,-,1,v Netherlands,The Hague,2011/09/13,Kenya,0,0,-,,,,,,,,,,
SO Ngoche,DNB,-,-,0,0,-,-,-,-,2,v Ireland,Mombasa,2012/02/18,Kenya,0,0,-,,,,,,,,,,
NN Odhiambo,DNB,-,-,0,0,-,-,-,-,2,v Ireland,Mombasa,2012/02/18,Kenya,0,0,-,,,,,,,,,,
RG Aga,DNB,-,-,0,0,-,-,-,-,2,v Ireland,Mombasa,2012/02/18,Kenya,0,0,-,,,,,,,,,,
JO Ngoche,DNB,-,-,0,0,-,-,-,-,2,v Ireland,Mombasa,2012/02/18,Kenya,0,0,-,,,,,,,,,,
AA Obanda,DNB,-,-,0,0,-,-,-,-,2,v Ireland,Mombasa,2012/02/18,Kenya,0,0,-,,,,,,,,,,
HA Varaiya,DNB,-,-,0,0,-,-,-,-,2,v Ireland,Mombasa,2012/02/18,Kenya,0,0,-,,,,,,,,,,
RG Aga,DNB,-,-,0,0,-,-,-,-,2,v Canada,ICCA Dubai,2013/03/11,Kenya,0,0,-,,,,,,,,,,
JO Ngoche,DNB,-,-,0,0,-,-,-,-,2,v Canada,ICCA Dubai,2013/03/11,Kenya,0,0,-,,,,,,,,,,
