Innings Player,Innings Runs Scored,Innings Runs Scored Num,Innings Minutes Batted,Innings Batted Flag,Innings Not Out Flag,Innings Balls Faced,Innings Boundary Fours,Innings Boundary Sixes,Innings Batting Strike Rate,Innings Number,Opposition,Ground,Innings Date,Country,"50's","100's",Innings Runs Scored Buckets,Innings Overs Bowled,Innings Bowled Flag,Innings Maidens Bowled,Innings Runs Conceded,Innings Wickets Taken,4 Wickets,5 Wickets,10 Wickets,Innings Wickets Taken Buckets,Innings Economy Rate
EJG Morgan,52,52,50,1,0,34,7,1,152.94,2,v South Africa,East London,2020/02/12,England,1,0,50-99,,,,,,,,,,
EJG Morgan,51,51,46,1,0,38,1,4,134.21,2,v India,Kanpur,2017/01/26,England,1,0,50-99,,,,,,,,,,
C Kieswetter,50,50,51,1,0,32,3,3,156.25,1,v South Africa,Birmingham,2012/09/12,England,1,0,50-99,,,,,,,,,,
MJ Lumb,50,50,43,1,0,34,6,2,147.05,2,v India,Mumbai,2012/12/22,England,1,0,50-99,,,,,,,,,,
DJ Malan,50,50,62,1,0,36,5,2,138.88,1,v Australia,Hobart,2018/02/07,England,1,0,50-99,,,,,,,,,,
EJG Morgan,49*,49,51,1,1,26,5,2,188.46,2,v India,Mumbai,2012/12/22,England,0,0,0-49,,,,,,,,,,
EJG Morgan,49,49,39,1,0,27,7,1,181.48,2,v India,Manchester,2011/08/31,England,0,0,0-49,,,,,,,,,,
AD Hales,49,49,-,1,0,24,5,2,204.16,1,v Australia,Birmingham,2018/06/27,England,0,0,0-49,,,,,,,,,,
JM Vince,49,49,62,1,0,39,4,1,125.64,2,v New Zealand,Nelson,2019/11/05,England,0,0,0-49,,,,,,,,,,
JE Root,48,48,42,1,0,36,3,2,133.33,1,v West Indies,Mumbai,2016/03/16,England,0,0,0-49,,,,,,,,,,
TT Bresnan,47*,47,39,1,1,29,5,1,162.06,2,v West Indies,Bridgetown,2014/03/09,England,0,0,0-49,,,,,,,,,,
EJG Morgan,47*,47,-,1,1,39,1,2,120.51,2,v Sri Lanka,Southampton,2016/07/05,England,0,0,0-49,,,,,,,,,,
AD Hales,47*,47,58,1,1,38,3,2,123.68,2,v South Africa,Southampton,2017/06/21,England,0,0,0-49,,,,,,,,,,
BA Stokes,47*,47,49,1,1,30,4,2,156.66,1,v South Africa,Durban,2020/02/14,England,0,0,0-49,,,,,,,,,,
EJG Morgan,47,47,38,1,0,32,4,3,146.87,1,v Sri Lanka,Bristol,2011/06/25,England,0,0,0-49,,,,,,,,,,
JM Bairstow,47,47,53,1,0,37,8,1,127.02,2,v South Africa,Taunton,2017/06/23,England,0,0,0-49,,,,,,,,,,
AD Hales,47,47,34,1,0,24,6,3,195.83,2,v New Zealand,Wellington,2018/02/13,England,0,0,0-49,,,,,,,,,,
JE Root,47,47,-,1,0,42,5,0,111.90,2,v Pakistan,Cardiff,2019/05/05,England,0,0,0-49,,,,,,,,,,
JM Bairstow,47,47,-,1,0,18,2,5,261.11,2,v New Zealand,Auckland,2019/11/10,England,0,0,0-49,,,,,,,,,,
JE Root,46*,46,65,1,1,46,4,0,100.00,2,v India,Kanpur,2017/01/26,England,0,0,0-49,,,,,,,,,,
EJG Morgan,46,46,32,1,0,26,4,3,176.92,1,v New Zealand,Auckland,2013/02/09,England,0,0,0-49,,,,,,,,,,
JM Vince,46,46,91,1,0,45,3,1,102.22,1,v Pakistan,Sharjah,2015/11/30,England,0,0,0-49,,,,,,,,,,
JC Buttler,46,46,68,1,0,49,3,0,93.87,1,v Australia,Melbourne,2018/02/10,England,0,0,0-49,,,,,,,,,,
T Banton,46,46,40,1,0,31,8,0,148.38,2,v Pakistan,Manchester,2020/09/01,England,0,0,0-49,,,,,,,,,,
EJG Morgan,45*,45,64,1,1,38,3,1,118.42,1,v Pakistan,Dubai (DSC),2015/11/26,England,0,0,0-49,,,,,,,,,,
RS Bopara,45,45,37,1,0,29,4,1,155.17,2,v Australia,Southampton,2013/08/29,England,0,0,0-49,,,,,,,,,,
JJ Roy,44,44,-,1,0,26,6,0,169.23,1,v Australia,Birmingham,2018/06/27,England,0,0,0-49,,,,,,,,,,
JM Bairstow,44,44,34,1,0,24,4,2,183.33,2,v Pakistan,Manchester,2020/08/30,England,0,0,0-49,,,,,,,,,,
JC Buttler,44,44,35,1,0,29,5,2,151.72,1,v Australia,Southampton,2020/09/04,England,0,0,0-49,,,,,,,,,,
EJG Morgan,43,43,40,1,0,33,5,1,130.30,2,v Australia,Adelaide,2011/01/12,England,0,0,0-49,,,,,,,,,,
MJ Lumb,43,43,47,1,0,27,6,1,159.25,1,v Australia,Chester-le-Street,2013/08/31,England,0,0,0-49,,,,,,,,,,
JJ Roy,43,43,21,1,0,16,5,3,268.75,2,v South Africa,Mumbai,2016/03/18,England,0,0,0-49,,,,,,,,,,
AD Hales,43,43,39,1,0,17,8,1,252.94,2,v West Indies,Chester-le-Street,2017/09/16,England,0,0,0-49,,,,,,,,,,
AD Hales,42,42,74,1,0,33,4,1,127.27,2,v India,Mumbai,2012/12/22,England,0,0,0-49,,,,,,,,,,
LJ Wright,42,42,16,1,0,20,3,4,210.00,1,v New Zealand,Auckland,2013/02/09,England,0,0,0-49,,,,,,,,,,
RS Bopara,42,42,35,1,0,24,5,1,175.00,2,v West Indies,Bridgetown,2014/03/09,England,0,0,0-49,,,,,,,,,,
JJ Roy,42,42,49,1,0,39,3,2,107.69,1,v Sri Lanka,Delhi,2016/03/26,England,0,0,0-49,,,,,,,,,,
JE Root,42,42,60,1,0,37,4,2,113.51,2,v India,Bengaluru,2017/02/01,England,0,0,0-49,,,,,,,,,,
DJ Malan,42,42,-,1,0,32,7,0,131.25,2,v Australia,Southampton,2020/09/06,England,0,0,0-49,,,,,,,,,,
MM Ali,41*,41,50,1,1,33,4,1,124.24,1,v Afghanistan,Delhi,2016/03/23,England,0,0,0-49,,,,,,,,,,
KP Pietersen,41,41,49,1,0,27,3,2,151.85,1,v Sri Lanka,Bristol,2011/06/25,England,0,0,0-49,,,,,,,,,,
JM Vince,41,41,47,1,0,36,6,1,113.88,1,v Pakistan,Dubai (DSC),2015/11/26,England,0,0,0-49,,,,,,,,,,
AD Hales,40,40,59,1,0,36,1,2,111.11,1,v West Indies,Bridgetown,2014/03/11,England,0,0,0-49,,,,,,,,,,
AD Hales,40,40,39,1,0,25,3,3,160.00,1,v India,Birmingham,2014/09/07,England,0,0,0-49,,,,,,,,,,
EJG Morgan,40,40,34,1,0,21,2,3,190.47,2,v India,Bengaluru,2017/02/01,England,0,0,0-49,,,,,,,,,,
JJ Roy,40,40,46,1,0,29,3,2,137.93,1,v South Africa,Durban,2020/02/14,England,0,0,0-49,,,,,,,,,,
IR Bell,39,39,34,1,0,30,3,0,130.00,2,v Australia,Melbourne,2011/01/14,England,0,0,0-49,,,,,,,,,,
RS Bopara,39,39,42,1,0,32,2,1,121.87,2,v Pakistan,Dubai (DSC),2012/02/23,England,0,0,0-49,,,,,,,,,,
AD Hales,39,39,43,1,0,29,5,1,134.48,2,v New Zealand,The Oval,2013/06/25,England,0,0,0-49,,,,,,,,,,
DJ Malan,39,39,57,1,0,29,2,2,134.48,2,v New Zealand,Wellington,2019/11/03,England,0,0,0-49,,,,,,,,,,
MM Ali,39,39,15,1,0,11,3,4,354.54,1,v South Africa,Durban,2020/02/14,England,0,0,0-49,,,,,,,,,,
JM Bairstow,38,38,36,1,0,22,3,2,172.72,1,v New Zealand,Auckland,2013/02/09,England,0,0,0-49,,,,,,,,,,
AD Hales,38,38,54,1,0,31,4,1,122.58,1,v West Indies,Bridgetown,2014/03/13,England,0,0,0-49,,,,,,,,,,
AD Hales,38,38,35,1,0,22,6,1,172.72,2,v South Africa,Chattogram,2014/03/29,England,0,0,0-49,,,,,,,,,,
JM Vince,38,38,38,1,0,24,3,2,158.33,1,v Pakistan,Dubai (DSC),2015/11/27,England,0,0,0-49,,,,,,,,,,
EJG Morgan,38,38,44,1,0,23,0,4,165.21,1,v South Africa,Johannesburg,2016/02/21,England,0,0,0-49,,,,,,,,,,
JE Root,38,38,82,1,0,38,2,0,100.00,2,v India,Nagpur,2017/01/29,England,0,0,0-49,,,,,,,,,,
BA Stokes,38,38,30,1,0,27,2,2,140.74,2,v India,Nagpur,2017/01/29,England,0,0,0-49,,,,,,,,,,
CR Woakes,37,37,31,1,0,24,1,3,154.16,1,v Pakistan,Sharjah,2015/11/30,England,0,0,0-49,,,,,,,,,,
AD Hales,37,37,40,1,0,26,5,0,142.30,1,v Pakistan,Manchester,2016/09/07,England,0,0,0-49,,,,,,,,,,
JM Bairstow,37,37,32,1,0,31,4,2,119.35,2,v West Indies,Basseterre,2019/03/10,England,0,0,0-49,,,,,,,,,,
BA Stokes,37,37,-,1,0,27,1,3,137.03,2,v South Africa,Cape Town,2020/11/27,England,0,0,0-49,,,,,,,,,,
MM Ali,36,36,35,1,0,23,6,1,156.52,1,v New Zealand,Chattogram,2014/03/22,England,0,0,0-49,,,,,,,,,,
JC Buttler,36,36,29,1,0,22,1,3,163.63,1,v West Indies,Kolkata,2016/04/03,England,0,0,0-49,,,,,,,,,,
AD Hales,36,36,63,1,0,28,2,2,128.57,1,v South Africa,Cardiff,2017/06/25,England,0,0,0-49,,,,,,,,,,
JM Vince,36,36,-,1,0,27,3,1,133.33,2,v Pakistan,Cardiff,2019/05/05,England,0,0,0-49,,,,,,,,,,
CJ Jordan,36,36,16,1,0,19,3,3,189.47,2,v New Zealand,Wellington,2019/11/03,England,0,0,0-49,,,,,,,,,,
C Kieswetter,35,35,38,1,0,25,4,2,140.00,2,v India,Colombo (RPS),2012/09/23,England,0,0,0-49,,,,,,,,,,
JE Root,35,35,-,1,0,24,4,0,145.83,1,v Australia,Birmingham,2018/06/27,England,0,0,0-49,,,,,,,,,,
JM Bairstow,35,35,-,1,0,28,5,1,125.00,2,v New Zealand,Christchurch,2019/11/01,England,0,0,0-49,,,,,,,,,,
JM Bairstow,35,35,23,1,0,17,2,3,205.88,1,v South Africa,Durban,2020/02/14,England,0,0,0-49,,,,,,,,,,
EJG Morgan,34*,34,-,1,1,21,4,1,161.90,2,v New Zealand,Christchurch,2019/11/01,England,0,0,0-49,,,,,,,,,,
GP Swann,34,34,22,1,0,20,4,1,170.00,2,v Sri Lanka,Pallekele,2012/10/01,England,0,0,0-49,,,,,,,,,,
LJ Wright,34,34,29,1,0,21,3,1,161.90,1,v India,Pune,2012/12/20,England,0,0,0-49,,,,,,,,,,
EJG Morgan,34,34,31,1,0,20,2,2,170.00,2,v Australia,Sydney,2014/02/02,England,0,0,0-49,,,,,,,,,,
JC Buttler,34,34,37,1,0,24,2,1,141.66,2,v South Africa,Chattogram,2014/03/29,England,0,0,0-49,,,,,,,,,,
JE Root,34,34,22,1,0,17,4,2,200.00,1,v South Africa,Johannesburg,2016/02/21,England,0,0,0-49,,,,,,,,,,
JC Buttler,34,34,-,1,0,21,7,0,161.90,1,v India,Bristol,2018/07/08,England,0,0,0-49,,,,,,,,,,
JC Buttler,33*,33,28,1,1,21,0,3,157.14,1,v India,Pune,2012/12/20,England,0,0,0-49,,,,,,,,,,
KP Pietersen,33,33,31,1,0,23,5,0,143.47,2,v India,Manchester,2011/08/31,England,0,0,0-49,,,,,,,,,,
KP Pietersen,33,33,26,1,0,21,4,1,157.14,2,v Pakistan,Dubai (DSC),2012/02/23,England,0,0,0-49,,,,,,,,,,
MJ Lumb,33,33,42,1,0,24,4,1,137.50,1,v New Zealand,Chattogram,2014/03/22,England,0,0,0-49,,,,,,,,,,
JC Buttler,33,33,38,1,0,22,1,3,150.00,1,v Pakistan,Dubai (DSC),2015/11/27,England,0,0,0-49,,,,,,,,,,
JC Buttler,32*,32,16,1,1,10,2,3,320.00,1,v South Africa,Birmingham,2012/09/12,England,0,0,0-49,,,,,,,,,,
JC Buttler,32*,32,19,1,1,16,2,3,200.00,1,v New Zealand,Auckland,2013/02/09,England,0,0,0-49,,,,,,,,,,
JC Buttler,32*,32,51,1,1,30,2,0,106.66,1,v South Africa,Cape Town,2016/02/19,England,0,0,0-49,,,,,,,,,,
JC Buttler,32*,32,20,1,1,17,2,3,188.23,2,v New Zealand,Delhi,2016/03/30,England,0,0,0-49,,,,,,,,,,
JE Root,32,32,30,1,0,24,3,1,133.33,2,v Australia,Hobart,2014/01/29,England,0,0,0-49,,,,,,,,,,
JC Buttler,32,32,35,1,0,23,4,0,139.13,1,v New Zealand,Chattogram,2014/03/22,England,0,0,0-49,,,,,,,,,,
JE Root,32,32,23,1,0,22,4,1,145.45,1,v Pakistan,Sharjah,2015/11/30,England,0,0,0-49,,,,,,,,,,
JJ Roy,32,32,32,1,0,23,4,1,139.13,2,v India,Bengaluru,2017/02/01,England,0,0,0-49,,,,,,,,,,
EJG Morgan,32,32,16,1,0,17,3,3,188.23,2,v New Zealand,Wellington,2019/11/03,England,0,0,0-49,,,,,,,,,,
RS Bopara,31*,31,56,1,1,36,2,0,86.11,2,v India,Manchester,2011/08/31,England,0,0,0-49,,,,,,,,,,
BA Stokes,31,31,30,1,0,23,3,1,134.78,2,v West Indies,The Oval,2011/09/25,England,0,0,0-49,,,,,,,,,,
C Kieswetter,31,31,46,1,0,24,2,1,129.16,1,v Pakistan,Dubai (DSC),2012/02/25,England,0,0,0-49,,,,,,,,,,
AD Hales,31,31,39,1,0,27,5,0,114.81,1,v Afghanistan,Colombo (RPS),2012/09/21,England,0,0,0-49,,,,,,,,,,
RS Bopara,31,31,36,1,0,18,3,1,172.22,2,v South Africa,Chattogram,2014/03/29,England,0,0,0-49,,,,,,,,,,
JC Buttler,31,31,35,1,0,22,1,2,140.90,1,v South Africa,Cardiff,2017/06/25,England,0,0,0-49,,,,,,,,,,
T Banton,31,31,35,1,0,20,4,1,155.00,1,v New Zealand,Napier,2019/11/08,England,0,0,0-49,,,,,,,,,,
RS Bopara,30*,30,39,1,1,18,2,1,166.66,2,v New Zealand,The Oval,2013/06/25,England,0,0,0-49,,,,,,,,,,
EJG Morgan,30,30,38,1,0,31,1,1,96.77,2,v New Zealand,Pallekele,2012/09/29,England,0,0,0-49,,,,,,,,,,
LJ Wright,30,30,20,1,0,18,3,1,166.66,1,v Australia,Chester-le-Street,2013/08/31,England,0,0,0-49,,,,,,,,,,
JC Buttler,30,30,29,1,0,20,0,3,150.00,1,v West Indies,Mumbai,2016/03/16,England,0,0,0-49,,,,,,,,,,
JC Buttler,30,30,36,1,0,27,2,0,111.11,2,v West Indies,Chester-le-Street,2017/09/16,England,0,0,0-49,,,,,,,,,,
JJ Roy,30,30,-,1,0,20,5,0,150.00,1,v India,Manchester,2018/07/03,England,0,0,0-49,,,,,,,,,,
AD Hales,30,30,-,1,0,24,3,2,125.00,1,v India,Bristol,2018/07/08,England,0,0,0-49,,,,,,,,,,
JL Denly,30,30,-,1,0,29,4,0,103.44,2,v West Indies,Gros Islet,2019/03/05,England,0,0,0-49,,,,,,,,,,
DJ Willey,29*,29,-,1,1,15,2,2,193.33,1,v India,Manchester,2018/07/03,England,0,0,0-49,,,,,,,,,,
JL Denly,29*,29,31,1,1,19,4,0,152.63,1,v Australia,Southampton,2020/09/08,England,0,0,0-49,,,,,,,,,,
SM Davies,29,29,58,1,0,26,2,0,111.53,2,v Australia,Melbourne,2011/01/14,England,0,0,0-49,,,,,,,,,,
MJ Lumb,29,29,17,1,0,15,3,2,193.33,2,v New Zealand,The Oval,2013/06/25,England,0,0,0-49,,,,,,,,,,
JJ Roy,29,29,31,1,0,22,1,2,131.81,1,v Pakistan,Dubai (DSC),2015/11/27,England,0,0,0-49,,,,,,,,,,
SW Billings,29,29,30,1,0,23,4,1,126.08,1,v Australia,Melbourne,2018/02/10,England,0,0,0-49,,,,,,,,,,
RS Bopara,28*,28,22,1,1,15,3,1,186.66,2,v Sri Lanka,The Oval,2014/05/20,England,0,0,0-49,,,,,,,,,,
AD Hales,28,28,50,1,0,26,4,0,107.69,1,v West Indies,Mumbai,2016/03/16,England,0,0,0-49,,,,,,,,,,
JJ Roy,28,28,17,1,0,14,3,2,200.00,2,v South Africa,Southampton,2017/06/21,England,0,0,0-49,,,,,,,,,,
JM Bairstow,28,28,-,1,0,18,0,2,155.55,2,v India,Cardiff,2018/07/06,England,0,0,0-49,,,,,,,,,,
CJ Jordan,27*,27,8,1,1,9,0,4,300.00,1,v West Indies,Bridgetown,2014/03/13,England,0,0,0-49,,,,,,,,,,
EJG Morgan,27*,27,28,1,1,14,1,2,192.85,1,v West Indies,Mumbai,2016/03/16,England,0,0,0-49,,,,,,,,,,
JE Root,27*,27,38,1,1,22,3,0,122.72,2,v New Zealand,Delhi,2016/03/30,England,0,0,0-49,,,,,,,,,,
IR Bell,27,27,20,1,0,17,4,1,158.82,2,v Australia,Adelaide,2011/01/12,England,0,0,0-49,,,,,,,,,,
EJG Morgan,27,27,31,1,0,23,1,1,117.39,1,v Afghanistan,Colombo (RPS),2012/09/21,England,0,0,0-49,,,,,,,,,,
JC Buttler,27,27,25,1,0,17,1,2,158.82,2,v Australia,Southampton,2013/08/29,England,0,0,0-49,,,,,,,,,,
AD Hales,27,27,31,1,0,23,2,1,117.39,1,v New Zealand,Manchester,2015/06/23,England,0,0,0-49,,,,,,,,,,
AD Hales,27,27,21,1,0,21,5,0,128.57,1,v South Africa,Cape Town,2016/02/19,England,0,0,0-49,,,,,,,,,,
JM Bairstow,27,27,43,1,0,21,1,1,128.57,2,v West Indies,Chester-le-Street,2017/09/16,England,0,0,0-49,,,,,,,,,,
MM Ali,27,27,-,1,0,11,1,3,245.45,1,v Sri Lanka,Colombo (RPS),2018/10/27,England,0,0,0-49,,,,,,,,,,
EJG Morgan,27,27,31,1,0,24,2,1,112.50,1,v South Africa,Durban,2020/02/14,England,0,0,0-49,,,,,,,,,,
