Innings Player,Innings Runs Scored,Innings Runs Scored Num,Innings Minutes Batted,Innings Batted Flag,Innings Not Out Flag,Innings Balls Faced,Innings Boundary Fours,Innings Boundary Sixes,Innings Batting Strike Rate,Innings Number,Opposition,Ground,Innings Date,Country,"50's","100's",Innings Runs Scored Buckets,Innings Overs Bowled,Innings Bowled Flag,Innings Maidens Bowled,Innings Runs Conceded,Innings Wickets Taken,4 Wickets,5 Wickets,10 Wickets,Innings Wickets Taken Buckets,Innings Economy Rate
PD Salt,38,38,39,1,0,35,4,1,108.57,1,v Bangladesh,Chattogram,2023/03/09,England,0,0,0-49,,,,,,,,,,
PD Salt,38,38,30,1,0,22,5,1,172.72,1,v West Indies,Tarouba,2023/12/21,England,0,0,0-49,,,,,,,,,,
HC Brook,31*,31,13,1,1,7,1,4,442.85,2,v West Indies,"St George's",2023/12/16,England,0,0,0-49,,,,,,,,,,
LS Livingstone,30,30,29,1,0,18,0,3,166.66,2,v West Indies,"St George's",2023/12/16,England,0,0,0-49,,,,,,,,,,
BM Duckett,28,28,51,1,0,28,2,0,100.00,1,v Bangladesh,Mirpur,2023/03/12,England,0,0,0-49,,,,,,,,,,
LS Livingstone,28,28,50,1,0,29,0,2,96.55,1,v West Indies,Tarouba,2023/12/21,England,0,0,0-49,,,,,,,,,,
LS Livingstone,27,27,32,1,0,19,1,2,142.10,1,v West Indies,Bridgetown,2023/12/12,England,0,0,0-49,,,,,,,,,,
MM Ali,26,26,39,1,0,16,1,2,162.50,2,v New Zealand,Birmingham,2023/09/03,England,0,0,0-49,,,,,,,,,,
DJ Malan,26,26,43,1,0,21,4,0,123.80,1,v New Zealand,Nottingham,2023/09/05,England,0,0,0-49,,,,,,,,,,
LS Livingstone,26,26,33,1,0,20,0,2,130.00,1,v New Zealand,Nottingham,2023/09/05,England,0,0,0-49,,,,,,,,,,
PD Salt,25,25,33,1,0,19,3,1,131.57,1,v Bangladesh,Mirpur,2023/03/12,England,0,0,0-49,,,,,,,,,,
PD Salt,25,25,33,1,0,23,2,1,108.69,2,v West Indies,"St George's",2023/12/14,England,0,0,0-49,,,,,,,,,,
WG Jacks,24,24,33,1,0,21,4,0,114.28,2,v West Indies,"St George's",2023/12/14,England,0,0,0-49,,,,,,,,,,
WG Jacks,24,24,18,1,0,9,2,2,266.66,1,v West Indies,Tarouba,2023/12/19,England,0,0,0-49,,,,,,,,,,
MM Ali,23,23,24,1,0,21,1,1,109.52,1,v West Indies,Tarouba,2023/12/21,England,0,0,0-49,,,,,,,,,,
MM Ali,22*,22,31,1,1,13,1,2,169.23,2,v West Indies,"St George's",2023/12/14,England,0,0,0-49,,,,,,,,,,
WG Jacks,22,22,33,1,0,12,2,1,183.33,2,v New Zealand,Chester-le-Street,2023/08/30,England,0,0,0-49,,,,,,,,,,
BM Duckett,20,20,17,1,0,13,3,0,153.84,1,v Bangladesh,Chattogram,2023/03/09,England,0,0,0-49,,,,,,,,,,
WG Jacks,19,19,24,1,0,11,3,1,172.72,1,v New Zealand,Manchester,2023/09/01,England,0,0,0-49,,,,,,,,,,
WG Jacks,17,17,11,1,0,9,0,2,188.88,1,v West Indies,Bridgetown,2023/12/12,England,0,0,0-49,,,,,,,,,,
LS Livingstone,17,17,15,1,0,9,2,1,188.88,2,v West Indies,"St George's",2023/12/14,England,0,0,0-49,,,,,,,,,,
WG Jacks,16,16,28,1,0,15,2,0,106.66,1,v New Zealand,Nottingham,2023/09/05,England,0,0,0-49,,,,,,,,,,
MM Ali,15,15,32,1,0,17,1,1,88.23,1,v Bangladesh,Mirpur,2023/03/12,England,0,0,0-49,,,,,,,,,,
BM Duckett,14,14,25,1,0,12,1,0,116.66,1,v West Indies,Bridgetown,2023/12/12,England,0,0,0-49,,,,,,,,,,
CR Woakes,13*,13,14,1,1,10,2,0,130.00,2,v Bangladesh,Mirpur,2023/03/14,England,0,0,0-49,,,,,,,,,,
JC Buttler,13*,13,10,1,1,8,0,1,162.50,1,v New Zealand,Manchester,2023/09/01,England,0,0,0-49,,,,,,,,,,
SM Curran,13,13,18,1,0,14,1,0,92.85,1,v West Indies,Bridgetown,2023/12/12,England,0,0,0-49,,,,,,,,,,
SM Curran,12,12,24,1,0,16,1,0,75.00,1,v Bangladesh,Mirpur,2023/03/12,England,0,0,0-49,,,,,,,,,,
JM Bairstow,12,12,31,1,0,16,1,0,75.00,2,v New Zealand,Birmingham,2023/09/03,England,0,0,0-49,,,,,,,,,,
SM Curran,12,12,26,1,0,15,0,0,80.00,1,v West Indies,Tarouba,2023/12/21,England,0,0,0-49,,,,,,,,,,
Rehan Ahmed,11,11,12,1,0,11,2,0,100.00,1,v Bangladesh,Mirpur,2023/03/12,England,0,0,0-49,,,,,,,,,,
BM Duckett,11,11,20,1,0,11,2,0,100.00,2,v Bangladesh,Mirpur,2023/03/14,England,0,0,0-49,,,,,,,,,,
WG Jacks,11,11,12,1,0,8,2,0,137.50,2,v New Zealand,Birmingham,2023/09/03,England,0,0,0-49,,,,,,,,,,
Rehan Ahmed,11,11,10,1,0,7,0,1,157.14,1,v New Zealand,Nottingham,2023/09/05,England,0,0,0-49,,,,,,,,,,
JC Buttler,11,11,14,1,0,11,2,0,100.00,1,v West Indies,Tarouba,2023/12/21,England,0,0,0-49,,,,,,,,,,
LS Livingstone,10*,10,9,1,1,4,0,1,250.00,2,v New Zealand,Chester-le-Street,2023/08/30,England,0,0,0-49,,,,,,,,,,
Rehan Ahmed,10*,10,7,1,1,3,1,1,333.33,2,v West Indies,"St George's",2023/12/14,England,0,0,0-49,,,,,,,,,,
MM Ali,9,9,12,1,0,10,0,1,90.00,2,v Bangladesh,Mirpur,2023/03/14,England,0,0,0-49,,,,,,,,,,
MM Ali,8*,8,23,1,1,7,0,0,114.28,1,v Bangladesh,Chattogram,2023/03/09,England,0,0,0-49,,,,,,,,,,
AAP Atkinson,8*,8,14,1,1,10,0,0,80.00,2,v New Zealand,Birmingham,2023/09/03,England,0,0,0-49,,,,,,,,,,
HC Brook,8,8,19,1,0,8,1,0,100.00,2,v New Zealand,Birmingham,2023/09/03,England,0,0,0-49,,,,,,,,,,
AU Rashid,8,8,13,1,0,8,0,0,100.00,2,v New Zealand,Birmingham,2023/09/03,England,0,0,0-49,,,,,,,,,,
WG Jacks,7,7,6,1,0,5,0,1,140.00,1,v West Indies,Tarouba,2023/12/21,England,0,0,0-49,,,,,,,,,,
HC Brook,7,7,7,1,0,6,1,0,116.66,1,v West Indies,Tarouba,2023/12/21,England,0,0,0-49,,,,,,,,,,
HC Brook,6*,6,7,1,1,4,0,0,150.00,1,v West Indies,Tarouba,2023/12/19,England,0,0,0-49,,,,,,,,,,
SM Curran,6,6,12,1,0,11,0,0,54.54,1,v Bangladesh,Chattogram,2023/03/09,England,0,0,0-49,,,,,,,,,,
MM Ali,6,6,1,1,0,2,0,1,300.00,1,v New Zealand,Manchester,2023/09/01,England,0,0,0-49,,,,,,,,,,
CJ Jordan,5*,5,4,1,1,3,1,0,166.66,1,v Bangladesh,Chattogram,2023/03/09,England,0,0,0-49,,,,,,,,,,
DJ Malan,5,5,11,1,0,8,1,0,62.50,1,v Bangladesh,Mirpur,2023/03/12,England,0,0,0-49,,,,,,,,,,
SM Curran,5,5,8,1,0,4,1,0,125.00,1,v New Zealand,Nottingham,2023/09/05,England,0,0,0-49,,,,,,,,,,
JC Buttler,5,5,12,1,0,7,1,0,71.42,2,v West Indies,"St George's",2023/12/14,England,0,0,0-49,,,,,,,,,,
HC Brook,5,5,11,1,0,8,0,0,62.50,2,v West Indies,"St George's",2023/12/14,England,0,0,0-49,,,,,,,,,,
DJ Malan,4,4,11,1,0,7,0,0,57.14,1,v Bangladesh,Chattogram,2023/03/09,England,0,0,0-49,,,,,,,,,,
JC Buttler,4,4,6,1,0,6,0,0,66.66,1,v Bangladesh,Mirpur,2023/03/12,England,0,0,0-49,,,,,,,,,,
SM Curran,4,4,10,1,0,6,0,0,66.66,2,v Bangladesh,Mirpur,2023/03/14,England,0,0,0-49,,,,,,,,,,
JM Bairstow,4,4,2,1,0,2,1,0,200.00,2,v New Zealand,Chester-le-Street,2023/08/30,England,0,0,0-49,,,,,,,,,,
HC Brook,4,4,14,1,0,8,0,0,50.00,1,v New Zealand,Nottingham,2023/09/05,England,0,0,0-49,,,,,,,,,,
CR Woakes,3*,3,13,1,1,6,0,0,50.00,1,v West Indies,Bridgetown,2023/12/12,England,0,0,0-49,,,,,,,,,,
CJ Jordan,3,3,8,1,0,10,0,0,30.00,1,v Bangladesh,Mirpur,2023/03/12,England,0,0,0-49,,,,,,,,,,
L Wood,3,3,8,1,0,4,0,0,75.00,2,v New Zealand,Birmingham,2023/09/03,England,0,0,0-49,,,,,,,,,,
CJ Jordan,2*,2,8,1,1,4,0,0,50.00,2,v Bangladesh,Mirpur,2023/03/14,England,0,0,0-49,,,,,,,,,,
DJ Malan,2,2,15,1,0,11,0,0,18.18,2,v New Zealand,Birmingham,2023/09/03,England,0,0,0-49,,,,,,,,,,
LS Livingstone,2,2,6,1,0,6,0,0,33.33,2,v New Zealand,Birmingham,2023/09/03,England,0,0,0-49,,,,,,,,,,
CJ Jordan,2,2,5,1,0,3,0,0,66.66,2,v New Zealand,Birmingham,2023/09/03,England,0,0,0-49,,,,,,,,,,
CR Woakes,2,2,10,1,0,5,0,0,40.00,2,v West Indies,"St George's",2023/12/14,England,0,0,0-49,,,,,,,,,,
CR Woakes,2,2,7,1,0,6,0,0,33.33,1,v West Indies,Tarouba,2023/12/21,England,0,0,0-49,,,,,,,,,,
AU Rashid,1*,1,5,1,1,2,0,0,50.00,1,v Bangladesh,Mirpur,2023/03/12,England,0,0,0-49,,,,,,,,,,
CR Woakes,1,1,3,1,0,2,0,0,50.00,1,v Bangladesh,Chattogram,2023/03/09,England,0,0,0-49,,,,,,,,,,
MM Ali,1,1,4,1,0,3,0,0,33.33,1,v New Zealand,Nottingham,2023/09/05,England,0,0,0-49,,,,,,,,,,
HC Brook,1,1,4,1,0,2,0,0,50.00,1,v West Indies,Bridgetown,2023/12/12,England,0,0,0-49,,,,,,,,,,
Rehan Ahmed,1,1,2,1,0,3,0,0,33.33,1,v West Indies,Bridgetown,2023/12/12,England,0,0,0-49,,,,,,,,,,
WG Jacks,1,1,4,1,0,6,0,0,16.66,2,v West Indies,"St George's",2023/12/16,England,0,0,0-49,,,,,,,,,,
AU Rashid,1,1,6,1,0,1,0,0,100.00,1,v West Indies,Tarouba,2023/12/21,England,0,0,0-49,,,,,,,,,,
BA Carse,0*,0,2,1,1,1,0,0,0.00,1,v New Zealand,Nottingham,2023/09/05,England,0,0,0-49,,,,,,,,,,
RJW Topley,0*,0,1,1,1,0,0,0,-,1,v West Indies,Tarouba,2023/12/21,England,0,0,0-49,,,,,,,,,,
CR Woakes,0,0,3,1,0,2,0,0,0.00,1,v Bangladesh,Mirpur,2023/03/12,England,0,0,0-49,,,,,,,,,,
JC Archer,0,0,1,1,0,1,0,0,0.00,1,v Bangladesh,Mirpur,2023/03/12,England,0,0,0-49,,,,,,,,,,
PD Salt,0,0,3,1,0,1,0,0,0.00,2,v Bangladesh,Mirpur,2023/03/14,England,0,0,0-49,,,,,,,,,,
DJ Malan,0,0,5,1,0,4,0,0,0.00,1,v New Zealand,Manchester,2023/09/01,England,0,0,0-49,,,,,,,,,,
AU Rashid,0,0,2,1,0,2,0,0,0.00,1,v West Indies,Bridgetown,2023/12/12,England,0,0,0-49,,,,,,,,,,
TS Mills,0,0,2,1,0,1,0,0,0.00,1,v West Indies,Bridgetown,2023/12/12,England,0,0,0-49,,,,,,,,,,
Rehan Ahmed,0,0,1,1,0,1,0,0,0.00,1,v West Indies,Tarouba,2023/12/21,England,0,0,0-49,,,,,,,,,,
AU Rashid,DNB,-,-,0,0,-,-,-,-,1,v Bangladesh,Chattogram,2023/03/09,England,0,0,-,,,,,,,,,,
JC Archer,DNB,-,-,0,0,-,-,-,-,1,v Bangladesh,Chattogram,2023/03/09,England,0,0,-,,,,,,,,,,
MA Wood,DNB,-,-,0,0,-,-,-,-,1,v Bangladesh,Chattogram,2023/03/09,England,0,0,-,,,,,,,,,,
Rehan Ahmed,DNB,-,-,0,0,-,-,-,-,2,v Bangladesh,Mirpur,2023/03/14,England,0,0,-,,,,,,,,,,
AU Rashid,DNB,-,-,0,0,-,-,-,-,2,v Bangladesh,Mirpur,2023/03/14,England,0,0,-,,,,,,,,,,
JC Archer,DNB,-,-,0,0,-,-,-,-,2,v Bangladesh,Mirpur,2023/03/14,England,0,0,-,,,,,,,,,,
SM Curran,DNB,-,-,0,0,-,-,-,-,2,v New Zealand,Chester-le-Street,2023/08/30,England,0,0,-,,,,,,,,,,
L Wood,DNB,-,-,0,0,-,-,-,-,2,v New Zealand,Chester-le-Street,2023/08/30,England,0,0,-,,,,,,,,,,
JC Buttler,DNB,-,-,0,0,-,-,-,-,2,v New Zealand,Chester-le-Street,2023/08/30,England,0,0,-,,,,,,,,,,
AU Rashid,DNB,-,-,0,0,-,-,-,-,2,v New Zealand,Chester-le-Street,2023/08/30,England,0,0,-,,,,,,,,,,
MM Ali,DNB,-,-,0,0,-,-,-,-,2,v New Zealand,Chester-le-Street,2023/08/30,England,0,0,-,,,,,,,,,,
BA Carse,DNB,-,-,0,0,-,-,-,-,2,v New Zealand,Chester-le-Street,2023/08/30,England,0,0,-,,,,,,,,,,
BA Carse,DNB,-,-,0,0,-,-,-,-,1,v New Zealand,Manchester,2023/09/01,England,0,0,-,,,,,,,,,,
AU Rashid,DNB,-,-,0,0,-,-,-,-,1,v New Zealand,Manchester,2023/09/01,England,0,0,-,,,,,,,,,,
SM Curran,DNB,-,-,0,0,-,-,-,-,1,v New Zealand,Manchester,2023/09/01,England,0,0,-,,,,,,,,,,
LS Livingstone,DNB,-,-,0,0,-,-,-,-,1,v New Zealand,Manchester,2023/09/01,England,0,0,-,,,,,,,,,,
AAP Atkinson,DNB,-,-,0,0,-,-,-,-,1,v New Zealand,Manchester,2023/09/01,England,0,0,-,,,,,,,,,,
L Wood,DNB,-,-,0,0,-,-,-,-,1,v New Zealand,Nottingham,2023/09/05,England,0,0,-,,,,,,,,,,
AU Rashid,DNB,-,-,0,0,-,-,-,-,1,v New Zealand,Nottingham,2023/09/05,England,0,0,-,,,,,,,,,,
AU Rashid,DNB,-,-,0,0,-,-,-,-,2,v West Indies,"St George's",2023/12/14,England,0,0,-,,,,,,,,,,
TS Mills,DNB,-,-,0,0,-,-,-,-,2,v West Indies,"St George's",2023/12/14,England,0,0,-,,,,,,,,,,
SM Curran,DNB,-,-,0,0,-,-,-,-,2,v West Indies,"St George's",2023/12/16,England,0,0,-,,,,,,,,,,
TS Mills,DNB,-,-,0,0,-,-,-,-,2,v West Indies,"St George's",2023/12/16,England,0,0,-,,,,,,,,,,
MM Ali,DNB,-,-,0,0,-,-,-,-,2,v West Indies,"St George's",2023/12/16,England,0,0,-,,,,,,,,,,
RJW Topley,DNB,-,-,0,0,-,-,-,-,2,v West Indies,"St George's",2023/12/16,England,0,0,-,,,,,,,,,,
AAP Atkinson,DNB,-,-,0,0,-,-,-,-,2,v West Indies,"St George's",2023/12/16,England,0,0,-,,,,,,,,,,
AU Rashid,DNB,-,-,0,0,-,-,-,-,2,v West Indies,"St George's",2023/12/16,England,0,0,-,,,,,,,,,,
CR Woakes,DNB,-,-,0,0,-,-,-,-,1,v West Indies,Tarouba,2023/12/19,England,0,0,-,,,,,,,,,,
MM Ali,DNB,-,-,0,0,-,-,-,-,1,v West Indies,Tarouba,2023/12/19,England,0,0,-,,,,,,,,,,
RJW Topley,DNB,-,-,0,0,-,-,-,-,1,v West Indies,Tarouba,2023/12/19,England,0,0,-,,,,,,,,,,
Rehan Ahmed,DNB,-,-,0,0,-,-,-,-,1,v West Indies,Tarouba,2023/12/19,England,0,0,-,,,,,,,,,,
AU Rashid,DNB,-,-,0,0,-,-,-,-,1,v West Indies,Tarouba,2023/12/19,England,0,0,-,,,,,,,,,,
SM Curran,DNB,-,-,0,0,-,-,-,-,1,v West Indies,Tarouba,2023/12/19,England,0,0,-,,,,,,,,,,
Q de Kock,100,100,56,1,0,44,9,8,227.27,2,v West Indies,Centurion,2023/03/26,South Africa,0,1,100-149,,,,,,,,,,
RR Hendricks,83,83,94,1,0,44,11,2,188.63,2,v West Indies,Johannesburg,2023/03/28,South Africa,1,0,50-99,,,,,,,,,,
RR Hendricks,68,68,70,1,0,28,11,2,242.85,2,v West Indies,Centurion,2023/03/26,South Africa,1,0,50-99,,,,,,,,,,
RR Hendricks,56,56,76,1,0,43,5,2,130.23,2,v Australia,Durban,2023/08/30,South Africa,1,0,50-99,,,,,,,,,,
AK Markram,49,49,62,1,0,38,3,2,128.94,1,v Australia,Durban,2023/09/01,South Africa,0,0,0-49,,,,,,,,,,
RR Hendricks,49,49,42,1,0,27,8,1,181.48,2,v India,Gqeberha,2023/12/12,South Africa,0,0,0-49,,,,,,,,,,
DA Miller,48,48,38,1,0,22,4,3,218.18,1,v West Indies,Centurion,2023/03/25,South Africa,0,0,0-49,,,,,,,,,,
D Ferreira,48,48,31,1,0,21,1,5,228.57,1,v Australia,Durban,2023/09/03,South Africa,0,0,0-49,,,,,,,,,,
RR Rossouw,42,42,37,1,0,21,4,3,200.00,2,v West Indies,Johannesburg,2023/03/28,South Africa,0,0,0-49,,,,,,,,,,
RR Hendricks,42,42,55,1,0,30,2,2,140.00,1,v Australia,Durban,2023/09/03,South Africa,0,0,0-49,,,,,,,,,,
AK Markram,41,41,21,1,0,23,4,2,178.26,1,v Australia,Durban,2023/09/03,South Africa,0,0,0-49,,,,,,,,,,
AK Markram,38*,38,30,1,1,21,4,1,180.95,2,v West Indies,Centurion,2023/03/26,South Africa,0,0,0-49,,,,,,,,,,
AK Markram,35*,35,30,1,1,18,4,0,194.44,2,v West Indies,Johannesburg,2023/03/28,South Africa,0,0,0-49,,,,,,,,,,
T Bavuma,35,35,13,1,0,17,6,1,205.88,1,v Australia,Durban,2023/09/01,South Africa,0,0,0-49,,,,,,,,,,
DA Miller,35,35,41,1,0,25,2,2,140.00,2,v India,Johannesburg,2023/12/14,South Africa,0,0,0-49,,,,,,,,,,
AK Markram,30,30,23,1,0,17,4,1,176.47,2,v India,Gqeberha,2023/12/12,South Africa,0,0,0-49,,,,,,,,,,
T Stubbs,27,27,28,1,0,20,3,1,135.00,1,v Australia,Durban,2023/09/01,South Africa,0,0,0-49,,,,,,,,,,
T Stubbs,25,25,22,1,0,16,1,2,156.25,1,v Australia,Durban,2023/09/03,South Africa,0,0,0-49,,,,,,,,,,
AK Markram,25,25,26,1,0,14,3,2,178.57,2,v India,Johannesburg,2023/12/14,South Africa,0,0,0-49,,,,,,,,,,
RR Hendricks,21,21,28,1,0,12,0,2,175.00,1,v West Indies,Centurion,2023/03/25,South Africa,0,0,0-49,,,,,,,,,,
Q de Kock,21,21,20,1,0,21,4,0,100.00,2,v West Indies,Johannesburg,2023/03/28,South Africa,0,0,0-49,,,,,,,,,,
HE van der Dussen,21,21,18,1,0,11,2,2,190.90,2,v Australia,Durban,2023/08/30,South Africa,0,0,0-49,,,,,,,,,,
M Jansen,20,20,17,1,0,14,3,0,142.85,2,v Australia,Durban,2023/08/30,South Africa,0,0,0-49,,,,,,,,,,
SSB Magala,18*,18,15,1,1,5,1,2,360.00,1,v West Indies,Centurion,2023/03/25,South Africa,0,0,0-49,,,,,,,,,,
DA Miller,17,17,20,1,0,12,1,1,141.66,2,v India,Gqeberha,2023/12/12,South Africa,0,0,0-49,,,,,,,,,,
H Klaasen,16*,16,15,1,1,7,3,0,228.57,2,v West Indies,Centurion,2023/03/26,South Africa,0,0,0-49,,,,,,,,,,
RR Rossouw,16,16,8,1,0,4,1,2,400.00,2,v West Indies,Centurion,2023/03/26,South Africa,0,0,0-49,,,,,,,,,,
MP Breetzke,16,16,14,1,0,7,1,1,228.57,2,v India,Gqeberha,2023/12/12,South Africa,0,0,0-49,,,,,,,,,,
T Stubbs,14*,14,23,1,1,12,2,0,116.66,2,v India,Gqeberha,2023/12/12,South Africa,0,0,0-49,,,,,,,,,,
AK Markram,14,14,11,1,0,9,3,0,155.55,1,v West Indies,Centurion,2023/03/25,South Africa,0,0,0-49,,,,,,,,,,
L Ngidi,13*,13,9,1,1,7,2,0,185.71,1,v Australia,Durban,2023/09/01,South Africa,0,0,0-49,,,,,,,,,,
G Coetzee,13,13,19,1,0,11,0,1,118.18,1,v Australia,Durban,2023/09/03,South Africa,0,0,0-49,,,,,,,,,,
D Ferreira,12,12,16,1,0,11,0,1,109.09,2,v India,Johannesburg,2023/12/14,South Africa,0,0,0-49,,,,,,,,,,
DA Miller,11,11,21,1,0,11,1,0,100.00,2,v West Indies,Johannesburg,2023/03/28,South Africa,0,0,0-49,,,,,,,,,,
G Coetzee,11,11,16,1,0,11,1,0,100.00,1,v Australia,Durban,2023/09/01,South Africa,0,0,0-49,,,,,,,,,,
AL Phehlukwayo,10*,10,4,1,1,4,0,1,250.00,2,v India,Gqeberha,2023/12/12,South Africa,0,0,0-49,,,,,,,,,,
RR Rossouw,10,10,7,1,0,7,2,0,142.85,1,v West Indies,Centurion,2023/03/25,South Africa,0,0,0-49,,,,,,,,,,
DA Miller,10,10,21,1,0,10,1,0,100.00,2,v West Indies,Centurion,2023/03/26,South Africa,0,0,0-49,,,,,,,,,,
KA Maharaj,9*,9,8,1,1,7,0,1,128.57,1,v Australia,Durban,2023/09/03,South Africa,0,0,0-49,,,,,,,,,,
BC Fortuin,8,8,6,1,0,8,1,0,100.00,1,v Australia,Durban,2023/09/01,South Africa,0,0,0-49,,,,,,,,,,
RR Hendricks,8,8,19,1,0,13,1,0,61.53,2,v India,Johannesburg,2023/12/14,South Africa,0,0,0-49,,,,,,,,,,
AK Markram,7,7,9,1,0,7,0,0,100.00,2,v Australia,Durban,2023/08/30,South Africa,0,0,0-49,,,,,,,,,,
H Klaasen,7,7,7,1,0,5,0,1,140.00,2,v India,Gqeberha,2023/12/12,South Africa,0,0,0-49,,,,,,,,,,
H Klaasen,6,6,4,1,0,2,0,1,300.00,2,v West Indies,Johannesburg,2023/03/28,South Africa,0,0,0-49,,,,,,,,,,
HE van der Dussen,6,6,6,1,0,7,0,1,85.71,1,v Australia,Durban,2023/09/01,South Africa,0,0,0-49,,,,,,,,,,
D Brevis,5,5,6,1,0,6,0,0,83.33,2,v Australia,Durban,2023/08/30,South Africa,0,0,0-49,,,,,,,,,,
MP Breetzke,5,5,9,1,0,7,1,0,71.42,1,v Australia,Durban,2023/09/03,South Africa,0,0,0-49,,,,,,,,,,
H Klaasen,5,5,11,1,0,5,1,0,100.00,2,v India,Johannesburg,2023/12/14,South Africa,0,0,0-49,,,,,,,,,,
WD Parnell,4,4,12,1,0,6,0,0,66.66,1,v West Indies,Centurion,2023/03/25,South Africa,0,0,0-49,,,,,,,,,,
BC Fortuin,4,4,4,1,0,2,1,0,200.00,1,v West Indies,Centurion,2023/03/25,South Africa,0,0,0-49,,,,,,,,,,
MP Breetzke,4,4,9,1,0,3,1,0,133.33,2,v India,Johannesburg,2023/12/14,South Africa,0,0,0-49,,,,,,,,,,
RR Hendricks,3,3,27,1,0,9,0,0,33.33,1,v Australia,Durban,2023/09/01,South Africa,0,0,0-49,,,,,,,,,,
L Ngidi,2*,2,9,1,1,3,0,0,66.66,2,v Australia,Durban,2023/08/30,South Africa,0,0,0-49,,,,,,,,,,
L Ngidi,2*,2,1,1,1,2,0,0,100.00,1,v Australia,Durban,2023/09/03,South Africa,0,0,0-49,,,,,,,,,,
WD Parnell,2,2,3,1,0,2,0,0,100.00,2,v West Indies,Johannesburg,2023/03/28,South Africa,0,0,0-49,,,,,,,,,,
LB Williams,1*,1,6,1,1,3,0,0,33.33,1,v Australia,Durban,2023/09/01,South Africa,0,0,0-49,,,,,,,,,,
T Shamsi,1*,1,1,1,1,1,0,0,100.00,2,v India,Johannesburg,2023/12/14,South Africa,0,0,0-49,,,,,,,,,,
H Klaasen,1,1,6,1,0,2,0,0,50.00,1,v West Indies,Centurion,2023/03/25,South Africa,0,0,0-49,,,,,,,,,,
G Coetzee,1,1,2,1,0,2,0,0,50.00,2,v Australia,Durban,2023/08/30,South Africa,0,0,0-49,,,,,,,,,,
LB Williams,1,1,3,1,0,2,0,0,50.00,2,v Australia,Durban,2023/08/30,South Africa,0,0,0-49,,,,,,,,,,
KA Maharaj,1,1,5,1,0,3,0,0,33.33,2,v India,Johannesburg,2023/12/14,South Africa,0,0,0-49,,,,,,,,,,
N Burger,1,1,9,1,0,3,0,0,33.33,2,v India,Johannesburg,2023/12/14,South Africa,0,0,0-49,,,,,,,,,,
A Nortje,0*,0,2,1,1,1,0,0,0.00,1,v West Indies,Centurion,2023/03/25,South Africa,0,0,0-49,,,,,,,,,,
BC Fortuin,0*,0,7,1,1,1,0,0,0.00,2,v West Indies,Johannesburg,2023/03/28,South Africa,0,0,0-49,,,,,,,,,,
