Innings Player,Innings Runs Scored,Innings Runs Scored Num,Innings Minutes Batted,Innings Batted Flag,Innings Not Out Flag,Innings Balls Faced,Innings Boundary Fours,Innings Boundary Sixes,Innings Batting Strike Rate,Innings Number,Opposition,Ground,Innings Date,Country,"50's","100's",Innings Runs Scored Buckets,Innings Overs Bowled,Innings Bowled Flag,Innings Maidens Bowled,Innings Runs Conceded,Innings Wickets Taken,4 Wickets,5 Wickets,10 Wickets,Innings Wickets Taken Buckets,Innings Economy Rate
LMP Simmons,67*,67,-,1,1,45,4,4,148.88,2,v India,Thiruvananthapuram,2019/12/08,West Indies,1,0,50-99,,,,,,,,,,
LMP Simmons,67*,67,-,1,1,51,7,2,131.37,1,v Sri Lanka,Pallekele,2020/03/04,West Indies,1,0,50-99,,,,,,,,,,
LMP Simmons,65,65,54,1,0,44,7,2,147.72,1,v Pakistan,Gros Islet,2011/04/21,West Indies,1,0,50-99,,,,,,,,,,
KA Pollard,63*,63,34,1,1,29,5,5,217.24,1,v New Zealand,Lauderhill,2012/06/30,West Indies,1,0,50-99,,,,,,,,,,
LMP Simmons,63*,63,67,1,1,49,1,6,128.57,2,v Zimbabwe,North Sound,2013/03/02,West Indies,1,0,50-99,,,,,,,,,,
DR Smith,63,63,46,1,0,34,6,4,185.29,1,v Australia,Bridgetown,2012/03/30,West Indies,1,0,50-99,,,,,,,,,,
ADS Fletcher,62,62,72,1,0,49,3,3,126.53,1,v New Zealand,Roseau,2014/07/06,West Indies,1,0,50-99,,,,,,,,,,
MN Samuels,60,60,63,1,0,39,7,2,153.84,2,v South Africa,Johannesburg,2015/01/11,West Indies,1,0,50-99,,,,,,,,,,
MN Samuels,58,58,60,1,0,42,2,4,138.09,1,v Bangladesh,Dhaka,2011/10/11,West Indies,1,0,50-99,,,,,,,,,,
CH Gayle,58,58,46,1,0,35,6,4,165.71,1,v England,Pallekele,2012/09/27,West Indies,1,0,50-99,,,,,,,,,,
E Lewis,58,58,-,1,0,26,5,5,223.07,1,v ICC World XI,"Lord's",2018/05/31,West Indies,1,0,50-99,,,,,,,,,,
N Pooran,58,58,-,1,0,37,3,4,156.75,1,v England,Gros Islet,2019/03/05,West Indies,1,0,50-99,,,,,,,,,,
KA Pollard,58,58,-,1,0,45,1,6,128.88,1,v India,Providence,2019/08/06,West Indies,1,0,50-99,,,,,,,,,,
J Charles,57,57,49,1,0,35,7,1,162.85,1,v Australia,Brisbane,2013/02/13,West Indies,1,0,50-99,,,,,,,,,,
ADS Fletcher,57,57,40,1,0,25,3,6,228.00,2,v Sri Lanka,Pallekele,2015/11/09,West Indies,1,0,50-99,,,,,,,,,,
SO Hetmyer,56,56,-,1,0,41,2,4,136.58,1,v India,Hyderabad (Deccan),2019/12/06,West Indies,1,0,50-99,,,,,,,,,,
D Ramdin,55*,55,40,1,1,31,3,3,177.41,1,v New Zealand,Wellington,2014/01/15,West Indies,1,0,50-99,,,,,,,,,,
DJ Bravo,55,55,84,1,0,54,4,2,101.85,1,v Pakistan,Dubai (DSC),2016/09/23,West Indies,1,0,50-99,,,,,,,,,,
SD Hope,55,55,-,1,0,23,3,6,239.13,2,v Bangladesh,Sylhet,2018/12/17,West Indies,1,0,50-99,,,,,,,,,,
KA Pollard,54*,54,-,1,1,26,2,5,207.69,1,v Australia,Gros Islet,2012/03/27,West Indies,1,0,50-99,,,,,,,,,,
DJ Bravo,54*,54,56,1,1,36,1,3,150.00,1,v England,Nottingham,2012/06/24,West Indies,1,0,50-99,,,,,,,,,,
CH Gayle,54,54,47,1,0,33,5,4,163.63,1,v Australia,Colombo (RPS),2012/09/22,West Indies,1,0,50-99,,,,,,,,,,
R Powell,54,54,-,1,0,34,6,3,158.82,2,v India,Lauderhill,2019/08/04,West Indies,1,0,50-99,,,,,,,,,,
N Pooran,53*,53,-,1,1,25,4,4,212.00,1,v India,Chennai,2018/11/11,West Indies,1,0,50-99,,,,,,,,,,
CH Gayle,53,53,64,1,0,39,3,4,135.89,1,v New Zealand,Lauderhill,2012/07/01,West Indies,1,0,50-99,,,,,,,,,,
CH Gayle,53,53,52,1,0,35,6,2,151.42,2,v Australia,Dhaka,2014/03/28,West Indies,1,0,50-99,,,,,,,,,,
E Lewis,53,53,-,1,0,29,6,3,182.75,2,v Ireland,"St George's",2020/01/15,West Indies,1,0,50-99,,,,,,,,,,
ADS Fletcher,52,52,55,1,0,39,1,4,133.33,1,v New Zealand,Roseau,2014/07/05,West Indies,1,0,50-99,,,,,,,,,,
J Charles,52,52,66,1,0,36,7,2,144.44,2,v India,Mumbai,2016/03/31,West Indies,1,0,50-99,,,,,,,,,,
ADS Fletcher,52,52,-,1,0,43,4,3,120.93,1,v Pakistan,Karachi,2018/04/03,West Indies,1,0,50-99,,,,,,,,,,
SD Hope,52,52,-,1,0,46,3,1,113.04,2,v Afghanistan,Lucknow,2019/11/17,West Indies,1,0,50-99,,,,,,,,,,
E Lewis,51,51,44,1,0,28,6,3,182.14,1,v England,Chester-le-Street,2017/09/16,West Indies,1,0,50-99,,,,,,,,,,
MN Samuels,50,50,45,1,0,32,3,4,156.25,1,v Australia,Colombo (RPS),2012/09/22,West Indies,1,0,50-99,,,,,,,,,,
MN Samuels,50,50,64,1,0,35,4,2,142.85,1,v Sri Lanka,Pallekele,2012/09/29,West Indies,1,0,50-99,,,,,,,,,,
R Powell,50,50,-,1,0,34,5,1,147.05,2,v Bangladesh,Dhaka,2018/12/20,West Indies,1,0,50-99,,,,,,,,,,
KA Pollard,49*,49,53,1,1,36,4,2,136.11,1,v Pakistan,Kingstown,2013/07/27,West Indies,0,0,0-49,,,,,,,,,,
LMP Simmons,49,49,36,1,0,31,6,2,158.06,2,v South Africa,Durban,2015/01/14,West Indies,0,0,0-49,,,,,,,,,,
KA Pollard,49,49,-,1,0,49,2,4,100.00,1,v India,Lauderhill,2019/08/03,West Indies,0,0,0-49,,,,,,,,,,
CH Gayle,48,48,74,1,0,48,3,2,100.00,1,v Bangladesh,Dhaka,2014/03/25,West Indies,0,0,0-49,,,,,,,,,,
AD Russell,47,47,-,1,0,21,1,6,223.80,2,v Bangladesh,Lauderhill,2018/08/05,West Indies,0,0,0-49,,,,,,,,,,
DJ Bravo,46,46,37,1,0,26,2,4,176.92,1,v Pakistan,Dhaka,2014/04/01,West Indies,0,0,0-49,,,,,,,,,,
ADS Fletcher,46,46,36,1,0,32,4,3,143.75,2,v New Zealand,Mount Maunganui,2018/01/03,West Indies,0,0,0-49,,,,,,,,,,
E Lewis,46,46,-,1,0,25,4,3,184.00,2,v Ireland,Basseterre,2020/01/19,West Indies,0,0,0-49,,,,,,,,,,
KA Pollard,45*,45,39,1,1,24,3,3,187.50,1,v Zimbabwe,North Sound,2013/03/03,West Indies,0,0,0-49,,,,,,,,,,
D Ramdin,44*,44,-,1,1,25,3,3,176.00,1,v ICC World XI,"Lord's",2018/05/31,West Indies,0,0,0-49,,,,,,,,,,
MN Samuels,44,44,-,1,0,35,5,2,125.71,2,v Pakistan,Port of Spain,2017/03/30,West Indies,0,0,0-49,,,,,,,,,,
AD Russell,43*,43,34,1,1,20,3,4,215.00,2,v India,Mumbai,2016/03/31,West Indies,0,0,0-49,,,,,,,,,,
DM Bravo,43*,43,-,1,1,37,2,2,116.21,1,v India,Chennai,2018/11/11,West Indies,0,0,0-49,,,,,,,,,,
SO Hetmyer,43*,43,-,1,1,42,3,0,102.38,2,v Sri Lanka,Pallekele,2020/03/06,West Indies,0,0,0-49,,,,,,,,,,
CH Gayle,43,43,47,1,0,35,5,2,122.85,1,v England,Bridgetown,2014/03/09,West Indies,0,0,0-49,,,,,,,,,,
MN Samuels,43,43,65,1,0,44,6,0,97.72,2,v South Africa,Nagpur,2016/03/25,West Indies,0,0,0-49,,,,,,,,,,
J Charles,43,43,26,1,0,25,5,2,172.00,1,v India,Lauderhill,2016/08/28,West Indies,0,0,0-49,,,,,,,,,,
MN Samuels,43,43,-,1,0,22,2,4,195.45,1,v ICC World XI,"Lord's",2018/05/31,West Indies,0,0,0-49,,,,,,,,,,
ADS Fletcher,43,43,-,1,0,38,3,2,113.15,2,v Bangladesh,Lauderhill,2018/08/04,West Indies,0,0,0-49,,,,,,,,,,
R Powell,43,43,-,1,0,34,3,2,126.47,2,v Bangladesh,Lauderhill,2018/08/04,West Indies,0,0,0-49,,,,,,,,,,
BA King,43,43,-,1,0,21,6,2,204.76,2,v Sri Lanka,Pallekele,2020/03/06,West Indies,0,0,0-49,,,,,,,,,,
DJG Sammy,42*,42,28,1,1,20,5,2,210.00,1,v Pakistan,Dhaka,2014/04/01,West Indies,0,0,0-49,,,,,,,,,,
MN Samuels,42*,42,74,1,1,59,3,0,71.18,1,v Pakistan,Abu Dhabi,2016/09/27,West Indies,0,0,0-49,,,,,,,,,,
D Ramdin,42*,42,-,1,1,18,4,3,233.33,1,v Pakistan,Karachi,2018/04/03,West Indies,0,0,0-49,,,,,,,,,,
DM Bravo,42,42,42,1,0,33,4,2,127.27,1,v Pakistan,Gros Islet,2011/04/21,West Indies,0,0,0-49,,,,,,,,,,
DM Bravo,41,41,47,1,0,41,5,0,100.00,2,v India,Port of Spain,2011/06/04,West Indies,0,0,0-49,,,,,,,,,,
DM Bravo,41,41,36,1,0,28,5,2,146.42,1,v Bangladesh,Dhaka,2012/12/10,West Indies,0,0,0-49,,,,,,,,,,
LMP Simmons,41,41,52,1,0,39,1,2,105.12,1,v Zimbabwe,North Sound,2013/03/03,West Indies,0,0,0-49,,,,,,,,,,
MN Samuels,41,41,47,1,0,32,5,1,128.12,2,v South Africa,Cape Town,2015/01/09,West Indies,0,0,0-49,,,,,,,,,,
SO Hetmyer,41,41,-,1,0,24,1,5,170.83,2,v India,Mumbai,2019/12/11,West Indies,0,0,0-49,,,,,,,,,,
AD Russell,40*,40,-,1,1,14,0,6,285.71,2,v Sri Lanka,Pallekele,2020/03/06,West Indies,0,0,0-49,,,,,,,,,,
DJ Bravo,40,40,36,1,0,34,4,2,117.64,1,v Sri Lanka,Pallekele,2012/09/29,West Indies,0,0,0-49,,,,,,,,,,
ADS Fletcher,40,40,57,1,0,36,3,1,111.11,1,v New Zealand,Wellington,2014/01/15,West Indies,0,0,0-49,,,,,,,,,,
CAK Walton,40,40,-,1,0,31,2,4,129.03,1,v Pakistan,Port of Spain,2017/04/02,West Indies,0,0,0-49,,,,,,,,,,
CH Gayle,40,40,30,1,0,21,3,4,190.47,1,v England,Chester-le-Street,2017/09/16,West Indies,0,0,0-49,,,,,,,,,,
CAK Walton,40,40,-,1,0,29,5,2,137.93,2,v Pakistan,Karachi,2018/04/02,West Indies,0,0,0-49,,,,,,,,,,
E Lewis,40,40,-,1,0,17,3,4,235.29,1,v India,Hyderabad (Deccan),2019/12/06,West Indies,0,0,0-49,,,,,,,,,,
E Lewis,40,40,-,1,0,35,3,3,114.28,2,v India,Thiruvananthapuram,2019/12/08,West Indies,0,0,0-49,,,,,,,,,,
DJ Bravo,38*,38,42,1,1,30,3,1,126.66,2,v Zimbabwe,North Sound,2013/03/02,West Indies,0,0,0-49,,,,,,,,,,
N Pooran,38*,38,-,1,1,18,4,2,211.11,2,v India,Thiruvananthapuram,2019/12/08,West Indies,0,0,0-49,,,,,,,,,,
KA Pollard,38,38,22,1,0,15,3,3,253.33,1,v Australia,Colombo (RPS),2012/10/05,West Indies,0,0,0-49,,,,,,,,,,
CR Brathwaite,37*,37,-,1,1,24,2,2,154.16,1,v Pakistan,Port of Spain,2017/04/02,West Indies,0,0,0-49,,,,,,,,,,
J Charles,37,37,28,1,0,21,6,1,176.19,1,v Australia,Bridgetown,2012/03/30,West Indies,0,0,0-49,,,,,,,,,,
DJ Bravo,37,37,37,1,0,31,1,3,119.35,1,v Australia,Colombo (RPS),2012/10/05,West Indies,0,0,0-49,,,,,,,,,,
MN Samuels,37,37,31,1,0,27,8,0,137.03,2,v England,Mumbai,2016/03/16,West Indies,0,0,0-49,,,,,,,,,,
KA Pollard,37,37,-,1,0,19,1,4,194.73,1,v India,Hyderabad (Deccan),2019/12/06,West Indies,0,0,0-49,,,,,,,,,,
MN Samuels,36*,36,-,1,1,29,5,1,124.13,2,v India,Kingston,2017/07/09,West Indies,0,0,0-49,,,,,,,,,,
J Charles,36,36,45,1,0,39,3,1,92.30,1,v England,The Oval,2011/09/23,West Indies,0,0,0-49,,,,,,,,,,
J Charles,36,36,43,1,0,32,4,1,112.50,1,v New Zealand,Lauderhill,2012/07/01,West Indies,0,0,0-49,,,,,,,,,,
CH Gayle,36,36,40,1,0,30,1,4,120.00,2,v England,Bridgetown,2014/03/11,West Indies,0,0,0-49,,,,,,,,,,
LMP Simmons,36,36,44,1,0,34,3,2,105.88,1,v New Zealand,Roseau,2014/07/06,West Indies,0,0,0-49,,,,,,,,,,
SD Hope,36,36,-,1,0,19,6,0,189.47,2,v Bangladesh,Dhaka,2018/12/20,West Indies,0,0,0-49,,,,,,,,,,
MN Samuels,35*,35,52,1,1,35,3,0,100.00,1,v England,The Oval,2011/09/25,West Indies,0,0,0-49,,,,,,,,,,
DJ Bravo,35*,35,18,1,1,11,1,4,318.18,1,v New Zealand,Lauderhill,2012/07/01,West Indies,0,0,0-49,,,,,,,,,,
AD Russell,35*,35,-,1,1,21,3,3,166.66,2,v Bangladesh,Basseterre,2018/07/31,West Indies,0,0,0-49,,,,,,,,,,
DJ Bravo,35,35,61,1,0,44,2,1,79.54,2,v Pakistan,Kingstown,2013/07/28,West Indies,0,0,0-49,,,,,,,,,,
MN Samuels,35,35,-,1,0,36,2,2,97.22,2,v Afghanistan,Basseterre,2017/06/02,West Indies,0,0,0-49,,,,,,,,,,
AD Russell,35,35,-,1,0,14,2,4,250.00,1,v Sri Lanka,Pallekele,2020/03/04,West Indies,0,0,0-49,,,,,,,,,,
CD Barnwell,34*,34,12,1,1,16,2,3,212.50,2,v India,Port of Spain,2011/06/04,West Indies,0,0,0-49,,,,,,,,,,
DJG Sammy,34*,34,16,1,1,13,2,3,261.53,2,v Australia,Dhaka,2014/03/28,West Indies,0,0,0-49,,,,,,,,,,
D Ramdin,34*,34,36,1,1,22,1,2,154.54,1,v Sri Lanka,Colombo (RPS),2015/11/11,West Indies,0,0,0-49,,,,,,,,,,
CR Brathwaite,34*,34,23,1,1,10,1,4,340.00,2,v England,Kolkata,2016/04/03,West Indies,0,0,0-49,,,,,,,,,,
CR Brathwaite,34*,34,-,1,1,27,2,2,125.92,1,v Pakistan,Bridgetown,2017/03/26,West Indies,0,0,0-49,,,,,,,,,,
CH Gayle,34,34,49,1,0,33,1,2,103.03,1,v India,Dhaka,2014/03/23,West Indies,0,0,0-49,,,,,,,,,,
J Charles,34,34,42,1,0,25,1,3,136.00,1,v Sri Lanka,Colombo (RPS),2015/11/11,West Indies,0,0,0-49,,,,,,,,,,
KA Pollard,34,34,-,1,0,15,3,2,226.66,1,v Sri Lanka,Pallekele,2020/03/04,West Indies,0,0,0-49,,,,,,,,,,
ADS Fletcher,34,34,22,1,0,14,3,3,242.85,1,v New Zealand,Auckland,2020/11/27,West Indies,0,0,0-49,,,,,,,,,,
DR Smith,33,33,21,1,0,21,3,2,157.14,1,v England,The Oval,2011/09/23,West Indies,0,0,0-49,,,,,,,,,,
D Ramdin,33,33,33,1,0,21,4,1,157.14,2,v England,Bridgetown,2014/03/13,West Indies,0,0,0-49,,,,,,,,,,
BA King,33,33,-,1,0,25,5,1,132.00,1,v Sri Lanka,Pallekele,2020/03/04,West Indies,0,0,0-49,,,,,,,,,,
R Powell,32*,32,-,1,1,20,1,2,160.00,1,v India,Providence,2019/08/06,West Indies,0,0,0-49,,,,,,,,,,
KA Pollard,32*,32,-,1,1,22,2,1,145.45,1,v Afghanistan,Lucknow,2019/11/14,West Indies,0,0,0-49,,,,,,,,,,
DM Bravo,32,32,48,1,0,27,3,0,118.51,1,v Australia,Brisbane,2013/02/13,West Indies,0,0,0-49,,,,,,,,,,
J Charles,32,32,47,1,0,35,2,1,91.42,2,v South Africa,Nagpur,2016/03/25,West Indies,0,0,0-49,,,,,,,,,,
LMP Simmons,31,31,34,1,0,29,2,2,106.89,1,v Pakistan,Dhaka,2014/04/01,West Indies,0,0,0-49,,,,,,,,,,
DJ Bravo,31,31,37,1,0,31,0,1,100.00,1,v Sri Lanka,Colombo (RPS),2015/11/11,West Indies,0,0,0-49,,,,,,,,,,
MN Samuels,31,31,-,1,0,25,2,2,124.00,1,v Pakistan,Karachi,2018/04/03,West Indies,0,0,0-49,,,,,,,,,,
BA King,31,31,-,1,0,23,3,1,134.78,1,v India,Hyderabad (Deccan),2019/12/06,West Indies,0,0,0-49,,,,,,,,,,
KA Pollard,31,31,-,1,0,15,1,3,206.66,2,v Ireland,"St George's",2020/01/15,West Indies,0,0,0-49,,,,,,,,,,
DJG Sammy,30*,30,15,1,1,9,2,3,333.33,2,v England,Bridgetown,2014/03/11,West Indies,0,0,0-49,,,,,,,,,,
CH Gayle,30,30,31,1,0,14,3,2,214.28,1,v New Zealand,Pallekele,2012/10/01,West Indies,0,0,0-49,,,,,,,,,,
DJG Sammy,30,30,17,1,0,14,2,3,214.28,1,v Pakistan,Kingstown,2013/07/27,West Indies,0,0,0-49,,,,,,,,,,
DR Smith,30,30,19,1,0,16,2,3,187.50,2,v England,Bridgetown,2014/03/11,West Indies,0,0,0-49,,,,,,,,,,
DJ Bravo,30,30,24,1,0,19,3,1,157.89,2,v Sri Lanka,Dhaka,2014/04/03,West Indies,0,0,0-49,,,,,,,,,,
DM Bravo,30,30,44,1,0,28,0,2,107.14,1,v New Zealand,Roseau,2014/07/05,West Indies,0,0,0-49,,,,,,,,,,
SP Narine,30,30,23,1,0,17,4,1,176.47,2,v Pakistan,Dubai (DSC),2016/09/24,West Indies,0,0,0-49,,,,,,,,,,
FA Allen,30,30,40,1,0,26,4,1,115.38,1,v New Zealand,Auckland,2020/11/27,West Indies,0,0,0-49,,,,,,,,,,
LMP Simmons,29,29,24,1,0,19,5,1,152.63,1,v New Zealand,Wellington,2014/01/15,West Indies,0,0,0-49,,,,,,,,,,
ADS Fletcher,29,29,57,1,0,37,1,1,78.37,2,v Pakistan,Dubai (DSC),2016/09/24,West Indies,0,0,0-49,,,,,,,,,,
CAK Walton,29,29,-,1,0,17,4,1,170.58,1,v Afghanistan,Basseterre,2017/06/03,West Indies,0,0,0-49,,,,,,,,,,
KMA Paul,29,29,-,1,0,16,1,2,181.25,2,v Bangladesh,Dhaka,2018/12/20,West Indies,0,0,0-49,,,,,,,,,,
N Pooran,29,29,-,1,0,24,2,2,120.83,1,v Bangladesh,Dhaka,2018/12/22,West Indies,0,0,0-49,,,,,,,,,,
KMA Paul,28*,28,-,1,1,14,1,3,200.00,2,v Bangladesh,Sylhet,2018/12/17,West Indies,0,0,0-49,,,,,,,,,,
DP Hyatt,28,28,32,1,0,26,1,2,107.69,1,v England,The Oval,2011/09/23,West Indies,0,0,0-49,,,,,,,,,,
KA Pollard,28,28,29,1,0,22,3,0,127.27,1,v New Zealand,Pallekele,2012/10/01,West Indies,0,0,0-49,,,,,,,,,,
SP Narine,28,28,23,1,0,16,3,1,175.00,2,v Pakistan,Kingstown,2013/07/28,West Indies,0,0,0-49,,,,,,,,,,
MN Samuels,28,28,46,1,0,35,1,1,80.00,2,v England,Bridgetown,2014/03/11,West Indies,0,0,0-49,,,,,,,,,,
DJ Bravo,28,28,26,1,0,29,1,1,96.55,2,v Afghanistan,Nagpur,2016/03/27,West Indies,0,0,0-49,,,,,,,,,,
R Powell,28,28,30,1,0,19,1,2,147.36,1,v England,Chester-le-Street,2017/09/16,West Indies,0,0,0-49,,,,,,,,,,
DM Bravo,28,28,-,1,0,30,1,2,93.33,1,v England,Gros Islet,2019/03/05,West Indies,0,0,0-49,,,,,,,,,,
SO Hetmyer,28,28,-,1,0,18,0,3,155.55,2,v Ireland,"St George's",2020/01/15,West Indies,0,0,0-49,,,,,,,,,,
KA Pollard,28,28,16,1,0,15,0,4,186.66,2,v New Zealand,Mount Maunganui,2020/11/29,West Indies,0,0,0-49,,,,,,,,,,
DJ Bravo,27*,27,30,1,1,12,2,2,225.00,2,v Australia,Dhaka,2014/03/28,West Indies,0,0,0-49,,,,,,,,,,
MN Samuels,27,27,44,1,0,29,3,0,93.10,2,v India,Port of Spain,2011/06/04,West Indies,0,0,0-49,,,,,,,,,,
DJ Bravo,27,27,39,1,0,21,1,1,128.57,1,v Australia,Colombo (RPS),2012/09/22,West Indies,0,0,0-49,,,,,,,,,,
DR Smith,27,27,27,1,0,18,5,1,150.00,1,v England,Bridgetown,2014/03/09,West Indies,0,0,0-49,,,,,,,,,,
LMP Simmons,27,27,27,1,0,22,1,2,122.72,1,v India,Dhaka,2014/03/23,West Indies,0,0,0-49,,,,,,,,,,
ADS Fletcher,27,27,27,1,0,25,3,1,108.00,2,v New Zealand,Nelson,2017/12/29,West Indies,0,0,0-49,,,,,,,,,,
FA Allen,27,27,-,1,0,20,4,0,135.00,1,v India,Kolkata,2018/11/04,West Indies,0,0,0-49,,,,,,,,,,
DJG Sammy,26*,26,23,1,1,15,3,0,173.33,1,v Sri Lanka,Colombo (RPS),2012/10/07,West Indies,0,0,0-49,,,,,,,,,,
JO Holder,26*,26,-,1,1,17,2,1,152.94,2,v Pakistan,Port of Spain,2017/03/30,West Indies,0,0,0-49,,,,,,,,,,
KMA Paul,26*,26,20,1,1,18,0,3,144.44,2,v New Zealand,Mount Maunganui,2020/11/29,West Indies,0,0,0-49,,,,,,,,,,
MN Samuels,26,26,23,1,0,20,2,2,130.00,1,v Australia,Colombo (RPS),2012/10/05,West Indies,0,0,0-49,,,,,,,,,,
KA Pollard,26,26,25,1,0,17,2,1,152.94,1,v Australia,Brisbane,2013/02/13,West Indies,0,0,0-49,,,,,,,,,,
J Charles,26,26,15,1,0,14,6,0,185.71,2,v Zimbabwe,North Sound,2013/03/02,West Indies,0,0,0-49,,,,,,,,,,
LMP Simmons,26,26,39,1,0,24,3,0,108.33,2,v Australia,Dhaka,2014/03/28,West Indies,0,0,0-49,,,,,,,,,,
KA Pollard,26,26,27,1,0,18,2,2,144.44,2,v Sri Lanka,Pallekele,2015/11/09,West Indies,0,0,0-49,,,,,,,,,,
E Lewis,26,26,-,1,0,16,1,3,162.50,2,v Afghanistan,Basseterre,2017/06/02,West Indies,0,0,0-49,,,,,,,,,,
MN Samuels,26,26,-,1,0,13,2,2,200.00,2,v Bangladesh,Basseterre,2018/07/31,West Indies,0,0,0-49,,,,,,,,,,
SO Hetmyer,26,26,-,1,0,21,4,1,123.80,1,v India,Chennai,2018/11/11,West Indies,0,0,0-49,,,,,,,,,,
N Pooran,26,26,-,1,0,23,3,1,113.04,2,v Ireland,"St George's",2020/01/15,West Indies,0,0,0-49,,,,,,,,,,
SE Rutherford,26,26,-,1,0,13,0,3,200.00,2,v Ireland,"St George's",2020/01/15,West Indies,0,0,0-49,,,,,,,,,,
MN Samuels,25,25,23,1,0,22,4,1,113.63,1,v Pakistan,Kingstown,2013/07/27,West Indies,0,0,0-49,,,,,,,,,,
DJ Bravo,25,25,40,1,0,35,2,0,71.42,1,v Pakistan,Kingstown,2013/07/27,West Indies,0,0,0-49,,,,,,,,,,
DJ Bravo,25,25,53,1,0,27,1,1,92.59,2,v England,Kolkata,2016/04/03,West Indies,0,0,0-49,,,,,,,,,,
E Lewis,25,25,-,1,0,28,1,1,89.28,1,v Afghanistan,Basseterre,2017/06/03,West Indies,0,0,0-49,,,,,,,,,,
SO Hetmyer,25,25,66,1,0,32,2,0,78.12,2,v New Zealand,Mount Maunganui,2020/11/29,West Indies,0,0,0-49,,,,,,,,,,
AD Russell,24*,24,28,1,1,15,2,1,160.00,1,v England,Bridgetown,2014/03/09,West Indies,0,0,0-49,,,,,,,,,,
