Innings Player,Innings Runs Scored,Innings Runs Scored Num,Innings Minutes Batted,Innings Batted Flag,Innings Not Out Flag,Innings Balls Faced,Innings Boundary Fours,Innings Boundary Sixes,Innings Batting Strike Rate,Innings Number,Opposition,Ground,Innings Date,Country,"50's","100's",Innings Runs Scored Buckets,Innings Overs Bowled,Innings Bowled Flag,Innings Maidens Bowled,Innings Runs Conceded,Innings Wickets Taken,4 Wickets,5 Wickets,10 Wickets,Innings Wickets Taken Buckets,Innings Economy Rate
EJG Morgan,28,28,29,1,0,20,4,0,140.00,1,v India,Ahmedabad,2021/03/14,England,0,0,0-49,,,,,,,,,,
LS Livingstone,28,28,33,1,0,17,1,3,164.70,2,v South Africa,Sharjah,2021/11/06,England,0,0,0-49,,,,,,,,,,
JM Bairstow,26*,26,22,1,1,17,1,2,152.94,2,v India,Ahmedabad,2021/03/12,England,0,0,0-49,,,,,,,,,,
JC Buttler,26,26,30,1,0,15,3,1,173.33,2,v South Africa,Sharjah,2021/11/06,England,0,0,0-49,,,,,,,,,,
JM Bairstow,25,25,38,1,0,19,2,1,131.57,2,v India,Ahmedabad,2021/03/18,England,0,0,0-49,,,,,,,,,,
DJ Malan,24*,24,40,1,1,20,2,1,120.00,2,v India,Ahmedabad,2021/03/12,England,0,0,0-49,,,,,,,,,,
JC Buttler,24*,24,50,1,1,22,3,0,109.09,2,v West Indies,Dubai (DSC),2021/10/23,England,0,0,0-49,,,,,,,,,,
DJ Malan,24,24,43,1,0,23,4,0,104.34,1,v India,Ahmedabad,2021/03/14,England,0,0,0-49,,,,,,,,,,
BA Stokes,24,24,27,1,0,21,1,0,114.28,1,v India,Ahmedabad,2021/03/14,England,0,0,0-49,,,,,,,,,,
SW Billings,24,24,41,1,0,29,2,0,82.75,2,v Sri Lanka,Cardiff,2021/06/24,England,0,0,0-49,,,,,,,,,,
JJ Roy,22,22,36,1,0,20,1,1,110.00,2,v Australia,Dubai (DSC),2021/10/30,England,0,0,0-49,,,,,,,,,,
JC Buttler,21,21,35,1,0,22,3,0,95.45,2,v Pakistan,Manchester,2021/07/20,England,0,0,0-49,,,,,,,,,,
EJG Morgan,21,21,25,1,0,12,1,2,175.00,2,v Pakistan,Manchester,2021/07/20,England,0,0,0-49,,,,,,,,,,
JJ Roy,20*,20,16,1,1,15,4,0,133.33,2,v South Africa,Sharjah,2021/11/06,England,0,0,0-49,,,,,,,,,,
JM Bairstow,20,20,31,1,0,15,1,1,133.33,1,v India,Ahmedabad,2021/03/14,England,0,0,0-49,,,,,,,,,,
JC Archer,18*,18,16,1,1,8,2,1,225.00,2,v India,Ahmedabad,2021/03/18,England,0,0,0-49,,,,,,,,,,
DJ Malan,18,18,32,1,0,17,0,1,105.88,2,v India,Ahmedabad,2021/03/16,England,0,0,0-49,,,,,,,,,,
JC Buttler,18,18,21,1,0,18,1,1,100.00,2,v Bangladesh,Abu Dhabi,2021/10/27,England,0,0,0-49,,,,,,,,,,
JJ Roy,17,17,37,1,0,17,2,0,100.00,2,v Sri Lanka,Cardiff,2021/06/24,England,0,0,0-49,,,,,,,,,,
EJG Morgan,17,17,20,1,0,12,3,0,141.66,2,v South Africa,Sharjah,2021/11/06,England,0,0,0-49,,,,,,,,,,
LS Livingstone,17,17,20,1,0,10,1,1,170.00,1,v New Zealand,Abu Dhabi,2021/11/10,England,0,0,0-49,,,,,,,,,,
SM Curran,16*,16,9,1,1,8,1,1,200.00,2,v Sri Lanka,Cardiff,2021/06/24,England,0,0,0-49,,,,,,,,,,
JM Bairstow,16*,16,13,1,1,11,0,2,145.45,2,v Australia,Dubai (DSC),2021/10/30,England,0,0,0-49,,,,,,,,,,
EJG Morgan,16,16,29,1,0,15,0,1,106.66,2,v Pakistan,Nottingham,2021/07/16,England,0,0,0-49,,,,,,,,,,
DJ Willey,16,16,16,1,0,11,2,1,145.45,2,v Pakistan,Nottingham,2021/07/16,England,0,0,0-49,,,,,,,,,,
SM Curran,14*,14,5,1,1,3,0,2,466.66,2,v India,Ahmedabad,2021/03/20,England,0,0,0-49,,,,,,,,,,
DJ Malan,14,14,28,1,0,17,0,1,82.35,2,v India,Ahmedabad,2021/03/18,England,0,0,0-49,,,,,,,,,,
BA Stokes,14,14,20,1,0,12,2,0,116.66,2,v India,Ahmedabad,2021/03/20,England,0,0,0-49,,,,,,,,,,
LS Livingstone,14,14,19,1,0,10,2,0,140.00,1,v Sri Lanka,Southampton,2021/06/26,England,0,0,0-49,,,,,,,,,,
CJ Jordan,14,14,16,1,0,8,1,1,175.00,1,v Pakistan,Leeds,2021/07/18,England,0,0,0-49,,,,,,,,,,
JM Bairstow,13*,13,12,1,1,12,1,1,108.33,2,v Sri Lanka,Cardiff,2021/06/23,England,0,0,0-49,,,,,,,,,,
JM Bairstow,13,13,8,1,0,7,2,0,185.71,1,v Pakistan,Leeds,2021/07/18,England,0,0,0-49,,,,,,,,,,
JM Bairstow,13,13,27,1,0,17,2,0,76.47,1,v New Zealand,Abu Dhabi,2021/11/10,England,0,0,0-49,,,,,,,,,,
CJ Jordan,12,12,25,1,0,9,1,0,133.33,2,v India,Ahmedabad,2021/03/18,England,0,0,0-49,,,,,,,,,,
CJ Jordan,11,11,23,1,0,10,0,1,110.00,2,v India,Ahmedabad,2021/03/20,England,0,0,0-49,,,,,,,,,,
EJG Morgan,11,11,15,1,0,9,2,0,122.22,2,v Sri Lanka,Cardiff,2021/06/24,England,0,0,0-49,,,,,,,,,,
JM Bairstow,11,11,12,1,0,7,1,1,157.14,2,v Pakistan,Nottingham,2021/07/16,England,0,0,0-49,,,,,,,,,,
JJ Roy,11,11,17,1,0,10,0,1,110.00,2,v West Indies,Dubai (DSC),2021/10/23,England,0,0,0-49,,,,,,,,,,
L Gregory,10,10,22,1,0,11,0,0,90.90,2,v Pakistan,Nottingham,2021/07/16,England,0,0,0-49,,,,,,,,,,
JJ Roy,10,10,5,1,0,4,1,1,250.00,1,v Pakistan,Leeds,2021/07/18,England,0,0,0-49,,,,,,,,,,
SM Curran,9*,9,8,1,1,5,1,0,180.00,1,v Sri Lanka,Southampton,2021/06/26,England,0,0,0-49,,,,,,,,,,
JJ Roy,9,9,19,1,0,13,2,0,69.23,2,v India,Ahmedabad,2021/03/16,England,0,0,0-49,,,,,,,,,,
JC Buttler,9,9,13,1,0,6,0,1,150.00,2,v India,Ahmedabad,2021/03/18,England,0,0,0-49,,,,,,,,,,
TK Curran,9,9,17,1,0,7,1,0,128.57,1,v Pakistan,Leeds,2021/07/18,England,0,0,0-49,,,,,,,,,,
JM Bairstow,9,9,7,1,0,6,2,0,150.00,2,v West Indies,Dubai (DSC),2021/10/23,England,0,0,0-49,,,,,,,,,,
JJ Roy,9,9,9,1,0,6,1,0,150.00,1,v Sri Lanka,Sharjah,2021/11/01,England,0,0,0-49,,,,,,,,,,
CJ Jordan,8*,8,6,1,1,2,2,0,400.00,1,v Sri Lanka,Southampton,2021/06/26,England,0,0,0-49,,,,,,,,,,
JM Bairstow,8*,8,9,1,1,4,1,0,200.00,2,v Bangladesh,Abu Dhabi,2021/10/27,England,0,0,0-49,,,,,,,,,,
DJ Malan,8,8,14,1,0,8,1,0,100.00,2,v Australia,Dubai (DSC),2021/10/30,England,0,0,0-49,,,,,,,,,,
EJG Morgan,7*,7,10,1,1,7,1,0,100.00,2,v West Indies,Dubai (DSC),2021/10/23,England,0,0,0-49,,,,,,,,,,
JM Bairstow,7,7,10,1,0,7,1,0,100.00,2,v India,Ahmedabad,2021/03/20,England,0,0,0-49,,,,,,,,,,
DJ Malan,7,7,19,1,0,14,0,0,50.00,2,v Sri Lanka,Cardiff,2021/06/23,England,0,0,0-49,,,,,,,,,,
MM Ali,7,7,10,1,0,7,1,0,100.00,1,v Sri Lanka,Southampton,2021/06/26,England,0,0,0-49,,,,,,,,,,
CR Woakes,7,7,8,1,0,3,0,1,233.33,2,v South Africa,Sharjah,2021/11/06,England,0,0,0-49,,,,,,,,,,
SM Curran,6*,6,11,1,1,5,1,0,120.00,1,v India,Ahmedabad,2021/03/14,England,0,0,0-49,,,,,,,,,,
LS Livingstone,6,6,3,1,0,2,0,1,300.00,2,v Pakistan,Manchester,2021/07/20,England,0,0,0-49,,,,,,,,,,
DJ Malan,6,6,18,1,0,8,1,0,75.00,1,v Sri Lanka,Sharjah,2021/11/01,England,0,0,0-49,,,,,,,,,,
MW Parkinson,5,5,4,1,0,4,1,0,125.00,1,v Pakistan,Leeds,2021/07/18,England,0,0,0-49,,,,,,,,,,
JM Bairstow,5,5,12,1,0,8,0,0,62.50,2,v Pakistan,Manchester,2021/07/20,England,0,0,0-49,,,,,,,,,,
CJ Jordan,4*,4,6,1,1,2,0,0,200.00,2,v Pakistan,Manchester,2021/07/20,England,0,0,0-49,,,,,,,,,,
EJG Morgan,4*,4,5,1,1,2,0,0,200.00,1,v New Zealand,Abu Dhabi,2021/11/10,England,0,0,0-49,,,,,,,,,,
EJG Morgan,4,4,11,1,0,6,0,0,66.66,2,v India,Ahmedabad,2021/03/18,England,0,0,0-49,,,,,,,,,,
DJ Malan,4,4,9,1,0,5,1,0,80.00,2,v Sri Lanka,Cardiff,2021/06/24,England,0,0,0-49,,,,,,,,,,
S Mahmood,3*,3,6,1,1,3,0,0,100.00,1,v Pakistan,Leeds,2021/07/18,England,0,0,0-49,,,,,,,,,,
SM Curran,3,3,12,1,0,5,0,0,60.00,2,v India,Ahmedabad,2021/03/18,England,0,0,0-49,,,,,,,,,,
MM Ali,3,3,7,1,0,4,0,0,75.00,2,v West Indies,Dubai (DSC),2021/10/23,England,0,0,0-49,,,,,,,,,,
AU Rashid,2*,2,4,1,1,2,0,0,100.00,2,v South Africa,Sharjah,2021/11/06,England,0,0,0-49,,,,,,,,,,
SW Billings,2,2,7,1,0,3,0,0,66.66,1,v Sri Lanka,Southampton,2021/06/26,England,0,0,0-49,,,,,,,,,,
AU Rashid,2,2,8,1,0,4,0,0,50.00,1,v Pakistan,Leeds,2021/07/18,England,0,0,0-49,,,,,,,,,,
MM Ali,1*,1,8,1,1,2,0,0,50.00,1,v Sri Lanka,Sharjah,2021/11/01,England,0,0,0-49,,,,,,,,,,
MA Wood,1*,1,2,1,1,1,0,0,100.00,2,v South Africa,Sharjah,2021/11/06,England,0,0,0-49,,,,,,,,,,
EJG Morgan,1,1,6,1,0,4,0,0,25.00,2,v India,Ahmedabad,2021/03/20,England,0,0,0-49,,,,,,,,,,
JC Archer,1,1,2,1,0,2,0,0,50.00,2,v India,Ahmedabad,2021/03/20,England,0,0,0-49,,,,,,,,,,
EJG Morgan,1,1,4,1,0,2,0,0,50.00,1,v Sri Lanka,Southampton,2021/06/26,England,0,0,0-49,,,,,,,,,,
DJ Malan,1,1,11,1,0,6,0,0,16.66,2,v Pakistan,Nottingham,2021/07/16,England,0,0,0-49,,,,,,,,,,
MM Ali,1,1,8,1,0,4,0,0,25.00,2,v Pakistan,Nottingham,2021/07/16,England,0,0,0-49,,,,,,,,,,
TK Curran,1,1,7,1,0,2,0,0,50.00,2,v Pakistan,Nottingham,2021/07/16,England,0,0,0-49,,,,,,,,,,
DJ Malan,1,1,12,1,0,5,0,0,20.00,1,v Pakistan,Leeds,2021/07/18,England,0,0,0-49,,,,,,,,,,
MM Ali,1,1,8,1,0,3,0,0,33.33,2,v Pakistan,Manchester,2021/07/20,England,0,0,0-49,,,,,,,,,,
LS Livingstone,1,1,9,1,0,2,0,0,50.00,2,v West Indies,Dubai (DSC),2021/10/23,England,0,0,0-49,,,,,,,,,,
JM Bairstow,1,1,7,1,0,3,0,0,33.33,2,v South Africa,Sharjah,2021/11/06,England,0,0,0-49,,,,,,,,,,
CJ Jordan,0*,0,1,1,1,0,0,0,-,1,v India,Ahmedabad,2021/03/14,England,0,0,0-49,,,,,,,,,,
AU Rashid,0*,0,1,1,1,0,0,0,-,2,v India,Ahmedabad,2021/03/18,England,0,0,0-49,,,,,,,,,,
AU Rashid,0*,0,2,1,1,0,0,0,-,2,v India,Ahmedabad,2021/03/20,England,0,0,0-49,,,,,,,,,,
S Mahmood,0*,0,11,1,1,2,0,0,0.00,2,v Pakistan,Nottingham,2021/07/16,England,0,0,0-49,,,,,,,,,,
DJ Willey,0*,0,3,1,1,0,0,0,-,2,v Pakistan,Manchester,2021/07/20,England,0,0,0-49,,,,,,,,,,
JC Buttler,0,0,2,1,0,1,0,0,0.00,1,v India,Ahmedabad,2021/03/14,England,0,0,0-49,,,,,,,,,,
JJ Roy,0,0,1,1,0,2,0,0,0.00,2,v India,Ahmedabad,2021/03/20,England,0,0,0-49,,,,,,,,,,
JM Bairstow,0,0,7,1,0,3,0,0,0.00,2,v Sri Lanka,Cardiff,2021/06/24,England,0,0,0-49,,,,,,,,,,
MW Parkinson,0,0,4,1,0,2,0,0,0.00,2,v Pakistan,Nottingham,2021/07/16,England,0,0,0-49,,,,,,,,,,
JM Bairstow,0,0,4,1,0,1,0,0,0.00,1,v Sri Lanka,Sharjah,2021/11/01,England,0,0,0-49,,,,,,,,,,
CJ Jordan,0,0,3,1,0,1,0,0,0.00,2,v South Africa,Sharjah,2021/11/06,England,0,0,0-49,,,,,,,,,,
AU Rashid,DNB,-,-,0,0,-,-,-,-,2,v India,Ahmedabad,2021/03/12,England,0,0,-,,,,,,,,,,
SM Curran,DNB,-,-,0,0,-,-,-,-,2,v India,Ahmedabad,2021/03/12,England,0,0,-,,,,,,,,,,
EJG Morgan,DNB,-,-,0,0,-,-,-,-,2,v India,Ahmedabad,2021/03/12,England,0,0,-,,,,,,,,,,
BA Stokes,DNB,-,-,0,0,-,-,-,-,2,v India,Ahmedabad,2021/03/12,England,0,0,-,,,,,,,,,,
CJ Jordan,DNB,-,-,0,0,-,-,-,-,2,v India,Ahmedabad,2021/03/12,England,0,0,-,,,,,,,,,,
JC Archer,DNB,-,-,0,0,-,-,-,-,2,v India,Ahmedabad,2021/03/12,England,0,0,-,,,,,,,,,,
MA Wood,DNB,-,-,0,0,-,-,-,-,2,v India,Ahmedabad,2021/03/12,England,0,0,-,,,,,,,,,,
JC Archer,DNB,-,-,0,0,-,-,-,-,1,v India,Ahmedabad,2021/03/14,England,0,0,-,,,,,,,,,,
TK Curran,DNB,-,-,0,0,-,-,-,-,1,v India,Ahmedabad,2021/03/14,England,0,0,-,,,,,,,,,,
AU Rashid,DNB,-,-,0,0,-,-,-,-,1,v India,Ahmedabad,2021/03/14,England,0,0,-,,,,,,,,,,
CJ Jordan,DNB,-,-,0,0,-,-,-,-,2,v India,Ahmedabad,2021/03/16,England,0,0,-,,,,,,,,,,
JC Archer,DNB,-,-,0,0,-,-,-,-,2,v India,Ahmedabad,2021/03/16,England,0,0,-,,,,,,,,,,
MA Wood,DNB,-,-,0,0,-,-,-,-,2,v India,Ahmedabad,2021/03/16,England,0,0,-,,,,,,,,,,
AU Rashid,DNB,-,-,0,0,-,-,-,-,2,v India,Ahmedabad,2021/03/16,England,0,0,-,,,,,,,,,,
SM Curran,DNB,-,-,0,0,-,-,-,-,2,v India,Ahmedabad,2021/03/16,England,0,0,-,,,,,,,,,,
EJG Morgan,DNB,-,-,0,0,-,-,-,-,2,v India,Ahmedabad,2021/03/16,England,0,0,-,,,,,,,,,,
BA Stokes,DNB,-,-,0,0,-,-,-,-,2,v India,Ahmedabad,2021/03/16,England,0,0,-,,,,,,,,,,
MA Wood,DNB,-,-,0,0,-,-,-,-,2,v India,Ahmedabad,2021/03/18,England,0,0,-,,,,,,,,,,
MA Wood,DNB,-,-,0,0,-,-,-,-,2,v India,Ahmedabad,2021/03/20,England,0,0,-,,,,,,,,,,
AU Rashid,DNB,-,-,0,0,-,-,-,-,2,v Sri Lanka,Cardiff,2021/06/23,England,0,0,-,,,,,,,,,,
LS Livingstone,DNB,-,-,0,0,-,-,-,-,2,v Sri Lanka,Cardiff,2021/06/23,England,0,0,-,,,,,,,,,,
EJG Morgan,DNB,-,-,0,0,-,-,-,-,2,v Sri Lanka,Cardiff,2021/06/23,England,0,0,-,,,,,,,,,,
CR Woakes,DNB,-,-,0,0,-,-,-,-,2,v Sri Lanka,Cardiff,2021/06/23,England,0,0,-,,,,,,,,,,
SM Curran,DNB,-,-,0,0,-,-,-,-,2,v Sri Lanka,Cardiff,2021/06/23,England,0,0,-,,,,,,,,,,
MA Wood,DNB,-,-,0,0,-,-,-,-,2,v Sri Lanka,Cardiff,2021/06/23,England,0,0,-,,,,,,,,,,
CJ Jordan,DNB,-,-,0,0,-,-,-,-,2,v Sri Lanka,Cardiff,2021/06/23,England,0,0,-,,,,,,,,,,
DJ Willey,DNB,-,-,0,0,-,-,-,-,2,v Sri Lanka,Cardiff,2021/06/24,England,0,0,-,,,,,,,,,,
CJ Jordan,DNB,-,-,0,0,-,-,-,-,2,v Sri Lanka,Cardiff,2021/06/24,England,0,0,-,,,,,,,,,,
MA Wood,DNB,-,-,0,0,-,-,-,-,2,v Sri Lanka,Cardiff,2021/06/24,England,0,0,-,,,,,,,,,,
AU Rashid,DNB,-,-,0,0,-,-,-,-,2,v Sri Lanka,Cardiff,2021/06/24,England,0,0,-,,,,,,,,,,
AU Rashid,DNB,-,-,0,0,-,-,-,-,1,v Sri Lanka,Southampton,2021/06/26,England,0,0,-,,,,,,,,,,
DJ Willey,DNB,-,-,0,0,-,-,-,-,1,v Sri Lanka,Southampton,2021/06/26,England,0,0,-,,,,,,,,,,
CR Woakes,DNB,-,-,0,0,-,-,-,-,1,v Sri Lanka,Southampton,2021/06/26,England,0,0,-,,,,,,,,,,
AU Rashid,DNB,-,-,0,0,-,-,-,-,2,v Pakistan,Manchester,2021/07/20,England,0,0,-,,,,,,,,,,
S Mahmood,DNB,-,-,0,0,-,-,-,-,2,v Pakistan,Manchester,2021/07/20,England,0,0,-,,,,,,,,,,
CJ Jordan,DNB,-,-,0,0,-,-,-,-,2,v West Indies,Dubai (DSC),2021/10/23,England,0,0,-,,,,,,,,,,
AU Rashid,DNB,-,-,0,0,-,-,-,-,2,v West Indies,Dubai (DSC),2021/10/23,England,0,0,-,,,,,,,,,,
TS Mills,DNB,-,-,0,0,-,-,-,-,2,v West Indies,Dubai (DSC),2021/10/23,England,0,0,-,,,,,,,,,,
CR Woakes,DNB,-,-,0,0,-,-,-,-,2,v West Indies,Dubai (DSC),2021/10/23,England,0,0,-,,,,,,,,,,
DJ Malan,DNB,-,-,0,0,-,-,-,-,2,v West Indies,Dubai (DSC),2021/10/23,England,0,0,-,,,,,,,,,,
CJ Jordan,DNB,-,-,0,0,-,-,-,-,2,v Bangladesh,Abu Dhabi,2021/10/27,England,0,0,-,,,,,,,,,,
AU Rashid,DNB,-,-,0,0,-,-,-,-,2,v Bangladesh,Abu Dhabi,2021/10/27,England,0,0,-,,,,,,,,,,
TS Mills,DNB,-,-,0,0,-,-,-,-,2,v Bangladesh,Abu Dhabi,2021/10/27,England,0,0,-,,,,,,,,,,
EJG Morgan,DNB,-,-,0,0,-,-,-,-,2,v Bangladesh,Abu Dhabi,2021/10/27,England,0,0,-,,,,,,,,,,
CR Woakes,DNB,-,-,0,0,-,-,-,-,2,v Bangladesh,Abu Dhabi,2021/10/27,England,0,0,-,,,,,,,,,,
LS Livingstone,DNB,-,-,0,0,-,-,-,-,2,v Bangladesh,Abu Dhabi,2021/10/27,England,0,0,-,,,,,,,,,,
MM Ali,DNB,-,-,0,0,-,-,-,-,2,v Bangladesh,Abu Dhabi,2021/10/27,England,0,0,-,,,,,,,,,,
AU Rashid,DNB,-,-,0,0,-,-,-,-,2,v Australia,Dubai (DSC),2021/10/30,England,0,0,-,,,,,,,,,,
TS Mills,DNB,-,-,0,0,-,-,-,-,2,v Australia,Dubai (DSC),2021/10/30,England,0,0,-,,,,,,,,,,
EJG Morgan,DNB,-,-,0,0,-,-,-,-,2,v Australia,Dubai (DSC),2021/10/30,England,0,0,-,,,,,,,,,,
CR Woakes,DNB,-,-,0,0,-,-,-,-,2,v Australia,Dubai (DSC),2021/10/30,England,0,0,-,,,,,,,,,,
LS Livingstone,DNB,-,-,0,0,-,-,-,-,2,v Australia,Dubai (DSC),2021/10/30,England,0,0,-,,,,,,,,,,
MM Ali,DNB,-,-,0,0,-,-,-,-,2,v Australia,Dubai (DSC),2021/10/30,England,0,0,-,,,,,,,,,,
CJ Jordan,DNB,-,-,0,0,-,-,-,-,2,v Australia,Dubai (DSC),2021/10/30,England,0,0,-,,,,,,,,,,
CJ Jordan,DNB,-,-,0,0,-,-,-,-,1,v Sri Lanka,Sharjah,2021/11/01,England,0,0,-,,,,,,,,,,
AU Rashid,DNB,-,-,0,0,-,-,-,-,1,v Sri Lanka,Sharjah,2021/11/01,England,0,0,-,,,,,,,,,,
TS Mills,DNB,-,-,0,0,-,-,-,-,1,v Sri Lanka,Sharjah,2021/11/01,England,0,0,-,,,,,,,,,,
CR Woakes,DNB,-,-,0,0,-,-,-,-,1,v Sri Lanka,Sharjah,2021/11/01,England,0,0,-,,,,,,,,,,
LS Livingstone,DNB,-,-,0,0,-,-,-,-,1,v Sri Lanka,Sharjah,2021/11/01,England,0,0,-,,,,,,,,,,
CR Woakes,DNB,-,-,0,0,-,-,-,-,1,v New Zealand,Abu Dhabi,2021/11/10,England,0,0,-,,,,,,,,,,
MA Wood,DNB,-,-,0,0,-,-,-,-,1,v New Zealand,Abu Dhabi,2021/11/10,England,0,0,-,,,,,,,,,,
SW Billings,DNB,-,-,0,0,-,-,-,-,1,v New Zealand,Abu Dhabi,2021/11/10,England,0,0,-,,,,,,,,,,
CJ Jordan,DNB,-,-,0,0,-,-,-,-,1,v New Zealand,Abu Dhabi,2021/11/10,England,0,0,-,,,,,,,,,,
AU Rashid,DNB,-,-,0,0,-,-,-,-,1,v New Zealand,Abu Dhabi,2021/11/10,England,0,0,-,,,,,,,,,,
DA Warner,89*,89,89,1,1,56,9,4,158.92,2,v West Indies,Abu Dhabi,2021/11/06,Australia,1,0,50-99,,,,,,,,,,
AJ Finch,79*,79,86,1,1,55,5,4,143.63,1,v New Zealand,Wellington,2021/03/05,Australia,1,0,50-99,,,,,,,,,,
MP Stoinis,78,78,47,1,0,37,7,5,210.81,2,v New Zealand,Dunedin,2021/02/25,Australia,1,0,50-99,,,,,,,,,,
MR Marsh,77*,77,80,1,1,50,6,4,154.00,2,v New Zealand,Dubai (DSC),2021/11/14,Australia,1,0,50-99,,,,,,,,,,
MR Marsh,75,75,72,1,0,44,4,6,170.45,1,v West Indies,Gros Islet,2021/07/14,Australia,1,0,50-99,,,,,,,,,,
GJ Maxwell,70,70,37,1,0,31,8,5,225.80,1,v New Zealand,Wellington,2021/03/03,Australia,1,0,50-99,,,,,,,,,,
AJ Finch,69,69,71,1,0,44,8,2,156.81,1,v New Zealand,Wellington,2021/03/03,Australia,1,0,50-99,,,,,,,,,,
DA Warner,65,65,69,1,0,42,10,0,154.76,2,v Sri Lanka,Dubai (DSC),2021/10/28,Australia,1,0,50-99,,,,,,,,,,
