Innings Player,Innings Runs Scored,Innings Runs Scored Num,Innings Minutes Batted,Innings Batted Flag,Innings Not Out Flag,Innings Balls Faced,Innings Boundary Fours,Innings Boundary Sixes,Innings Batting Strike Rate,Innings Number,Opposition,Ground,Innings Date,Country,"50's","100's",Innings Runs Scored Buckets,Innings Overs Bowled,Innings Bowled Flag,Innings Maidens Bowled,Innings Runs Conceded,Innings Wickets Taken,4 Wickets,5 Wickets,10 Wickets,Innings Wickets Taken Buckets,Innings Economy Rate
MM Ali,36,36,31,1,0,20,4,2,180.00,2,v India,Southampton,2022/07/07,England,0,0,0-49,,,,,,,,,,
DJ Malan,36,36,55,1,0,35,6,0,102.85,2,v Pakistan,Lahore,2022/09/28,England,0,0,0-49,,,,,,,,,,
MM Ali,35,35,35,1,0,21,3,2,166.66,2,v India,Birmingham,2022/07/09,England,0,0,0-49,,,,,,,,,,
DJ Malan,35,35,66,1,0,37,2,0,94.59,2,v Ireland,Melbourne,2022/10/26,England,0,0,0-49,,,,,,,,,,
JM Vince,34,34,50,1,0,26,2,2,130.76,1,v West Indies,Bridgetown,2022/01/29,England,0,0,0-49,,,,,,,,,,
HC Brook,34,34,64,1,0,29,2,1,117.24,2,v Pakistan,Karachi,2022/09/25,England,0,0,0-49,,,,,,,,,,
LA Dawson,34,34,26,1,0,17,5,1,200.00,2,v Pakistan,Karachi,2022/09/25,England,0,0,0-49,,,,,,,,,,
DJ Willey,33*,33,31,1,1,22,3,2,150.00,2,v India,Birmingham,2022/07/09,England,0,0,0-49,,,,,,,,,,
BM Duckett,33,33,32,1,0,24,5,0,137.50,2,v Pakistan,Karachi,2022/09/25,England,0,0,0-49,,,,,,,,,,
MM Ali,31,31,40,1,0,24,3,1,129.16,1,v West Indies,Bridgetown,2022/01/23,England,0,0,0-49,,,,,,,,,,
HC Brook,31,31,29,1,0,19,1,3,163.15,1,v Pakistan,Karachi,2022/09/22,England,0,0,0-49,,,,,,,,,,
JM Bairstow,30,30,29,1,0,21,4,0,142.85,2,v South Africa,Cardiff,2022/07/28,England,0,0,0-49,,,,,,,,,,
PD Salt,30,30,58,1,0,27,1,1,111.11,1,v Pakistan,Karachi,2022/09/22,England,0,0,0-49,,,,,,,,,,
BM Duckett,30,30,27,1,0,19,3,1,157.89,1,v Pakistan,Lahore,2022/10/02,England,0,0,0-49,,,,,,,,,,
LS Livingstone,29*,29,34,1,1,21,3,0,138.09,2,v Afghanistan,Perth,2022/10/22,England,0,0,0-49,,,,,,,,,,
JC Buttler,29,29,18,1,0,14,1,3,207.14,2,v South Africa,Cardiff,2022/07/28,England,0,0,0-49,,,,,,,,,,
MM Ali,29,29,29,1,0,20,3,1,145.00,2,v Pakistan,Karachi,2022/09/25,England,0,0,0-49,,,,,,,,,,
CJ Jordan,28,28,28,1,0,23,0,3,121.73,1,v West Indies,Bridgetown,2022/01/22,England,0,0,0-49,,,,,,,,,,
HC Brook,28,28,34,1,0,23,2,1,121.73,2,v India,Southampton,2022/07/07,England,0,0,0-49,,,,,,,,,,
MM Ali,28,28,21,1,0,17,3,0,164.70,2,v South Africa,Cardiff,2022/07/28,England,0,0,0-49,,,,,,,,,,
JC Buttler,28,28,35,1,0,23,2,1,121.73,2,v Sri Lanka,Sydney,2022/11/05,England,0,0,0-49,,,,,,,,,,
CJ Jordan,27,27,23,1,0,15,2,1,180.00,1,v West Indies,Bridgetown,2022/01/23,England,0,0,0-49,,,,,,,,,,
JJ Roy,27,27,36,1,0,26,1,2,103.84,1,v India,Nottingham,2022/07/10,England,0,0,0-49,,,,,,,,,,
JM Bairstow,27,27,57,1,0,30,2,0,90.00,2,v South Africa,Southampton,2022/07/31,England,0,0,0-49,,,,,,,,,,
AD Hales,27,27,21,1,0,12,4,1,225.00,2,v Pakistan,Lahore,2022/09/30,England,0,0,0-49,,,,,,,,,,
CJ Jordan,26*,26,32,1,1,17,2,1,152.94,2,v India,Southampton,2022/07/07,England,0,0,0-49,,,,,,,,,,
BM Duckett,26*,26,29,1,1,16,4,0,162.50,2,v Pakistan,Lahore,2022/09/30,England,0,0,0-49,,,,,,,,,,
AD Hales,26,26,26,1,0,21,3,1,123.80,1,v Pakistan,Karachi,2022/09/22,England,0,0,0-49,,,,,,,,,,
DJ Malan,26,26,31,1,0,18,5,0,144.44,2,v Pakistan,Lahore,2022/09/30,England,0,0,0-49,,,,,,,,,,
JC Buttler,26,26,33,1,0,17,3,1,152.94,2,v Pakistan,Melbourne,2022/11/13,England,0,0,0-49,,,,,,,,,,
T Banton,25,25,22,1,0,18,3,1,138.88,1,v West Indies,Bridgetown,2022/01/23,England,0,0,0-49,,,,,,,,,,
MM Ali,24*,24,18,1,1,12,3,1,200.00,2,v Ireland,Melbourne,2022/10/26,England,0,0,0-49,,,,,,,,,,
DJ Malan,23,23,34,1,0,19,4,0,121.05,1,v Australia,Canberra,2022/10/14,England,0,0,0-49,,,,,,,,,,
AU Rashid,22,22,34,1,0,18,3,0,122.22,1,v West Indies,Bridgetown,2022/01/22,England,0,0,0-49,,,,,,,,,,
JC Buttler,22,22,13,1,0,7,2,2,314.28,1,v South Africa,Bristol,2022/07/27,England,0,0,0-49,,,,,,,,,,
DJ Malan,21,21,21,1,0,14,4,0,150.00,2,v India,Southampton,2022/07/07,England,0,0,0-49,,,,,,,,,,
BM Duckett,21,21,23,1,0,17,2,0,123.52,2,v Pakistan,Karachi,2022/09/20,England,0,0,0-49,,,,,,,,,,
JJ Roy,20,20,40,1,0,22,3,0,90.90,2,v South Africa,Cardiff,2022/07/28,England,0,0,0-49,,,,,,,,,,
DJ Malan,20,20,21,1,0,15,2,1,133.33,2,v Pakistan,Karachi,2022/09/20,England,0,0,0-49,,,,,,,,,,
PD Salt,20,20,25,1,0,12,3,0,166.66,1,v Pakistan,Lahore,2022/10/02,England,0,0,0-49,,,,,,,,,,
LS Livingstone,20,20,20,1,0,14,1,1,142.85,1,v New Zealand,Brisbane,2022/11/01,England,0,0,0-49,,,,,,,,,,
HC Brook,20,20,36,1,0,23,1,0,86.95,2,v Pakistan,Melbourne,2022/11/13,England,0,0,0-49,,,,,,,,,,
JJ Roy,19,19,17,1,0,16,0,2,118.75,2,v West Indies,Bridgetown,2022/01/26,England,0,0,0-49,,,,,,,,,,
DJ Malan,19,19,47,1,0,25,2,0,76.00,2,v India,Birmingham,2022/07/09,England,0,0,0-49,,,,,,,,,,
HC Brook,19,19,10,1,0,9,3,0,211.11,1,v India,Nottingham,2022/07/10,England,0,0,0-49,,,,,,,,,,
AD Hales,19,19,41,1,0,20,0,1,95.00,2,v Afghanistan,Perth,2022/10/22,England,0,0,0-49,,,,,,,,,,
MM Ali,19,19,30,1,0,13,3,0,146.15,2,v Pakistan,Melbourne,2022/11/13,England,0,0,0-49,,,,,,,,,,
JC Buttler,18,18,18,1,0,9,2,1,200.00,1,v India,Nottingham,2022/07/10,England,0,0,0-49,,,,,,,,,,
LS Livingstone,18,18,21,1,0,10,3,0,180.00,2,v South Africa,Cardiff,2022/07/28,England,0,0,0-49,,,,,,,,,,
AD Hales,18,18,23,1,0,13,3,0,138.46,1,v Pakistan,Lahore,2022/10/02,England,0,0,0-49,,,,,,,,,,
JC Buttler,18,18,25,1,0,18,3,0,100.00,2,v Afghanistan,Perth,2022/10/22,England,0,0,0-49,,,,,,,,,,
DJ Malan,18,18,40,1,0,30,0,0,60.00,2,v Afghanistan,Perth,2022/10/22,England,0,0,0-49,,,,,,,,,,
HC Brook,18,18,30,1,0,21,1,0,85.71,2,v Ireland,Melbourne,2022/10/26,England,0,0,0-49,,,,,,,,,,
BA Stokes,17*,17,21,1,1,10,0,1,170.00,1,v Australia,Canberra,2022/10/14,England,0,0,0-49,,,,,,,,,,
EJG Morgan,17,17,44,1,0,29,0,1,58.62,1,v West Indies,Bridgetown,2022/01/22,England,0,0,0-49,,,,,,,,,,
JJ Roy,17,17,25,1,0,18,0,0,94.44,2,v South Africa,Southampton,2022/07/31,England,0,0,0-49,,,,,,,,,,
SM Curran,17,17,16,1,0,11,1,0,154.54,2,v Pakistan,Lahore,2022/09/28,England,0,0,0-49,,,,,,,,,,
JC Buttler,17,17,18,1,0,13,3,0,130.76,1,v Australia,Canberra,2022/10/12,England,0,0,0-49,,,,,,,,,,
JM Vince,16,16,23,1,0,9,1,1,177.77,2,v West Indies,Bridgetown,2022/01/26,England,0,0,0-49,,,,,,,,,,
LS Livingstone,16,16,29,1,0,15,0,1,106.66,1,v West Indies,Bridgetown,2022/01/29,England,0,0,0-49,,,,,,,,,,
T Banton,16,16,20,1,0,12,2,1,133.33,2,v West Indies,Bridgetown,2022/01/30,England,0,0,0-49,,,,,,,,,,
LS Livingstone,15,15,10,1,0,9,3,0,166.66,2,v India,Birmingham,2022/07/09,England,0,0,0-49,,,,,,,,,,
JM Vince,14,14,19,1,0,12,2,1,116.66,1,v West Indies,Bridgetown,2022/01/22,England,0,0,0-49,,,,,,,,,,
MM Ali,14,14,35,1,0,19,0,0,73.68,2,v West Indies,Bridgetown,2022/01/30,England,0,0,0-49,,,,,,,,,,
JC Buttler,14,14,16,1,0,10,2,0,140.00,2,v South Africa,Southampton,2022/07/31,England,0,0,0-49,,,,,,,,,,
CJ Jordan,14,14,12,1,0,9,2,0,155.55,2,v South Africa,Southampton,2022/07/31,England,0,0,0-49,,,,,,,,,,
DJ Malan,14,14,25,1,0,15,2,0,93.33,1,v Pakistan,Karachi,2022/09/23,England,0,0,0-49,,,,,,,,,,
SW Billings,13*,13,12,1,1,4,0,2,325.00,1,v West Indies,Bridgetown,2022/01/29,England,0,0,0-49,,,,,,,,,,
CR Woakes,13*,13,5,1,1,5,1,1,260.00,1,v Australia,Perth,2022/10/09,England,0,0,0-49,,,,,,,,,,
EJG Morgan,13,13,21,1,0,12,2,0,108.33,1,v West Indies,Bridgetown,2022/01/23,England,0,0,0-49,,,,,,,,,,
HC Brook,12,12,16,1,0,10,2,0,120.00,1,v Australia,Perth,2022/10/09,England,0,0,0-49,,,,,,,,,,
LS Livingstone,11,11,17,1,0,9,0,1,122.22,2,v West Indies,Bridgetown,2022/01/26,England,0,0,0-49,,,,,,,,,,
CJ Jordan,11,11,9,1,0,3,1,1,366.66,1,v India,Nottingham,2022/07/10,England,0,0,0-49,,,,,,,,,,
DJ Willey,11,11,21,1,0,10,2,0,110.00,2,v Pakistan,Karachi,2022/09/25,England,0,0,0-49,,,,,,,,,,
SM Curran,10*,10,15,1,1,8,1,0,125.00,1,v Pakistan,Karachi,2022/09/22,England,0,0,0-49,,,,,,,,,,
HC Brook,10,10,22,1,0,13,0,0,76.92,2,v West Indies,Bridgetown,2022/01/26,England,0,0,0-49,,,,,,,,,,
PD Salt,10,10,11,1,0,10,2,0,100.00,2,v Pakistan,Karachi,2022/09/20,England,0,0,0-49,,,,,,,,,,
BM Duckett,10,10,11,1,0,6,2,0,166.66,2,v Pakistan,Lahore,2022/09/28,England,0,0,0-49,,,,,,,,,,
CR Woakes,10,10,27,1,0,12,1,0,83.33,2,v Pakistan,Lahore,2022/09/28,England,0,0,0-49,,,,,,,,,,
MM Ali,10,10,19,1,0,7,0,1,142.85,1,v Australia,Perth,2022/10/09,England,0,0,0-49,,,,,,,,,,
PD Salt,10,10,16,1,0,9,2,0,111.11,2,v Pakistan,Melbourne,2022/11/13,England,0,0,0-49,,,,,,,,,,
RJW Topley,9,9,11,1,0,8,1,0,112.50,2,v India,Southampton,2022/07/07,England,0,0,0-49,,,,,,,,,,
SM Curran,9,9,9,1,0,8,0,1,112.50,2,v South Africa,Southampton,2022/07/31,England,0,0,0-49,,,,,,,,,,
BA Stokes,9,9,21,1,0,9,1,0,100.00,1,v Australia,Perth,2022/10/09,England,0,0,0-49,,,,,,,,,,
MM Ali,8*,8,13,1,1,10,0,0,80.00,2,v Afghanistan,Perth,2022/10/22,England,0,0,0-49,,,,,,,,,,
JJ Roy,8,8,4,1,0,5,2,0,160.00,2,v West Indies,Bridgetown,2022/01/30,England,0,0,0-49,,,,,,,,,,
HC Brook,8,8,13,1,0,9,2,0,88.88,2,v India,Birmingham,2022/07/09,England,0,0,0-49,,,,,,,,,,
PD Salt,8,8,12,1,0,6,1,0,133.33,1,v India,Nottingham,2022/07/10,England,0,0,0-49,,,,,,,,,,
JJ Roy,8,8,21,1,0,15,0,0,53.33,1,v South Africa,Bristol,2022/07/27,England,0,0,0-49,,,,,,,,,,
PD Salt,8,8,10,1,0,6,1,0,133.33,1,v Pakistan,Karachi,2022/09/23,England,0,0,0-49,,,,,,,,,,
PD Salt,8,8,3,1,0,4,2,0,200.00,2,v Pakistan,Karachi,2022/09/25,England,0,0,0-49,,,,,,,,,,
SM Curran,8,8,10,1,0,6,0,1,133.33,1,v Australia,Canberra,2022/10/12,England,0,0,0-49,,,,,,,,,,
BA Stokes,8,8,11,1,0,7,0,0,114.28,1,v New Zealand,Brisbane,2022/11/01,England,0,0,0-49,,,,,,,,,,
S Mahmood,7*,7,3,1,1,4,1,0,175.00,1,v West Indies,Bridgetown,2022/01/23,England,0,0,0-49,,,,,,,,,,
MM Ali,7*,7,12,1,1,9,1,0,77.77,2,v Pakistan,Karachi,2022/09/20,England,0,0,0-49,,,,,,,,,,
CJ Jordan,7*,7,8,1,1,3,0,1,233.33,1,v Australia,Canberra,2022/10/12,England,0,0,0-49,,,,,,,,,,
CJ Jordan,7,7,25,1,0,10,1,0,70.00,2,v West Indies,Bridgetown,2022/01/30,England,0,0,0-49,,,,,,,,,,
TS Mills,7,7,9,1,0,8,0,1,87.50,2,v India,Southampton,2022/07/07,England,0,0,0-49,,,,,,,,,,
DJ Malan,7,7,24,1,0,11,0,0,63.63,2,v South Africa,Southampton,2022/07/31,England,0,0,0-49,,,,,,,,,,
BA Stokes,7,7,16,1,0,11,0,0,63.63,1,v Australia,Canberra,2022/10/12,England,0,0,0-49,,,,,,,,,,
HC Brook,7,7,9,1,0,6,0,0,116.66,2,v Afghanistan,Perth,2022/10/22,England,0,0,0-49,,,,,,,,,,
AD Hales,7,7,14,1,0,5,1,0,140.00,2,v Ireland,Melbourne,2022/10/26,England,0,0,0-49,,,,,,,,,,
HC Brook,7,7,6,1,0,3,0,1,233.33,1,v New Zealand,Brisbane,2022/11/01,England,0,0,0-49,,,,,,,,,,
SM Curran,6*,6,7,1,1,3,0,1,200.00,1,v New Zealand,Brisbane,2022/11/01,England,0,0,0-49,,,,,,,,,,
JJ Roy,6,6,3,1,0,6,0,1,100.00,1,v West Indies,Bridgetown,2022/01/22,England,0,0,0-49,,,,,,,,,,
LS Livingstone,6,6,7,1,0,4,1,0,150.00,2,v West Indies,Bridgetown,2022/01/30,England,0,0,0-49,,,,,,,,,,
BA Stokes,6,6,14,1,0,8,0,0,75.00,2,v Ireland,Melbourne,2022/10/26,England,0,0,0-49,,,,,,,,,,
SM Curran,6,6,16,1,0,11,0,0,54.54,2,v Sri Lanka,Sydney,2022/11/05,England,0,0,0-49,,,,,,,,,,
CR Woakes,5*,5,11,1,1,3,1,0,166.66,2,v Sri Lanka,Sydney,2022/11/05,England,0,0,0-49,,,,,,,,,,
S Mahmood,5,5,11,1,0,11,0,0,45.45,1,v West Indies,Bridgetown,2022/01/22,England,0,0,0-49,,,,,,,,,,
SW Billings,5,5,13,1,0,7,1,0,71.42,1,v West Indies,Bridgetown,2022/01/23,England,0,0,0-49,,,,,,,,,,
LS Livingstone,5,5,9,1,0,4,1,0,125.00,1,v South Africa,Bristol,2022/07/27,England,0,0,0-49,,,,,,,,,,
DJ Malan,5,5,11,1,0,4,1,0,125.00,2,v South Africa,Cardiff,2022/07/28,England,0,0,0-49,,,,,,,,,,
CJ Jordan,5,5,14,1,0,4,1,0,125.00,2,v South Africa,Cardiff,2022/07/28,England,0,0,0-49,,,,,,,,,,
AD Hales,5,5,7,1,0,3,1,0,166.66,2,v Pakistan,Karachi,2022/09/25,England,0,0,0-49,,,,,,,,,,
MM Ali,5,5,13,1,0,6,0,0,83.33,1,v New Zealand,Brisbane,2022/11/01,England,0,0,0-49,,,,,,,,,,
T Banton,4,4,8,1,0,5,1,0,80.00,1,v West Indies,Bridgetown,2022/01/22,England,0,0,0-49,,,,,,,,,,
JM Vince,4,4,5,1,0,4,1,0,100.00,1,v West Indies,Bridgetown,2022/01/23,England,0,0,0-49,,,,,,,,,,
LA Dawson,4,4,10,1,0,2,1,0,200.00,1,v West Indies,Bridgetown,2022/01/23,England,0,0,0-49,,,,,,,,,,
T Banton,4,4,11,1,0,4,1,0,100.00,1,v West Indies,Bridgetown,2022/01/29,England,0,0,0-49,,,,,,,,,,
JJ Roy,4,4,38,1,0,16,0,0,25.00,2,v India,Southampton,2022/07/07,England,0,0,0-49,,,,,,,,,,
SM Curran,4,4,9,1,0,4,0,0,100.00,2,v India,Southampton,2022/07/07,England,0,0,0-49,,,,,,,,,,
JC Buttler,4,4,15,1,0,5,0,0,80.00,2,v India,Birmingham,2022/07/09,England,0,0,0-49,,,,,,,,,,
HC Brook,4,4,19,1,0,9,0,0,44.44,2,v Pakistan,Lahore,2022/09/28,England,0,0,0-49,,,,,,,,,,
AD Hales,4,4,23,1,0,7,1,0,57.14,1,v Australia,Canberra,2022/10/12,England,0,0,0-49,,,,,,,,,,
HC Brook,4,4,9,1,0,5,0,0,80.00,2,v Sri Lanka,Sydney,2022/11/05,England,0,0,0-49,,,,,,,,,,
LS Livingstone,4,4,10,1,0,6,0,0,66.66,2,v Sri Lanka,Sydney,2022/11/05,England,0,0,0-49,,,,,,,,,,
AU Rashid,3*,3,19,1,1,3,0,0,100.00,2,v Pakistan,Karachi,2022/09/25,England,0,0,0-49,,,,,,,,,,
DJ Malan,3*,3,1,1,1,1,0,0,300.00,1,v New Zealand,Brisbane,2022/11/01,England,0,0,0-49,,,,,,,,,,
PD Salt,3,3,9,1,0,6,0,0,50.00,2,v West Indies,Bridgetown,2022/01/30,England,0,0,0-49,,,,,,,,,,
AU Rashid,3,3,5,1,0,3,0,0,100.00,2,v South Africa,Cardiff,2022/07/28,England,0,0,0-49,,,,,,,,,,
MM Ali,3,3,7,1,0,5,0,0,60.00,2,v South Africa,Southampton,2022/07/31,England,0,0,0-49,,,,,,,,,,
LS Livingstone,3,3,7,1,0,7,0,0,42.85,2,v South Africa,Southampton,2022/07/31,England,0,0,0-49,,,,,,,,,,
PD Salt,3,3,18,1,0,6,0,0,50.00,2,v Pakistan,Lahore,2022/09/28,England,0,0,0-49,,,,,,,,,,
AU Rashid,2*,2,7,1,1,3,0,0,66.66,1,v West Indies,Bridgetown,2022/01/23,England,0,0,0-49,,,,,,,,,,
RJW Topley,2*,2,2,1,1,2,0,0,100.00,2,v West Indies,Bridgetown,2022/01/26,England,0,0,0-49,,,,,,,,,,
DJ Malan,2*,2,7,1,1,2,0,0,100.00,1,v Australia,Perth,2022/10/09,England,0,0,0-49,,,,,,,,,,
SW Billings,2,2,10,1,0,4,0,0,50.00,1,v West Indies,Bridgetown,2022/01/22,England,0,0,0-49,,,,,,,,,,
LA Dawson,2,2,16,1,0,9,0,0,22.22,1,v West Indies,Bridgetown,2022/01/22,England,0,0,0-49,,,,,,,,,,
GHS Garton,2,2,7,1,0,4,0,0,50.00,2,v West Indies,Bridgetown,2022/01/26,England,0,0,0-49,,,,,,,,,,
SM Curran,2,2,5,1,0,4,0,0,50.00,2,v India,Birmingham,2022/07/09,England,0,0,0-49,,,,,,,,,,
RJ Gleeson,2,2,6,1,0,3,0,0,66.66,2,v India,Birmingham,2022/07/09,England,0,0,0-49,,,,,,,,,,
SM Curran,2,2,4,1,0,3,0,0,66.66,2,v South Africa,Cardiff,2022/07/28,England,0,0,0-49,,,,,,,,,,
SM Curran,2,2,6,1,0,5,0,0,40.00,1,v Australia,Perth,2022/10/09,England,0,0,0-49,,,,,,,,,,
BA Stokes,2,2,11,1,0,4,0,0,50.00,2,v Afghanistan,Perth,2022/10/22,England,0,0,0-49,,,,,,,,,,
TS Mills,1*,1,6,1,1,1,0,0,100.00,2,v West Indies,Bridgetown,2022/01/26,England,0,0,0-49,,,,,,,,,,
SM Curran,1*,1,4,1,1,1,0,0,100.00,1,v South Africa,Bristol,2022/07/27,England,0,0,0-49,,,,,,,,,,
RJW Topley,1*,1,3,1,1,1,0,0,100.00,2,v South Africa,Cardiff,2022/07/28,England,0,0,0-49,,,,,,,,,,
LS Livingstone,1*,1,7,1,1,2,0,0,50.00,2,v Ireland,Melbourne,2022/10/26,England,0,0,0-49,,,,,,,,,,
LS Livingstone,1*,1,3,1,1,1,0,0,100.00,2,v Pakistan,Melbourne,2022/11/13,England,0,0,0-49,,,,,,,,,,
AU Rashid,1,1,4,1,0,1,0,0,100.00,2,v West Indies,Bridgetown,2022/01/26,England,0,0,0-49,,,,,,,,,,
CJ Jordan,1,1,2,1,0,1,0,0,100.00,2,v India,Birmingham,2022/07/09,England,0,0,0-49,,,,,,,,,,
AD Hales,1,1,4,1,0,3,0,0,33.33,2,v Pakistan,Lahore,2022/09/28,England,0,0,0-49,,,,,,,,,,
HC Brook,1,1,5,1,0,2,0,0,50.00,1,v Australia,Canberra,2022/10/12,England,0,0,0-49,,,,,,,,,,
MM Ali,1,1,8,1,0,5,0,0,20.00,2,v Sri Lanka,Sydney,2022/11/05,England,0,0,0-49,,,,,,,,,,
AD Hales,1,1,6,1,0,2,0,0,50.00,2,v Pakistan,Melbourne,2022/11/13,England,0,0,0-49,,,,,,,,,,
TS Mills,0*,0,2,1,1,0,0,0,-,1,v West Indies,Bridgetown,2022/01/22,England,0,0,0-49,,,,,,,,,,
CJ Jordan,0*,0,2,1,1,0,0,0,-,1,v West Indies,Bridgetown,2022/01/29,England,0,0,0-49,,,,,,,,,,
RJW Topley,0*,0,2,1,1,0,0,0,-,2,v West Indies,Bridgetown,2022/01/30,England,0,0,0-49,,,,,,,,,,
CJ Jordan,0*,0,1,1,1,1,0,0,0.00,1,v South Africa,Bristol,2022/07/27,England,0,0,0-49,,,,,,,,,,
RJW Topley,0*,0,2,1,1,0,0,0,-,2,v South Africa,Southampton,2022/07/31,England,0,0,0-49,,,,,,,,,,
DJ Willey,0*,0,9,1,1,1,0,0,0.00,2,v Pakistan,Lahore,2022/09/28,England,0,0,0-49,,,,,,,,,,
DJ Willey,0*,0,3,1,1,2,0,0,0.00,1,v Australia,Canberra,2022/10/12,England,0,0,0-49,,,,,,,,,,
MM Ali,0,0,2,1,0,1,0,0,0.00,1,v West Indies,Bridgetown,2022/01/22,England,0,0,0-49,,,,,,,,,,
