Innings Player,Innings Runs Scored,Innings Runs Scored Num,Innings Minutes Batted,Innings Batted Flag,Innings Not Out Flag,Innings Balls Faced,Innings Boundary Fours,Innings Boundary Sixes,Innings Batting Strike Rate,Innings Number,Opposition,Ground,Innings Date,Country,"50's","100's",Innings Runs Scored Buckets,Innings Overs Bowled,Innings Bowled Flag,Innings Maidens Bowled,Innings Runs Conceded,Innings Wickets Taken,4 Wickets,5 Wickets,10 Wickets,Innings Wickets Taken Buckets,Innings Economy Rate
DL Brangman,23*,23,-,1,1,21,2,1,109.52,1,v Namibia,ICCA 2 Dubai,2019/10/23,Bermuda,0,0,0-49,,,,,,,,,,
O Bascome,23,23,-,1,0,29,1,1,79.31,1,v Canada,Hamilton,2019/08/19,Bermuda,0,0,0-49,,,,,,,,,,
AC Douglas,23,23,-,1,0,24,3,0,95.83,2,v Netherlands,Dubai (DSC),2019/10/26,Bermuda,0,0,0-49,,,,,,,,,,
OGL Bascome,22,22,-,1,0,22,3,1,100.00,2,v Cayman Is,Sandys Parish,2019/08/21,Bermuda,0,0,0-49,,,,,,,,,,
JJ Tucker,22,22,-,1,0,33,1,0,66.66,2,v Kenya,ICCA Dubai,2019/10/21,Bermuda,0,0,0-49,,,,,,,,,,
O Bascome,21,21,-,1,0,17,4,0,123.52,1,v U.S.A.,Sandys Parish,2019/08/18,Bermuda,0,0,0-49,,,,,,,,,,
MO Jones,21,21,-,1,0,15,4,0,140.00,1,v Canada,Sandys Parish,2019/08/24,Bermuda,0,0,0-49,,,,,,,,,,
OGL Bascome,20,20,-,1,0,21,3,0,95.23,1,v U.S.A.,Sandys Parish,2019/08/18,Bermuda,0,0,0-49,,,,,,,,,,
RJ Trott,19,19,-,1,0,27,2,0,70.37,1,v P.N.G.,ICCA Dubai,2019/10/19,Bermuda,0,0,0-49,,,,,,,,,,
DC Stovell,18*,18,-,1,1,16,2,0,112.50,2,v Cayman Is,Sandys Parish,2019/08/25,Bermuda,0,0,0-49,,,,,,,,,,
OGL Bascome,18,18,-,1,0,13,4,0,138.46,2,v Cayman Is,Sandys Parish,2019/08/25,Bermuda,0,0,0-49,,,,,,,,,,
KS Leverock,18,18,-,1,0,22,1,1,81.81,2,v Cayman Is,Sandys Parish,2019/08/25,Bermuda,0,0,0-49,,,,,,,,,,
DAP Darrell,18,18,-,1,0,18,1,1,100.00,1,v Singapore,ICCA 2 Dubai,2019/10/20,Bermuda,0,0,0-49,,,,,,,,,,
KS Leverock,18,18,-,1,0,6,1,2,300.00,1,v Singapore,ICCA 2 Dubai,2019/10/20,Bermuda,0,0,0-49,,,,,,,,,,
KS Leverock,16,16,-,1,0,13,1,1,123.07,2,v U.S.A.,Sandys Parish,2019/08/22,Bermuda,0,0,0-49,,,,,,,,,,
TS Fray,16,16,-,1,0,12,3,0,133.33,1,v Namibia,ICCA 2 Dubai,2019/10/23,Bermuda,0,0,0-49,,,,,,,,,,
OO Bascome,16,16,-,1,0,15,2,0,106.66,2,v Scotland,Dubai (DSC),2019/10/24,Bermuda,0,0,0-49,,,,,,,,,,
DMW Rawlins,16,16,-,1,0,9,1,1,177.77,2,v Netherlands,Dubai (DSC),2019/10/26,Bermuda,0,0,0-49,,,,,,,,,,
AC Douglas,14,14,-,1,0,11,1,1,127.27,1,v U.S.A.,Sandys Parish,2019/08/18,Bermuda,0,0,0-49,,,,,,,,,,
OGL Bascome,14,14,-,1,0,16,1,1,87.50,1,v Canada,Hamilton,2019/08/19,Bermuda,0,0,0-49,,,,,,,,,,
DMW Rawlins,12,12,-,1,0,11,0,1,109.09,2,v U.S.A.,Sandys Parish,2019/08/22,Bermuda,0,0,0-49,,,,,,,,,,
AC Douglas,12,12,-,1,0,11,2,0,109.09,1,v P.N.G.,ICCA Dubai,2019/10/19,Bermuda,0,0,0-49,,,,,,,,,,
DC Stovell,12,12,-,1,0,10,2,0,120.00,2,v Scotland,Dubai (DSC),2019/10/24,Bermuda,0,0,0-49,,,,,,,,,,
JJ Tucker,12,12,-,1,0,15,2,0,80.00,2,v Netherlands,Dubai (DSC),2019/10/26,Bermuda,0,0,0-49,,,,,,,,,,
KS Leverock,11,11,-,1,0,18,2,0,61.11,1,v Canada,Hamilton,2019/08/19,Bermuda,0,0,0-49,,,,,,,,,,
MO Jones,11,11,-,1,0,17,0,0,64.70,1,v P.N.G.,ICCA Dubai,2019/10/19,Bermuda,0,0,0-49,,,,,,,,,,
DAP Darrell,10,10,-,1,0,10,0,1,100.00,1,v Canada,Hamilton,2019/08/19,Bermuda,0,0,0-49,,,,,,,,,,
TS Fray,10,10,-,1,0,16,1,0,62.50,2,v Cayman Is,Sandys Parish,2019/08/25,Bermuda,0,0,0-49,,,,,,,,,,
MO Jones,9*,9,-,1,1,4,1,0,225.00,1,v Singapore,ICCA 2 Dubai,2019/10/20,Bermuda,0,0,0-49,,,,,,,,,,
OGL Bascome,9,9,-,1,0,15,0,0,60.00,1,v P.N.G.,ICCA Dubai,2019/10/19,Bermuda,0,0,0-49,,,,,,,,,,
TS Fray,8,8,-,1,0,19,0,0,42.10,2,v U.S.A.,Sandys Parish,2019/08/22,Bermuda,0,0,0-49,,,,,,,,,,
O Bascome,8,8,-,1,0,11,1,0,72.72,1,v Canada,Sandys Parish,2019/08/24,Bermuda,0,0,0-49,,,,,,,,,,
MO Jones,7*,7,-,1,1,12,0,0,58.33,1,v U.S.A.,Sandys Parish,2019/08/18,Bermuda,0,0,0-49,,,,,,,,,,
OGL Bascome,7*,7,-,1,1,5,0,0,140.00,2,v U.S.A.,Sandys Parish,2019/08/22,Bermuda,0,0,0-49,,,,,,,,,,
S Smith,7*,7,-,1,1,16,0,0,43.75,2,v Scotland,Dubai (DSC),2019/10/24,Bermuda,0,0,0-49,,,,,,,,,,
"GH O'Brien",7,7,-,1,0,4,0,1,175.00,1,v Canada,Hamilton,2019/08/19,Bermuda,0,0,0-49,,,,,,,,,,
OGL Bascome,7,7,-,1,0,5,0,1,140.00,2,v Scotland,Dubai (DSC),2019/10/24,Bermuda,0,0,0-49,,,,,,,,,,
DC Stovell,7,7,-,1,0,13,1,0,53.84,2,v Netherlands,Dubai (DSC),2019/10/26,Bermuda,0,0,0-49,,,,,,,,,,
DAP Darrell,7,7,-,1,0,14,0,0,50.00,2,v Netherlands,Dubai (DSC),2019/10/26,Bermuda,0,0,0-49,,,,,,,,,,
DMW Rawlins,6,6,-,1,0,10,1,0,60.00,1,v Canada,Hamilton,2019/08/19,Bermuda,0,0,0-49,,,,,,,,,,
O Bascome,6,6,-,1,0,6,1,0,100.00,2,v Cayman Is,Sandys Parish,2019/08/21,Bermuda,0,0,0-49,,,,,,,,,,
RJ Trott,6,6,-,1,0,9,0,0,66.66,1,v Canada,Sandys Parish,2019/08/24,Bermuda,0,0,0-49,,,,,,,,,,
O Bascome,6,6,-,1,0,5,0,1,120.00,1,v P.N.G.,ICCA Dubai,2019/10/19,Bermuda,0,0,0-49,,,,,,,,,,
"GH O'Brien",6,6,-,1,0,12,0,0,50.00,2,v Kenya,ICCA Dubai,2019/10/21,Bermuda,0,0,0-49,,,,,,,,,,
DMW Rawlins,6,6,-,1,0,14,1,0,42.85,1,v Namibia,ICCA 2 Dubai,2019/10/23,Bermuda,0,0,0-49,,,,,,,,,,
JJ Tucker,6,6,-,1,0,10,1,0,60.00,1,v Namibia,ICCA 2 Dubai,2019/10/23,Bermuda,0,0,0-49,,,,,,,,,,
TS Fray,6,6,-,1,0,6,1,0,100.00,2,v Scotland,Dubai (DSC),2019/10/24,Bermuda,0,0,0-49,,,,,,,,,,
OO Bascome,6,6,-,1,0,8,1,0,75.00,2,v Netherlands,Dubai (DSC),2019/10/26,Bermuda,0,0,0-49,,,,,,,,,,
O Bascome,6,6,-,1,0,6,1,0,100.00,2,v Netherlands,Dubai (DSC),2019/10/26,Bermuda,0,0,0-49,,,,,,,,,,
JE Pitcher,5*,5,-,1,1,4,0,0,125.00,1,v U.S.A.,Sandys Parish,2019/08/18,Bermuda,0,0,0-49,,,,,,,,,,
RJ Trott,5*,5,-,1,1,6,0,0,83.33,2,v Cayman Is,Sandys Parish,2019/08/21,Bermuda,0,0,0-49,,,,,,,,,,
RJ Trott,5*,5,-,1,1,6,1,0,83.33,2,v Kenya,ICCA Dubai,2019/10/21,Bermuda,0,0,0-49,,,,,,,,,,
S Smith,5*,5,-,1,1,8,0,0,62.50,1,v Namibia,ICCA 2 Dubai,2019/10/23,Bermuda,0,0,0-49,,,,,,,,,,
"GH O'Brien",5*,5,-,1,1,6,1,0,83.33,2,v Netherlands,Dubai (DSC),2019/10/26,Bermuda,0,0,0-49,,,,,,,,,,
DAP Darrell,5,5,-,1,0,10,0,0,50.00,1,v Canada,Sandys Parish,2019/08/24,Bermuda,0,0,0-49,,,,,,,,,,
OGL Bascome,5,5,-,1,0,4,1,0,125.00,1,v Singapore,ICCA 2 Dubai,2019/10/20,Bermuda,0,0,0-49,,,,,,,,,,
MO Jones,5,5,-,1,0,11,0,0,45.45,1,v Namibia,ICCA 2 Dubai,2019/10/23,Bermuda,0,0,0-49,,,,,,,,,,
AC Douglas,5,5,-,1,0,10,0,0,50.00,2,v Scotland,Dubai (DSC),2019/10/24,Bermuda,0,0,0-49,,,,,,,,,,
JJ Tucker,4,4,-,1,0,5,1,0,80.00,1,v P.N.G.,ICCA Dubai,2019/10/19,Bermuda,0,0,0-49,,,,,,,,,,
O Bascome,4,4,-,1,0,14,0,0,28.57,1,v Singapore,ICCA 2 Dubai,2019/10/20,Bermuda,0,0,0-49,,,,,,,,,,
DC Stovell,4,4,-,1,0,5,0,0,80.00,2,v Kenya,ICCA Dubai,2019/10/21,Bermuda,0,0,0-49,,,,,,,,,,
DAP Darrell,4,4,-,1,0,6,0,0,66.66,2,v Kenya,ICCA Dubai,2019/10/21,Bermuda,0,0,0-49,,,,,,,,,,
AC Douglas,3,3,-,1,0,9,0,0,33.33,2,v U.S.A.,Sandys Parish,2019/08/22,Bermuda,0,0,0-49,,,,,,,,,,
TS Fray,3,3,-,1,0,7,0,0,42.85,2,v Kenya,ICCA Dubai,2019/10/21,Bermuda,0,0,0-49,,,,,,,,,,
KS Leverock,3,3,-,1,0,4,0,0,75.00,2,v Kenya,ICCA Dubai,2019/10/21,Bermuda,0,0,0-49,,,,,,,,,,
S Smith,2*,2,-,1,1,3,0,0,66.66,1,v Canada,Sandys Parish,2019/08/24,Bermuda,0,0,0-49,,,,,,,,,,
DAP Darrell,2,2,-,1,0,3,0,0,66.66,1,v U.S.A.,Sandys Parish,2019/08/18,Bermuda,0,0,0-49,,,,,,,,,,
OGL Bascome,2,2,-,1,0,10,0,0,20.00,1,v Canada,Sandys Parish,2019/08/24,Bermuda,0,0,0-49,,,,,,,,,,
DAP Darrell,2,2,-,1,0,4,0,0,50.00,2,v Cayman Is,Sandys Parish,2019/08/25,Bermuda,0,0,0-49,,,,,,,,,,
AC Douglas,2,2,-,1,0,9,0,0,22.22,2,v Kenya,ICCA Dubai,2019/10/21,Bermuda,0,0,0-49,,,,,,,,,,
OGL Bascome,2,2,-,1,0,4,0,0,50.00,2,v Kenya,ICCA Dubai,2019/10/21,Bermuda,0,0,0-49,,,,,,,,,,
DAP Darrell,2,2,-,1,0,6,0,0,33.33,1,v Namibia,ICCA 2 Dubai,2019/10/23,Bermuda,0,0,0-49,,,,,,,,,,
TS Fray,1*,1,-,1,1,1,0,0,100.00,1,v Canada,Hamilton,2019/08/19,Bermuda,0,0,0-49,,,,,,,,,,
AC Douglas,1,1,-,1,0,4,0,0,25.00,1,v Canada,Hamilton,2019/08/19,Bermuda,0,0,0-49,,,,,,,,,,
MO Jones,1,1,-,1,0,5,0,0,20.00,1,v Canada,Hamilton,2019/08/19,Bermuda,0,0,0-49,,,,,,,,,,
DC Stovell,1,1,-,1,0,5,0,0,20.00,1,v P.N.G.,ICCA Dubai,2019/10/19,Bermuda,0,0,0-49,,,,,,,,,,
DMW Rawlins,1,1,-,1,0,8,0,0,12.50,1,v Singapore,ICCA 2 Dubai,2019/10/20,Bermuda,0,0,0-49,,,,,,,,,,
OGL Bascome,1,1,-,1,0,2,0,0,50.00,1,v Namibia,ICCA 2 Dubai,2019/10/23,Bermuda,0,0,0-49,,,,,,,,,,
O Bascome,1,1,-,1,0,11,0,0,9.09,2,v Scotland,Dubai (DSC),2019/10/24,Bermuda,0,0,0-49,,,,,,,,,,
RJ Trott,1,1,-,1,0,2,0,0,50.00,2,v Scotland,Dubai (DSC),2019/10/24,Bermuda,0,0,0-49,,,,,,,,,,
DL Brangman,0*,0,-,1,1,0,0,0,-,1,v P.N.G.,ICCA Dubai,2019/10/19,Bermuda,0,0,0-49,,,,,,,,,,
RJ Trott,0*,0,-,1,1,7,0,0,0.00,2,v Netherlands,Dubai (DSC),2019/10/26,Bermuda,0,0,0-49,,,,,,,,,,
KS Leverock,0,0,-,1,0,2,0,0,0.00,1,v U.S.A.,Sandys Parish,2019/08/18,Bermuda,0,0,0-49,,,,,,,,,,
TS Fray,0,0,-,1,0,1,0,0,0.00,1,v U.S.A.,Sandys Parish,2019/08/18,Bermuda,0,0,0-49,,,,,,,,,,
DL Brangman,0,0,-,1,0,1,0,0,0.00,1,v Canada,Hamilton,2019/08/19,Bermuda,0,0,0-49,,,,,,,,,,
TS Fray,0,0,-,1,0,3,0,0,0.00,2,v Cayman Is,Sandys Parish,2019/08/21,Bermuda,0,0,0-49,,,,,,,,,,
TS Fray,0,0,-,1,0,0,0,0,-,1,v Canada,Sandys Parish,2019/08/24,Bermuda,0,0,0-49,,,,,,,,,,
DMW Rawlins,0,0,-,1,0,1,0,0,0.00,1,v Canada,Sandys Parish,2019/08/24,Bermuda,0,0,0-49,,,,,,,,,,
M Simmons,0,0,-,1,0,2,0,0,0.00,1,v Canada,Sandys Parish,2019/08/24,Bermuda,0,0,0-49,,,,,,,,,,
KS Leverock,0,0,-,1,0,1,0,0,0.00,1,v P.N.G.,ICCA Dubai,2019/10/19,Bermuda,0,0,0-49,,,,,,,,,,
DAP Darrell,0,0,-,1,0,1,0,0,0.00,1,v P.N.G.,ICCA Dubai,2019/10/19,Bermuda,0,0,0-49,,,,,,,,,,
DC Stovell,0,0,-,1,0,1,0,0,0.00,1,v Singapore,ICCA 2 Dubai,2019/10/20,Bermuda,0,0,0-49,,,,,,,,,,
O Bascome,0,0,-,1,0,1,0,0,0.00,2,v Kenya,ICCA Dubai,2019/10/21,Bermuda,0,0,0-49,,,,,,,,,,
KS Leverock,0,0,-,1,0,2,0,0,0.00,1,v Namibia,ICCA 2 Dubai,2019/10/23,Bermuda,0,0,0-49,,,,,,,,,,
RJ Trott,0,0,-,1,0,3,0,0,0.00,1,v Namibia,ICCA 2 Dubai,2019/10/23,Bermuda,0,0,0-49,,,,,,,,,,
DL Brangman,0,0,-,1,0,3,0,0,0.00,2,v Netherlands,Dubai (DSC),2019/10/26,Bermuda,0,0,0-49,,,,,,,,,,
"GH O'Brien",DNB,-,-,0,0,-,-,-,-,1,v U.S.A.,Sandys Parish,2019/08/18,Bermuda,0,0,-,,,,,,,,,,
RJ Trott,DNB,-,-,0,0,-,-,-,-,1,v U.S.A.,Sandys Parish,2019/08/18,Bermuda,0,0,-,,,,,,,,,,
RJ Trott,DNB,-,-,0,0,-,-,-,-,1,v Canada,Hamilton,2019/08/19,Bermuda,0,0,-,,,,,,,,,,
AC Douglas,DNB,-,-,0,0,-,-,-,-,2,v Cayman Is,Sandys Parish,2019/08/21,Bermuda,0,0,-,,,,,,,,,,
MO Jones,DNB,-,-,0,0,-,-,-,-,2,v Cayman Is,Sandys Parish,2019/08/21,Bermuda,0,0,-,,,,,,,,,,
DAP Darrell,DNB,-,-,0,0,-,-,-,-,2,v Cayman Is,Sandys Parish,2019/08/21,Bermuda,0,0,-,,,,,,,,,,
"GH O'Brien",DNB,-,-,0,0,-,-,-,-,2,v Cayman Is,Sandys Parish,2019/08/21,Bermuda,0,0,-,,,,,,,,,,
JE Pitcher,DNB,-,-,0,0,-,-,-,-,2,v Cayman Is,Sandys Parish,2019/08/21,Bermuda,0,0,-,,,,,,,,,,
RJ Trott,DNB,-,-,0,0,-,-,-,-,2,v U.S.A.,Sandys Parish,2019/08/22,Bermuda,0,0,-,,,,,,,,,,
"GH O'Brien",DNB,-,-,0,0,-,-,-,-,2,v U.S.A.,Sandys Parish,2019/08/22,Bermuda,0,0,-,,,,,,,,,,
S Smith,DNB,-,-,0,0,-,-,-,-,2,v U.S.A.,Sandys Parish,2019/08/22,Bermuda,0,0,-,,,,,,,,,,
DL Brangman,DNB,-,-,0,0,-,-,-,-,2,v Cayman Is,Sandys Parish,2019/08/25,Bermuda,0,0,-,,,,,,,,,,
RJ Trott,DNB,-,-,0,0,-,-,-,-,2,v Cayman Is,Sandys Parish,2019/08/25,Bermuda,0,0,-,,,,,,,,,,
JE Pitcher,DNB,-,-,0,0,-,-,-,-,2,v Cayman Is,Sandys Parish,2019/08/25,Bermuda,0,0,-,,,,,,,,,,
S Smith,DNB,-,-,0,0,-,-,-,-,2,v Cayman Is,Sandys Parish,2019/08/25,Bermuda,0,0,-,,,,,,,,,,
M Simmons,DNB,-,-,0,0,-,-,-,-,2,v Cayman Is,Sandys Parish,2019/08/25,Bermuda,0,0,-,,,,,,,,,,
RJ Trott,DNB,-,-,0,0,-,-,-,-,1,v Singapore,ICCA 2 Dubai,2019/10/20,Bermuda,0,0,-,,,,,,,,,,
"GH O'Brien",DNB,-,-,0,0,-,-,-,-,1,v Singapore,ICCA 2 Dubai,2019/10/20,Bermuda,0,0,-,,,,,,,,,,
"GH O'Brien",DNB,-,-,0,0,-,-,-,-,2,v Scotland,Dubai (DSC),2019/10/24,Bermuda,0,0,-,,,,,,,,,,
PM Seelaar,96*,96,-,1,1,49,9,5,195.91,2,v Scotland,Dublin (Malahide),2019/09/16,Netherlands,1,0,50-99,,,,,,,,,,
BN Cooper,91*,91,-,1,1,56,5,7,162.50,2,v Ireland,Dublin (Malahide),2019/09/18,Netherlands,1,0,50-99,,,,,,,,,,
MR Swart,89,89,-,1,0,55,6,5,161.81,1,v Kenya,Windhoek,2013/04/19,Netherlands,1,0,50-99,,,,,,,,,,
TP Visee,78,78,-,1,0,36,12,3,216.66,1,v Ireland,Al Amerat,2019/02/17,Netherlands,1,0,50-99,,,,,,,,,,
MR Swart,76*,76,-,1,1,59,8,1,128.81,1,v Nepal,Amstelveen,2015/07/01,Netherlands,1,0,50-99,,,,,,,,,,
W Barresi,75*,75,73,1,1,47,8,1,159.57,2,v Scotland,Abu Dhabi,2013/11/28,Netherlands,1,0,50-99,,,,,,,,,,
RE van der Merwe,75*,75,44,1,1,39,8,3,192.30,1,v Zimbabwe,Rotterdam,2019/06/23,Netherlands,1,0,50-99,,,,,,,,,,
W Barresi,75,75,40,1,0,40,7,5,187.50,1,v Scotland,Edinburgh,2015/07/11,Netherlands,1,0,50-99,,,,,,,,,,
TLW Cooper,72*,72,62,1,1,58,9,1,124.13,1,v Zimbabwe,Sylhet,2014/03/19,Netherlands,1,0,50-99,,,,,,,,,,
SJ Myburgh,71*,71,-,1,1,56,5,2,126.78,1,v Nepal,Rotterdam,2015/07/02,Netherlands,1,0,50-99,,,,,,,,,,
TP Visee,71,71,-,1,0,43,8,3,165.11,2,v Scotland,Al Amerat,2019/02/13,Netherlands,1,0,50-99,,,,,,,,,,
W Barresi,70*,70,79,1,1,49,6,1,142.85,2,v Scotland,ICCA Dubai,2013/11/22,Netherlands,1,0,50-99,,,,,,,,,,
"MP O'Dowd",69,69,-,1,0,45,4,5,153.33,2,v Ireland,Dublin (Malahide),2019/09/18,Netherlands,1,0,50-99,,,,,,,,,,
TP Visee,68,68,-,1,0,43,9,3,158.13,1,v Hong Kong,Al Amerat,2019/10/10,Netherlands,1,0,50-99,,,,,,,,,,
SJ Myburgh,67*,67,-,1,1,60,5,1,111.66,1,v Nepal,Amstelveen,2015/06/30,Netherlands,1,0,50-99,,,,,,,,,,
BN Cooper,66,66,-,1,0,46,4,3,143.47,1,v Nepal,Amstelveen,2015/07/01,Netherlands,1,0,50-99,,,,,,,,,,
"MP O'Dowd",65,65,-,1,0,54,4,0,120.37,2,v U.A.E.,The Hague,2019/08/06,Netherlands,1,0,50-99,,,,,,,,,,
BN Cooper,65,65,-,1,0,45,8,1,144.44,1,v Ireland,Al Amerat,2019/10/05,Netherlands,1,0,50-99,,,,,,,,,,
SJ Myburgh,63,63,29,1,0,23,4,7,273.91,2,v Ireland,Sylhet,2014/03/21,Netherlands,1,0,50-99,,,,,,,,,,
MR Swart,61,61,68,1,0,49,4,2,124.48,2,v Bangladesh,The Hague,2012/07/26,Netherlands,1,0,50-99,,,,,,,,,,
TLW Cooper,60,60,43,1,0,32,4,4,187.50,2,v Scotland,ICCA Dubai,2012/03/22,Netherlands,1,0,50-99,,,,,,,,,,
RN ten Doeschate,59,59,-,1,0,40,4,1,147.50,1,v Namibia,ICCA Dubai,2019/10/19,Netherlands,1,0,50-99,,,,,,,,,,
AN Kervezee,58*,58,-,1,1,43,0,3,134.88,1,v Afghanistan,Dubai (DSC),2012/03/14,Netherlands,1,0,50-99,,,,,,,,,,
"MP O'Dowd",58,58,-,1,0,41,5,2,141.46,1,v Bermuda,Dubai (DSC),2019/10/26,Netherlands,1,0,50-99,,,,,,,,,,
BN Cooper,58,58,-,1,0,38,7,0,152.63,1,v Bermuda,Dubai (DSC),2019/10/26,Netherlands,1,0,50-99,,,,,,,,,,
MR Swart,57,57,59,1,0,41,4,2,139.02,1,v Bangladesh,The Hague,2012/07/25,Netherlands,1,0,50-99,,,,,,,,,,
PW Borren,57,57,33,1,0,28,6,3,203.57,1,v Scotland,Edinburgh,2015/07/11,Netherlands,1,0,50-99,,,,,,,,,,
AN Kervezee,56,56,-,1,0,48,3,1,116.66,1,v Ireland,Dubai (DSC),2012/03/23,Netherlands,1,0,50-99,,,,,,,,,,
"MP O'Dowd",56,56,-,1,0,40,7,1,140.00,1,v Zimbabwe,Rotterdam,2019/06/25,Netherlands,1,0,50-99,,,,,,,,,,
SJ Myburgh,55,55,43,1,0,36,7,2,152.77,2,v U.A.E.,Sylhet,2014/03/17,Netherlands,1,0,50-99,,,,,,,,,,
BN Cooper,54,54,38,1,0,28,5,2,192.85,1,v Zimbabwe,Rotterdam,2019/06/23,Netherlands,1,0,50-99,,,,,,,,,,
W Barresi,53*,53,-,1,1,51,4,0,103.92,1,v Scotland,Amstelveen,2018/06/19,Netherlands,1,0,50-99,,,,,,,,,,
"MP O'Dowd",53,53,-,1,0,46,4,1,115.21,1,v Kenya,ICCA Dubai,2019/10/18,Netherlands,1,0,50-99,,,,,,,,,,
RN ten Doeschate,51*,51,-,1,1,35,2,2,145.71,2,v Scotland,Dubai (DSC),2019/10/27,Netherlands,1,0,50-99,,,,,,,,,,
SJ Myburgh,51,51,34,1,0,28,8,2,182.14,2,v South Africa,Chattogram,2014/03/27,Netherlands,1,0,50-99,,,,,,,,,,
"MP O'Dowd",51,51,-,1,0,35,4,2,145.71,2,v U.A.E.,Amstelveen,2019/08/03,Netherlands,1,0,50-99,,,,,,,,,,
BN Cooper,50*,50,52,1,1,38,3,3,131.57,2,v U.A.E.,Edinburgh,2015/07/12,Netherlands,1,0,50-99,,,,,,,,,,
BN Cooper,50*,50,-,1,1,34,5,1,147.05,2,v Oman,Al Amerat,2019/02/15,Netherlands,1,0,50-99,,,,,,,,,,
RE van der Merwe,50*,50,-,1,1,34,4,2,147.05,1,v Hong Kong,Al Amerat,2019/10/10,Netherlands,1,0,50-99,,,,,,,,,,
PW Borren,49,49,40,1,0,35,7,1,140.00,1,v New Zealand,Chattogram,2014/03/29,Netherlands,0,0,0-49,,,,,,,,,,
W Barresi,48,48,66,1,0,45,2,2,106.66,1,v England,Chattogram,2014/03/31,Netherlands,0,0,0-49,,,,,,,,,,
W Barresi,48,48,-,1,0,45,2,2,106.66,1,v U.A.E.,ICCA Dubai,2016/02/03,Netherlands,0,0,0-49,,,,,,,,,,
W Barresi,48,48,-,1,0,50,5,1,96.00,2,v Oman,Abu Dhabi,2017/01/15,Netherlands,0,0,0-49,,,,,,,,,,
BN Cooper,46,46,-,1,0,38,5,1,121.05,1,v U.A.E.,Amstelveen,2019/08/05,Netherlands,0,0,0-49,,,,,,,,,,
TLW Cooper,45,45,15,1,0,15,1,6,300.00,2,v Ireland,Sylhet,2014/03/21,Netherlands,0,0,0-49,,,,,,,,,,
MR Swart,44,44,50,1,0,37,4,0,118.91,1,v Kenya,ICCA Dubai,2013/11/23,Netherlands,0,0,0-49,,,,,,,,,,
