Innings Player,Innings Runs Scored,Innings Runs Scored Num,Innings Minutes Batted,Innings Batted Flag,Innings Not Out Flag,Innings Balls Faced,Innings Boundary Fours,Innings Boundary Sixes,Innings Batting Strike Rate,Innings Number,Opposition,Ground,Innings Date,Country,"50's","100's",Innings Runs Scored Buckets,Innings Overs Bowled,Innings Bowled Flag,Innings Maidens Bowled,Innings Runs Conceded,Innings Wickets Taken,4 Wickets,5 Wickets,10 Wickets,Innings Wickets Taken Buckets,Innings Economy Rate
Umar Akmal,56*,56,43,1,1,27,4,4,207.40,1,v New Zealand,Hamilton,2016/01/17,Pakistan,1,0,50-99,,,,,,,,,,
Nasir Jamshed,56,56,46,1,0,35,2,4,160.00,1,v New Zealand,Pallekele,2012/09/23,Pakistan,1,0,50-99,,,,,,,,,,
Babar Azam,56,56,55,1,0,44,7,0,127.27,1,v England,Manchester,2020/08/30,Pakistan,1,0,50-99,,,,,,,,,,
Babar Azam,55*,55,49,1,1,37,6,2,148.64,2,v West Indies,Dubai (DSC),2016/09/23,Pakistan,1,0,50-99,,,,,,,,,,
Nasir Jamshed,55,55,60,1,0,46,4,2,119.56,1,v Australia,Colombo (RPS),2012/10/02,Pakistan,1,0,50-99,,,,,,,,,,
Mohammad Hafeez,55,55,39,1,0,26,6,3,211.53,2,v India,Ahmedabad,2012/12/28,Pakistan,1,0,50-99,,,,,,,,,,
Ahmed Shehzad,55,55,58,1,0,39,6,1,141.02,2,v Zimbabwe,Lahore,2015/05/22,Pakistan,1,0,50-99,,,,,,,,,,
Hussain Talat,55,55,78,1,0,41,7,1,134.14,2,v South Africa,Johannesburg,2019/02/03,Pakistan,1,0,50-99,,,,,,,,,,
Mohammad Hafeez,54*,54,65,1,1,40,3,2,135.00,1,v Zimbabwe,Harare,2013/08/24,Pakistan,1,0,50-99,,,,,,,,,,
Haider Ali,54,54,66,1,0,33,5,2,163.63,1,v England,Manchester,2020/09/01,Pakistan,1,0,50-99,,,,,,,,,,
Mohammad Hafeez,53*,53,61,1,1,34,4,2,155.88,1,v New Zealand,Dubai (DSC),2018/11/04,Pakistan,1,0,50-99,,,,,,,,,,
Ahmed Shehzad,53,53,-,1,0,45,6,1,117.77,2,v West Indies,Port of Spain,2017/04/02,Pakistan,1,0,50-99,,,,,,,,,,
Shoaib Malik,53,53,-,1,0,27,0,5,196.29,1,v Scotland,Edinburgh,2018/06/12,Pakistan,1,0,50-99,,,,,,,,,,
Shahid Afridi,52*,52,46,1,1,33,5,1,157.57,1,v Sri Lanka,Hambantota,2012/06/03,Pakistan,1,0,50-99,,,,,,,,,,
Ahmed Shehzad,52,52,67,1,0,39,8,0,133.33,1,v Bangladesh,Kolkata,2016/03/16,Pakistan,1,0,50-99,,,,,,,,,,
Haris Sohail,52,52,-,1,0,50,4,1,104.00,2,v Sri Lanka,Lahore,2019/10/09,Pakistan,1,0,50-99,,,,,,,,,,
Mohammad Hafeez,51,51,53,1,0,38,5,1,134.21,1,v Zimbabwe,Harare,2011/09/18,Pakistan,1,0,50-99,,,,,,,,,,
Shoaib Malik,51,51,-,1,0,24,5,2,212.50,1,v Sri Lanka,Lahore,2017/10/29,Pakistan,1,0,50-99,,,,,,,,,,
Babar Azam,51,51,-,1,0,40,6,0,127.50,2,v West Indies,Karachi,2018/04/03,Pakistan,1,0,50-99,,,,,,,,,,
Babar Azam,51,51,48,1,0,28,8,1,182.14,2,v Zimbabwe,Rawalpindi,2020/11/08,Pakistan,1,0,50-99,,,,,,,,,,
Umar Akmal,50*,50,78,1,1,46,2,3,108.69,2,v U.A.E.,Dhaka,2016/02/29,Pakistan,1,0,50-99,,,,,,,,,,
Babar Azam,50*,50,45,1,1,29,5,1,172.41,1,v New Zealand,Auckland,2018/01/25,Pakistan,1,0,50-99,,,,,,,,,,
Sharjeel Khan,50,50,43,1,0,25,5,3,200.00,2,v Sri Lanka,Dubai (DSC),2013/12/13,Pakistan,1,0,50-99,,,,,,,,,,
Fakhar Zaman,50,50,46,1,0,28,5,3,178.57,1,v New Zealand,Auckland,2018/01/25,Pakistan,1,0,50-99,,,,,,,,,,
Babar Azam,50,50,-,1,0,40,5,1,125.00,1,v Australia,Dubai (DSC),2018/10/28,Pakistan,1,0,50-99,,,,,,,,,,
Haris Sohail,50,50,-,1,0,36,5,1,138.88,1,v England,Cardiff,2019/05/05,Pakistan,1,0,50-99,,,,,,,,,,
Babar Azam,50,50,-,1,0,38,6,0,131.57,1,v Australia,Canberra,2019/11/05,Pakistan,1,0,50-99,,,,,,,,,,
Shoaib Malik,49*,49,-,1,1,22,1,5,222.72,1,v Scotland,Edinburgh,2018/06/13,Pakistan,0,0,0-49,,,,,,,,,,
Umar Akmal,49,49,55,1,0,41,4,1,119.51,1,v South Africa,Dubai (DSC),2013/11/13,Pakistan,0,0,0-49,,,,,,,,,,
Shahid Afridi,49,49,32,1,0,19,4,4,257.89,1,v Bangladesh,Kolkata,2016/03/16,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,49,49,53,1,0,31,5,1,158.06,2,v South Africa,Cape Town,2019/02/01,Pakistan,0,0,0-49,,,,,,,,,,
Misbah-ul-Haq,48*,48,-,1,1,38,3,1,126.31,2,v Sri Lanka,Abu Dhabi,2011/11/25,Pakistan,0,0,0-49,,,,,,,,,,
Umar Akmal,48,48,49,1,0,37,4,2,129.72,2,v Sri Lanka,Dhaka,2016/03/04,Pakistan,0,0,0-49,,,,,,,,,,
Kamran Akmal,48,48,-,1,0,37,4,2,129.72,1,v West Indies,Port of Spain,2017/04/01,Pakistan,0,0,0-49,,,,,,,,,,
Babar Azam,48,48,-,1,0,31,5,0,154.83,1,v World-XI,Lahore,2017/09/15,Pakistan,0,0,0-49,,,,,,,,,,
Umar Amin,47,47,41,1,0,34,9,0,138.23,2,v West Indies,Kingstown,2013/07/27,Pakistan,0,0,0-49,,,,,,,,,,
Sharjeel Khan,47,47,26,1,0,25,9,1,188.00,2,v New Zealand,Mohali,2016/03/22,Pakistan,0,0,0-49,,,,,,,,,,
Fakhar Zaman,47,47,-,1,0,38,4,1,123.68,2,v Zimbabwe,Harare,2018/07/04,Pakistan,0,0,0-49,,,,,,,,,,
Imad Wasim,47,47,-,1,0,29,8,0,162.06,2,v Sri Lanka,Lahore,2019/10/07,Pakistan,0,0,0-49,,,,,,,,,,
Umar Akmal,46*,46,56,1,1,36,3,1,127.77,1,v West Indies,Kingstown,2013/07/28,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,46*,46,61,1,1,31,4,0,148.38,1,v Sri Lanka,Colombo (RPS),2015/07/30,Pakistan,0,0,0-49,,,,,,,,,,
Sarfaraz Ahmed,46*,46,40,1,1,32,5,0,143.75,1,v West Indies,Dubai (DSC),2016/09/24,Pakistan,0,0,0-49,,,,,,,,,,
Ahmed Shehzad,46,46,51,1,0,25,6,2,184.00,1,v South Africa,Centurion,2013/03/03,Pakistan,0,0,0-49,,,,,,,,,,
Shahid Afridi,46,46,36,1,0,27,4,2,170.37,2,v West Indies,Kingstown,2013/07/27,Pakistan,0,0,0-49,,,,,,,,,,
Ahmed Shehzad,46,46,53,1,0,38,4,0,121.05,1,v Sri Lanka,Colombo (RPS),2015/07/30,Pakistan,0,0,0-49,,,,,,,,,,
Umar Akmal,46,46,36,1,0,24,3,3,191.66,1,v Sri Lanka,Colombo (RPS),2015/07/30,Pakistan,0,0,0-49,,,,,,,,,,
Anwar Ali,46,46,22,1,0,17,3,4,270.58,2,v Sri Lanka,Colombo (RPS),2015/08/01,Pakistan,0,0,0-49,,,,,,,,,,
Khalid Latif,46,46,64,1,0,41,4,1,112.19,2,v Australia,Mohali,2016/03/25,Pakistan,0,0,0-49,,,,,,,,,,
Fakhar Zaman,46,46,-,1,0,36,5,1,127.77,1,v New Zealand,Mount Maunganui,2018/01/28,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,45,45,73,1,0,42,6,0,107.14,1,v Australia,Dubai (DSC),2012/09/07,Pakistan,0,0,0-49,,,,,,,,,,
Nasir Jamshed,45,45,52,1,0,36,4,1,125.00,1,v Australia,Dubai (DSC),2012/09/07,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,45,45,65,1,0,47,6,0,95.74,2,v Bangladesh,Pallekele,2012/09/25,Pakistan,0,0,0-49,,,,,,,,,,
Shahid Afridi,45,45,30,1,0,22,1,4,204.54,2,v Sri Lanka,Colombo (RPS),2015/08/01,Pakistan,0,0,0-49,,,,,,,,,,
Babar Azam,45,45,-,1,0,38,5,0,118.42,1,v World-XI,Lahore,2017/09/13,Pakistan,0,0,0-49,,,,,,,,,,
Umar Amin,45,45,-,1,0,37,3,1,121.62,1,v Sri Lanka,Lahore,2017/10/29,Pakistan,0,0,0-49,,,,,,,,,,
Babar Azam,45,45,-,1,0,44,3,0,102.27,1,v Australia,Dubai (DSC),2018/10/26,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,45,45,-,1,0,36,5,2,125.00,1,v New Zealand,Abu Dhabi,2018/10/31,Pakistan,0,0,0-49,,,,,,,,,,
Iftikhar Ahmed,45,45,-,1,0,37,6,0,121.62,1,v Australia,Perth,2019/11/08,Pakistan,0,0,0-49,,,,,,,,,,
Ahmed Shehzad,44,44,53,1,0,46,4,2,95.65,1,v West Indies,Kingstown,2013/07/28,Pakistan,0,0,0-49,,,,,,,,,,
Ahmed Shehzad,44,44,42,1,0,34,6,1,129.41,1,v New Zealand,Auckland,2018/01/25,Pakistan,0,0,0-49,,,,,,,,,,
Hussain Talat,44,44,-,1,0,35,0,1,125.71,2,v Zimbabwe,Harare,2018/07/04,Pakistan,0,0,0-49,,,,,,,,,,
Kamran Akmal,43*,43,38,1,1,26,6,0,165.38,1,v Australia,Dubai (DSC),2012/09/07,Pakistan,0,0,0-49,,,,,,,,,,
Umar Akmal,43*,43,66,1,1,41,4,1,104.87,2,v South Africa,Colombo (RPS),2012/09/28,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,43*,43,36,1,1,34,4,1,126.47,2,v West Indies,Abu Dhabi,2016/09/27,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,43*,43,-,1,1,37,3,1,116.21,2,v Australia,Harare,2018/07/08,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,43,43,60,1,0,38,2,2,113.15,1,v New Zealand,Pallekele,2012/09/23,Pakistan,0,0,0-49,,,,,,,,,,
Babar Azam,43,43,-,1,0,38,3,1,113.15,1,v West Indies,Port of Spain,2017/04/01,Pakistan,0,0,0-49,,,,,,,,,,
Ahmed Shehzad,43,43,-,1,0,34,5,1,126.47,1,v World-XI,Lahore,2017/09/13,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,42*,42,-,1,1,37,2,1,113.51,2,v Afghanistan,Sharjah,2013/12/08,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,42*,42,-,1,1,31,4,0,135.48,2,v Sri Lanka,Abu Dhabi,2017/10/26,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,42,42,63,1,0,40,4,1,105.00,2,v Sri Lanka,Colombo (RPS),2012/10/04,Pakistan,0,0,0-49,,,,,,,,,,
Shadab Khan,42,42,61,1,0,32,2,3,131.25,1,v New Zealand,Auckland,2020/12/18,Pakistan,0,0,0-49,,,,,,,,,,
Asif Ali,41*,41,26,1,1,21,1,4,195.23,1,v Zimbabwe,Harare,2018/07/01,Pakistan,0,0,0-49,,,,,,,,,,
Abdullah Shafique,41*,41,60,1,1,33,4,1,124.24,2,v Zimbabwe,Rawalpindi,2020/11/10,Pakistan,0,0,0-49,,,,,,,,,,
Umar Akmal,41,41,60,1,0,41,4,0,100.00,2,v West Indies,Gros Islet,2011/04/21,Pakistan,0,0,0-49,,,,,,,,,,
Nasir Jamshed,41,41,38,1,0,32,4,1,128.12,2,v India,Ahmedabad,2012/12/28,Pakistan,0,0,0-49,,,,,,,,,,
Sohail Tanvir,41,41,46,1,0,26,5,1,157.69,2,v Sri Lanka,Dubai (DSC),2013/12/13,Pakistan,0,0,0-49,,,,,,,,,,
Sarfaraz Ahmed,41,41,52,1,0,36,5,0,113.88,2,v New Zealand,Wellington,2016/01/22,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,41,41,35,1,0,30,5,1,136.66,1,v Bangladesh,Dhaka,2016/03/02,Pakistan,0,0,0-49,,,,,,,,,,
Babar Azam,41,41,68,1,0,41,1,1,100.00,1,v New Zealand,Wellington,2018/01/22,Pakistan,0,0,0-49,,,,,,,,,,
Sarfaraz Ahmed,41,41,35,1,0,24,2,3,170.83,1,v New Zealand,Auckland,2018/01/25,Pakistan,0,0,0-49,,,,,,,,,,
Hussain Talat,41,41,-,1,0,37,2,1,110.81,1,v West Indies,Karachi,2018/04/01,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,41,41,41,1,0,29,2,3,141.37,2,v New Zealand,Napier,2020/12/22,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,40*,40,30,1,1,20,2,2,200.00,2,v Australia,Mohali,2016/03/25,Pakistan,0,0,0-49,,,,,,,,,,
Khalid Latif,40,40,57,1,0,36,3,1,111.11,1,v West Indies,Dubai (DSC),2016/09/24,Pakistan,0,0,0-49,,,,,,,,,,
Fakhar Zaman,40,40,-,1,0,17,6,2,235.29,2,v West Indies,Karachi,2018/04/03,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,40,40,-,1,0,34,3,2,117.64,1,v Australia,Dubai (DSC),2018/10/26,Pakistan,0,0,0-49,,,,,,,,,,
Babar Azam,40,40,-,1,0,41,4,0,97.56,2,v New Zealand,Dubai (DSC),2018/11/02,Pakistan,0,0,0-49,,,,,,,,,,
Hussain Talat,40,40,47,1,0,32,5,0,125.00,2,v South Africa,Cape Town,2019/02/01,Pakistan,0,0,0-49,,,,,,,,,,
Shahid Afridi,39*,39,30,1,1,20,2,3,195.00,2,v Sri Lanka,Dubai (DSC),2013/12/11,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,39,39,37,1,0,33,4,1,118.18,1,v England,Dubai (DSC),2012/02/23,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,39,39,46,1,0,30,5,0,130.00,1,v New Zealand,Hamilton,2016/01/17,Pakistan,0,0,0-49,,,,,,,,,,
Ahmed Shehzad,39,39,-,1,0,34,3,0,114.70,1,v World-XI,Lahore,2017/09/12,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,39,39,-,1,0,23,1,3,169.56,1,v World-XI,Lahore,2017/09/13,Pakistan,0,0,0-49,,,,,,,,,,
Fakhar Zaman,39,39,-,1,0,24,6,1,162.50,1,v West Indies,Karachi,2018/04/01,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,39,39,-,1,0,30,2,2,130.00,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0,0,0-49,,,,,,,,,,
Sahibzada Farhan,39,39,-,1,0,38,2,3,102.63,1,v Australia,Dubai (DSC),2018/10/28,Pakistan,0,0,0-49,,,,,,,,,,
Umar Akmal,38*,38,38,1,1,28,2,1,135.71,1,v Zimbabwe,Harare,2015/09/29,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,38*,38,-,1,1,29,3,1,131.03,2,v West Indies,Bridgetown,2017/03/26,Pakistan,0,0,0-49,,,,,,,,,,
Sarfaraz Ahmed,38*,38,-,1,1,21,6,0,180.95,2,v Zimbabwe,Harare,2018/07/04,Pakistan,0,0,0-49,,,,,,,,,,
Asad Shafiq,38,38,32,1,0,23,6,1,165.21,1,v Zimbabwe,Harare,2011/09/16,Pakistan,0,0,0-49,,,,,,,,,,
Sarfaraz Ahmed,38,38,38,1,0,27,6,0,140.74,2,v Sri Lanka,Dhaka,2016/03/04,Pakistan,0,0,0-49,,,,,,,,,,
Babar Azam,38,38,-,1,0,36,1,1,105.55,2,v West Indies,Port of Spain,2017/04/02,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,38,38,-,1,0,20,4,2,190.00,1,v World-XI,Lahore,2017/09/12,Pakistan,0,0,0-49,,,,,,,,,,
Sarfaraz Ahmed,38,38,-,1,0,22,4,1,172.72,1,v West Indies,Karachi,2018/04/01,Pakistan,0,0,0-49,,,,,,,,,,
Asif Ali,38,38,-,1,0,34,1,2,111.76,2,v New Zealand,Dubai (DSC),2018/11/02,Pakistan,0,0,0-49,,,,,,,,,,
Babar Azam,38,38,55,1,0,27,3,1,140.74,2,v South Africa,Cape Town,2019/02/01,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,37*,37,-,1,1,14,4,2,264.28,1,v West Indies,Karachi,2018/04/01,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,37*,37,50,1,1,24,2,1,154.16,1,v Zimbabwe,Harare,2018/07/01,Pakistan,0,0,0-49,,,,,,,,,,
Asif Ali,37*,37,-,1,1,18,3,2,205.55,1,v Australia,Harare,2018/07/05,Pakistan,0,0,0-49,,,,,,,,,,
Sohaib Maqsood,37,37,42,1,0,26,2,1,142.30,2,v South Africa,Dubai (DSC),2013/11/15,Pakistan,0,0,0-49,,,,,,,,,,
Mukhtar Ahmed,37,37,60,1,0,30,5,1,123.33,1,v Bangladesh,Dhaka,2015/04/24,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,37,37,56,1,0,28,3,1,132.14,1,v West Indies,Dubai (DSC),2016/09/24,Pakistan,0,0,0-49,,,,,,,,,,
Khushdil Shah,36*,36,15,1,1,15,3,3,240.00,2,v Zimbabwe,Rawalpindi,2020/11/10,Pakistan,0,0,0-49,,,,,,,,,,
Ahmed Shehzad,36,36,80,1,0,42,3,1,85.71,2,v Sri Lanka,Hambantota,2012/06/01,Pakistan,0,0,0-49,,,,,,,,,,
Ahsan Ali,36,36,-,1,0,32,4,0,112.50,2,v Bangladesh,Lahore,2020/01/24,Pakistan,0,0,0-49,,,,,,,,,,
Fakhar Zaman,36,36,38,1,0,22,5,1,163.63,1,v England,Manchester,2020/08/30,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,36,36,44,1,0,32,3,1,112.50,2,v Zimbabwe,Rawalpindi,2020/11/07,Pakistan,0,0,0-49,,,,,,,,,,
Ahmed Shehzad,35,35,-,1,0,37,6,0,94.59,2,v Afghanistan,Sharjah,2013/12/08,Pakistan,0,0,0-49,,,,,,,,,,
Shoaib Malik,35,35,41,1,0,24,2,1,145.83,1,v Zimbabwe,Harare,2015/09/27,Pakistan,0,0,0-49,,,,,,,,,,
Khalid Latif,34*,34,65,1,1,32,4,1,106.25,2,v West Indies,Dubai (DSC),2016/09/23,Pakistan,0,0,0-49,,,,,,,,,,
Babar Azam,34*,34,-,1,1,31,2,0,109.67,1,v Sri Lanka,Lahore,2017/10/29,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,34*,34,-,1,1,21,1,2,161.90,2,v New Zealand,Dubai (DSC),2018/11/02,Pakistan,0,0,0-49,,,,,,,,,,
Asad Shafiq,34,34,48,1,0,32,3,0,106.25,2,v England,Abu Dhabi,2012/02/27,Pakistan,0,0,0-49,,,,,,,,,,
Sharjeel Khan,34,34,49,1,0,31,3,0,109.67,2,v Sri Lanka,Dubai (DSC),2013/12/11,Pakistan,0,0,0-49,,,,,,,,,,
Sarfaraz Ahmed,34,34,-,1,0,26,3,1,130.76,1,v New Zealand,Abu Dhabi,2018/10/31,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Rizwan,33*,33,41,1,1,32,1,1,103.12,1,v Zimbabwe,Harare,2015/09/27,Pakistan,0,0,0-49,,,,,,,,,,
Asad Shafiq,33,33,-,1,0,33,3,0,100.00,2,v Sri Lanka,Abu Dhabi,2011/11/25,Pakistan,0,0,0-49,,,,,,,,,,
Umar Akmal,33,33,34,1,0,30,2,0,110.00,1,v India,Dhaka,2014/03/21,Pakistan,0,0,0-49,,,,,,,,,,
Ahmed Shehzad,33,33,55,1,0,36,1,0,91.66,2,v New Zealand,Dubai (DSC),2014/12/05,Pakistan,0,0,0-49,,,,,,,,,,
Fakhar Zaman,33,33,-,1,0,25,6,0,132.00,1,v Scotland,Edinburgh,2018/06/13,Pakistan,0,0,0-49,,,,,,,,,,
Mohammad Hafeez,32*,32,-,1,1,20,3,1,160.00,1,v Australia,Dubai (DSC),2018/10/28,Pakistan,0,0,0-49,,,,,,,,,,
Umar Gul,32,32,29,1,0,17,2,3,188.23,2,v South Africa,Colombo (RPS),2012/09/28,Pakistan,0,0,0-49,,,,,,,,,,
